# obj_no spec_z phot_z age tau EBV norm chi
1.900000000000000000e+01 6.670000000000000373e-01 5.899999999999999689e-01 4.750000130000000000e+09 1.000000000000000000e+00 2.000000000000000111e-01 5.105042364214226532e+10 6.817570116876083830e+00
2.000000000000000000e+01 3.029999999999999916e-01 4.100000000000000311e-01 3.210300160000000000e+08 5.000000000000000278e-02 0.000000000000000000e+00 4.943685485359001756e+08 4.512117887824781803e+01
2.100000000000000000e+01 6.599000000000000421e-01 6.099999999999999867e-01 3.249999870000000000e+09 1.000000000000000000e+00 4.750000000000000333e-01 5.372168520411842346e+10 2.482054669222868171e+01
2.200000000000000000e+01 1.239999999999999991e-01 2.939999999999999947e+00 1.047100000000000000e+07 5.000000000000000278e-02 5.000000000000000000e-01 3.520485262553253651e+09 2.259763300561170141e+01
2.300000000000000000e+01 2.706599999999999895e+00 2.780000000000000249e+00 1.805300000000000000e+08 5.000000000000000278e-02 5.000000000000000000e-01 1.227503966122201157e+10 2.104344993986065404e+01
2.400000000000000000e+01 2.371000000000000052e-01 4.100000000000000311e-01 2.025600000000000000e+08 5.000000000000000278e-02 1.250000000000000000e-01 1.347966111107876778e+09 2.282398933306566402e+00
2.500000000000000000e+01 2.813999999999999835e-01 4.100000000000000311e-01 2.025600000000000000e+08 5.000000000000000278e-02 0.000000000000000000e+00 2.387824064722570777e+08 1.689256006404615462e+01
2.600000000000000000e+01 7.587000000000000410e-01 6.800000000000000488e-01 2.025600000000000000e+08 5.000000000000000278e-02 3.250000000000000111e-01 1.994632702070796728e+09 2.751649409522994461e+01
2.700000000000000000e+01 1.048999999999999932e+00 1.080000000000000071e+00 3.249999870000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 4.312643386252361298e+10 2.813672159544289997e+01
2.800000000000000000e+01 3.071499999999999897e+00 3.120000000000000107e+00 2.272700000000000000e+08 5.000000000000000278e-02 4.750000000000000333e-01 2.443725911674578476e+10 2.568282898161005789e+01
2.900000000000000000e+01 2.146000000000000130e-01 3.699999999999999956e-01 1.609000000000000000e+08 5.000000000000000278e-02 0.000000000000000000e+00 1.700652941365729868e+08 1.894829098172046855e+01
3.000000000000000000e+01 2.100999999999999979e+00 2.270000000000000018e+00 1.805300000000000000e+08 5.000000000000000278e-02 5.000000000000000000e-01 9.793222492497926712e+09 9.617860503911741077e+00
