# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
1.800000000000000000e+01 0.000000000000000000e+00 5.700000000000000622e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 1.500000000000000000e+00 1.052556626011862718e-15 8.576249413671204636e+00 1.007119472505089064e+01 3.436580717049935150e+10
1.900000000000000000e+01 0.000000000000000000e+00 7.199999999999999734e-01 1.139100030000000000e+09 5.000000000000000000e+07 4.851925397502274695e-01 8.500000000000000888e-01 3.058911637508947302e-16 2.281422159864038335e+01 4.335882777377641162e+00 1.702108360534457207e+10
2.000000000000000000e+01 0.000000000000000000e+00 1.060000000000000053e+00 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 2.500000000000000139e-02 5.084588113197558512e-17 9.360585813446405723e+00 1.394310620392254618e+00 3.759348848733844280e+09
2.100000000000000000e+01 0.000000000000000000e+00 2.780000000000000249e+00 2.500000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 6.750000000000000444e-01 1.485616824192206876e-15 2.859954159692415132e+01 1.696163897498308302e+02 1.545285823486224976e+11
2.200000000000000000e+01 0.000000000000000000e+00 1.060000000000000053e+00 5.088000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 4.250000000000000444e-01 1.029624268751761206e-16 6.382012804387090732e+00 2.823465777312235137e+00 4.677706004549843788e+09
2.300000000000000000e+01 0.000000000000000000e+00 2.200000000000000011e-01 8.064000000000000000e+08 1.000000000000000000e+07 6.469219452298986539e-01 1.500000000000000222e-01 1.432715892105170717e-16 5.434236561092494533e+00 3.324405983435015366e-01 5.275743077141662836e+08
2.400000000000000000e+01 0.000000000000000000e+00 4.299999999999999933e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.345771296661833816e-01 7.500000000000001110e-02 2.020763908271492059e-17 5.765747144631911070e+00 1.870710972356927349e-01 6.205623515041096210e+08
2.500000000000000000e+01 0.000000000000000000e+00 3.500000000000000333e-01 4.000000000000000000e+09 2.511900000000000000e+07 9.798916064409035620e-02 4.000000000000000222e-01 1.342672415331690070e-16 1.981622427615014104e+01 6.011217186647382915e-01 5.113673045639891624e+08
2.600000000000000000e+01 0.000000000000000000e+00 8.599999999999999867e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 2.000000000000000111e-01 8.339496646702330513e-17 1.295686532831270554e+01 1.604925593132502826e+00 5.066639766063241005e+09
2.700000000000000000e+01 0.000000000000000000e+00 8.499999999999999778e-01 1.700000000000000000e+09 1.000000000000000000e+07 3.181690290810633703e-01 5.500000000000000444e-01 2.040034537367622544e-16 1.802306141040874010e+01 6.093422172871755471e+00 1.604301718143655586e+10
