# obj_no phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
6.900000000000000000e+01 1.719999999999999973e+00 4.000000000000000000e+09 2.511900000000000000e+07 1.000000000000000888e-02 1.200000000000000178e+00 3.928333093931083919e-14 1.770413175889114290e+07 3.613714124537327734e+04 2.243120102800783203e+12
7.000000000000000000e+01 1.630000000000000115e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.050000000000000044e+00 8.637019561803900692e-14 1.584530439424786903e+07 1.005496488890020701e+05 1.311567056018474121e+12
7.100000000000000000e+01 5.799999999999999600e-01 5.088000000000000000e+08 5.000000000000000000e+07 9.524560062662843496e-01 0.000000000000000000e+00 1.992252458985077321e-19 9.434015183979962558e+02 5.281328666247272693e-03 6.255390323191433400e+07
7.200000000000000000e+01 4.450000000000000178e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.663484167759833765e-01 1.500000000000000222e-01 9.442388575602761157e-20 1.101116274698819780e+03 2.599597595121908800e+00 2.252226872807365036e+10
7.300000000000000000e+01 3.689999999999999947e+00 1.700000000000000000e+09 5.000000000000000000e+07 9.990352180385682068e-01 0.000000000000000000e+00 5.524437933449312416e-20 3.960408215995390037e+03 4.292247748300919152e-01 8.959337152583919678e+11
7.400000000000000000e+01 4.870000000000000107e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.524560062662843496e-01 1.500000000000000000e+00 1.769512432124865926e-19 4.751756106010420240e+02 6.492018623545300571e+00 3.925762407174253845e+10
7.500000000000000000e+01 4.750000000000000000e+00 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 1.050000000000000044e+00 3.542438664377754926e-19 1.512438268132003031e+03 1.200392451879169897e+01 1.904029482219334543e+08
7.600000000000000000e+01 6.400000000000000133e-01 5.088000000000000000e+08 2.511900000000000000e+07 9.575192539750227994e-01 3.000000000000000444e-01 3.516685367688771793e-19 1.116397658646281798e+03 1.687863269963424395e-02 1.718017198185451329e+08
7.700000000000000000e+01 4.270000000000000462e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.941510680753888884e-01 5.000000000000000000e-01 4.675642024541465935e-19 1.159552605799386765e+04 1.128776437222626683e+01 5.782887393311655273e+11
7.800000000000000000e+01 4.160000000000000142e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.268236228897329676e-01 0.000000000000000000e+00 1.552965399148966079e-19 2.895685830777669253e+03 3.450450931351368489e+00 1.320427633195759773e+10
7.900000000000000000e+01 4.799999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 5.000000000000000278e-02 1.071496954661135984e-18 9.189380886740232199e+02 1.768124465706814863e-02 2.612457160219141096e+07
8.000000000000000000e+01 1.770000000000000018e+00 1.139100030000000000e+09 2.511900000000000000e+07 1.000000000000000888e-02 8.500000000000000888e-01 8.573357363111950872e-18 1.354148817922253329e+03 8.620550105846684019e+00 2.920742077701192498e+08
8.100000000000000000e+01 1.090000000000000080e+00 1.139100030000000000e+09 5.000000000000000000e+07 7.080048279597983552e-01 1.400000000000000133e+00 1.080799327081860823e-17 6.406322468363978260e+02 1.884883030110833024e+00 5.275727503991675377e+09
