# obj_no spec_z phot_z age_old age_new f_old_V old_modifier EBV norm chi
4.450000000000000000e+02 5.319000000000000394e-01 4.400000000000000022e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 1.977176115928103924e+09 1.025000000000000133e+00 4.345179192038446381e+00 4.408122904708397627e+00
4.460000000000000000e+02 3.660000000000000142e+00 3.859999999999999876e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.000000000000000042e-02 9.341881396548167467e+08 5.500000000000000444e-01 1.704275678739226763e+01 1.856739477619642642e+01
4.470000000000000000e+02 6.750000000000000444e-01 5.000000000000000000e-01 1.139100030000000000e+09 2.511900000000000000e+07 9.599999999999999645e-01 1.989201234302597809e+10 7.750000000000000222e-01 1.816901250038695403e+00 2.477051128697022264e+01
4.480000000000000000e+02 1.381000000000000005e+00 1.280000000000000027e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.999999999999999889e-01 7.407242938965504169e+08 2.250000000000000056e-01 7.013553001337208492e+00 7.378389819978715458e+00
4.490000000000000000e+02 1.227000000000000091e+00 1.100000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.999999999999999889e-01 4.567246841843374372e+08 5.750000000000000666e-01 1.558514426965550825e+01 1.447934193147718851e+01
4.500000000000000000e+02 6.895999999999999908e-01 5.400000000000000355e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.199999999999999734e-01 1.218189695314113379e+09 0.000000000000000000e+00 1.137367560999801741e+00 1.139617372750483781e+01
4.510000000000000000e+02 6.710000000000000409e-01 6.300000000000000044e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.399999999999999689e-01 3.474564059958599091e+09 0.000000000000000000e+00 2.130966123012536517e-01 4.304645605563757194e+00
4.520000000000000000e+02 7.349999999999999867e-01 6.199999999999999956e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.599999999999999867e-01 6.351082831874280930e+09 1.150000000000000133e+00 4.905378427234393435e+00 2.371098722114809210e+00
4.530000000000000000e+02 1.219999999999999973e+00 1.310000000000000053e+00 8.064000000000000000e+08 2.511900000000000000e+07 1.600000000000000033e-01 8.079244890090749264e+08 1.250000000000000000e+00 9.065054060160845495e+01 2.642936702308548291e+01
4.540000000000000000e+02 2.316600000000000215e+00 2.209999999999999964e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000167e-02 6.423450431506175995e+08 5.250000000000000222e-01 1.200559430046319065e+01 1.144623876879712832e+01
4.550000000000000000e+02 7.369999999999999885e-01 1.199999999999999956e-01 1.700000000000000000e+09 1.000000000000000000e+07 6.800000000000000488e-01 1.069419260887224197e+09 0.000000000000000000e+00 1.914942696165253255e-02 4.097700526949349609e+01
4.560000000000000000e+02 1.285999999999999921e-01 8.000000000000000167e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.400000000000000577e-01 4.129605658027660847e+09 0.000000000000000000e+00 8.733840560565319516e-03 5.658007365529556409e+00
4.570000000000000000e+02 4.063999999999999835e-01 2.390000000000000124e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 7.500000000000000000e-01 5.232445964682757733e+01 2.315769133587997430e+01
4.580000000000000000e+02 2.790000000000000258e-01 2.300000000000000100e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 1.729114463988641262e+09 1.350000000000000089e+00 2.108140964955062557e+01 5.647046194448448020e+00
4.590000000000000000e+02 3.353999999999999759e-01 2.629999999999999893e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.000000000000000042e-02 2.555449418285474479e+08 7.500000000000000000e-01 6.635702713659051177e+00 5.966790897375902070e+00
4.600000000000000000e+02 1.245000000000000107e+00 1.090000000000000080e+00 8.064000000000000000e+08 2.511900000000000000e+07 4.199999999999999845e-01 1.818196255677408695e+09 6.500000000000000222e-01 6.401046851096843682e+00 1.721344850225961665e+01
4.610000000000000000e+02 2.432700000000000085e+00 2.169999999999999929e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000083e-02 2.973295427040618658e+08 8.000000000000000444e-01 2.595146835714070122e+01 2.040375763101748063e+01
4.620000000000000000e+02 6.667999999999999483e-01 5.400000000000000355e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.600000000000000089e-01 9.791152983572133780e+08 0.000000000000000000e+00 1.374458880753931744e+00 3.038622636640390695e+01
4.630000000000000000e+02 7.349999999999999867e-01 6.700000000000000400e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000444e-01 1.466102904574294090e+09 4.500000000000000111e-01 8.605197429089505023e-01 1.986496141545029070e+00
4.640000000000000000e+02 9.616000000000000103e-01 8.800000000000000044e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.600000000000000311e-01 1.066658830457735062e+09 2.500000000000000000e-01 4.074437822392170006e+00 3.221436288265123071e+00
4.650000000000000000e+02 3.167400000000000215e+00 2.350000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000056e-01 8.716056448972759247e+08 0.000000000000000000e+00 8.170134718297838106e+00 9.235059370940416068e-01
4.660000000000000000e+02 1.221999999999999975e+00 1.130000000000000115e+00 1.139100030000000000e+09 2.511900000000000000e+07 4.600000000000000200e-01 3.538999759437039852e+09 1.000000000000000000e+00 1.223528608696072340e+01 8.033235339220503590e+00
4.670000000000000000e+02 8.319999999999999618e-01 7.399999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.600000000000000089e-01 1.291642983453588963e+09 2.500000000000000139e-02 6.789183871520841906e-01 1.288687634589741471e+01
4.680000000000000000e+02 1.002000000000000002e+00 8.499999999999999778e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.600000000000000533e-01 2.045015163972456455e+09 1.300000000000000044e+00 3.254725346053876223e+01 1.281029969200886853e+01
4.690000000000000000e+02 3.585999999999999743e-01 3.300000000000000155e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.399999999999999911e-01 7.044977523701254129e+08 7.000000000000000666e-01 1.424963004731856842e+01 6.625200240303458443e+00
4.700000000000000000e+02 4.146000000000000241e-01 4.400000000000000022e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000444e-01 1.113900138526814938e+09 3.750000000000000000e-01 1.777152674489837159e+00 1.884434672946492029e+00
4.710000000000000000e+02 7.349999999999999867e-01 6.500000000000000222e-01 8.064000000000000000e+08 2.511900000000000000e+07 9.000000000000000222e-01 7.550309361867667198e+09 1.500000000000000000e+00 3.732505333828916250e+00 2.322316609299304559e+02
4.720000000000000000e+02 3.588000000000000078e-01 3.699999999999999956e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.399999999999999689e-01 3.995473609212700367e+09 1.250000000000000000e-01 2.111154737184983254e+00 2.525440215325769344e+00
4.730000000000000000e+02 1.544000000000000039e+00 1.489999999999999991e+00 8.064000000000000000e+08 5.000000000000000000e+07 4.600000000000000200e-01 6.191079660371809006e+09 6.500000000000000222e-01 1.385099838450740783e+01 2.902529450878657880e+00
4.740000000000000000e+02 7.628000000000000336e-01 7.000000000000000666e-01 5.088000000000000000e+08 2.511900000000000000e+07 6.400000000000000133e-01 9.946303323085234165e+08 6.750000000000000444e-01 3.825623303189963575e+00 3.844929300765685731e+00
4.750000000000000000e+02 3.700000000000000178e+00 3.939999999999999947e+00 5.088000000000000000e+08 5.000000000000000000e+07 4.000000000000000083e-02 2.230392270497637749e+09 1.125000000000000000e+00 5.221893053022550646e+01 7.246254027259658415e+01
4.760000000000000000e+02 2.206999999999999851e+00 2.310000000000000053e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000083e-02 3.242028766423757076e+08 4.250000000000000444e-01 4.214919992331437015e+01 3.054495734905587412e+01
4.770000000000000000e+02 5.229000000000000314e-01 4.799999999999999822e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.600000000000000089e-01 9.203439657073571682e+08 5.250000000000000222e-01 1.235899412130982755e+00 4.832064726392751197e+00
4.780000000000000000e+02 6.715999999999999748e-01 6.500000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 3.800000000000000044e-01 6.642545112072639465e+08 1.500000000000000000e+00 4.620463584690020298e+01 8.968676749664604486e+00
4.790000000000000000e+02 5.741000000000000547e-01 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.999999999999999778e-01 9.468051119846223593e+08 2.250000000000000056e-01 1.776766273097849291e+00 1.547154893013063859e+00
4.800000000000000000e+02 9.050000000000000266e-01 7.900000000000000355e-01 8.064000000000000000e+08 2.511900000000000000e+07 5.799999999999999600e-01 1.513323360123983622e+09 8.250000000000000666e-01 5.244190194320714760e+00 7.288328703293672106e+00
4.810000000000000000e+02 7.339999999999999858e-01 5.500000000000000444e-01 1.139100030000000000e+09 2.511900000000000000e+07 9.799999999999999822e-01 4.424623811537383270e+10 6.000000000000000888e-01 1.067753258959277946e-01 1.558578110244613235e+01
4.820000000000000000e+02 7.832999999999999963e-01 6.900000000000000577e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.199999999999999734e-01 9.707624750438321829e+08 4.000000000000000222e-01 7.731627528021642881e+00 5.689186527074770794e+00
4.830000000000000000e+02 1.223999999999999977e+00 1.140000000000000124e+00 8.064000000000000000e+08 5.000000000000000000e+07 5.200000000000000178e-01 3.850742267657487869e+09 1.500000000000000000e+00 2.456508213317472311e+01 8.352660208476526904e+00
4.840000000000000000e+02 1.018000000000000016e+00 8.699999999999999956e-01 2.500000000000000000e+09 5.000000000000000000e+07 9.200000000000000400e-01 8.696909568378660583e+10 8.000000000000000444e-01 5.329616232352661909e-01 9.651176230558712987e+00
4.850000000000000000e+02 7.339999999999999858e-01 5.999999999999999778e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.800000000000000044e-01 7.342987853599809647e+09 8.750000000000000000e-01 8.110935266307334190e-01 3.420032998201237628e+00
4.860000000000000000e+02 9.899999999999999911e-01 8.200000000000000622e-01 1.139100030000000000e+09 5.000000000000000000e+07 3.599999999999999867e-01 1.222598075154435396e+09 1.250000000000000000e+00 5.148979935297404609e+00 6.471369380643361069e+01
4.870000000000000000e+02 1.270000000000000018e-01 1.300000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.599999999999999645e-01 6.674843361153855324e+09 1.250000000000000000e-01 1.847001949306235624e-01 2.396672998628759377e+00
4.880000000000000000e+02 7.619000000000000217e-01 7.000000000000000666e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.600000000000000200e-01 3.265430290883228183e+08 1.275000000000000133e+00 2.629429023531817933e+01 6.320249178000226564e+00
4.890000000000000000e+02 6.830000000000000515e-01 5.300000000000000266e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.800000000000000488e-01 1.271666607679462433e+09 1.300000000000000044e+00 6.070825255981511681e+00 8.546168898658120128e+00
4.900000000000000000e+02 7.345000000000000417e-01 5.700000000000000622e-01 1.139100030000000000e+09 5.000000000000000000e+07 8.000000000000000444e-01 4.877011656527323723e+09 1.500000000000000000e+00 2.594014574180480537e+00 4.419478972880547474e+01
4.910000000000000000e+02 4.000000000000000192e-04 1.000000000000000021e-02 4.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 1.500000000000000222e-01 6.315235648478209972e+07 1.254547087093964564e+02
4.920000000000000000e+02 7.349999999999999867e-01 5.600000000000000533e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.199999999999999734e-01 8.125841630039011240e+08 7.750000000000000222e-01 1.101399699537767063e+01 9.994276972079507715e+00
4.930000000000000000e+02 2.700000000000000143e-03 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.599999999999999645e-01 5.900949976768583298e+09 0.000000000000000000e+00 1.921533069608951532e-04 7.303779727021311885e+01
4.940000000000000000e+02 7.337000000000000188e-01 6.300000000000000044e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.799999999999999822e-01 5.146926781010256195e+10 9.500000000000000666e-01 4.478295347104130908e-01 2.299257399349011077e+00
4.950000000000000000e+02 8.409999999999999698e-01 7.399999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.400000000000000133e-01 7.251329029914884567e+08 3.250000000000000111e-01 8.857362928908390387e+00 9.048496175656895346e+00
4.960000000000000000e+02 9.639999999999999680e-01 8.699999999999999956e-01 2.500000000000000000e+09 5.000000000000000000e+07 9.799999999999999822e-01 3.705639729135249634e+11 3.500000000000000333e-01 2.348216909821553289e-01 1.078481386866828373e+01
4.970000000000000000e+02 1.219999999999999973e-01 8.300000000000000711e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.000000000000000000e-01 4.845051152008393407e+08 1.500000000000000000e+00 6.765680328387993825e+01 3.735062369559514650e+00
4.980000000000000000e+02 5.774000000000000243e-01 5.500000000000000444e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.600000000000000089e-01 1.926542652828330994e+09 1.750000000000000167e-01 8.567483556029494851e-01 1.014604073433818865e+00
4.990000000000000000e+02 7.399999999999999911e-01 7.500000000000000000e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.000000000000000444e-01 3.074942365466340542e+09 1.250000000000000000e+00 6.846882734572413476e+00 1.877787416697372791e+01
5.000000000000000000e+02 2.898400000000000087e+00 2.890000000000000124e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 1.200000000000000178e+00 5.986872813784938785e+01 3.257452052432768141e+01
5.010000000000000000e+02 3.659999999999999920e-01 3.800000000000000044e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.600000000000000089e-01 1.688730020888260841e+09 3.500000000000000333e-01 1.076987387216256531e+00 4.850810609741472490e+00
5.020000000000000000e+02 2.195999999999999897e-01 1.799999999999999933e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.200000000000000622e-01 9.886259742834737301e+08 0.000000000000000000e+00 5.986048721849314413e-02 8.167110697291343868e+00
5.030000000000000000e+02 1.536000000000000032e+00 1.540000000000000036e+00 1.139100030000000000e+09 5.000000000000000000e+07 8.000000000000000444e-01 5.111464827679154205e+10 2.500000000000000139e-02 2.720411515662597868e+00 1.178078990880167076e+01
5.040000000000000000e+02 3.470299999999999940e+00 3.470000000000000195e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 1.425000000000000044e+00 1.319879669661240200e+02 1.181203204598130867e+02
5.050000000000000000e+02 5.147000000000000464e-01 4.299999999999999933e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.000000000000000444e-01 2.211801325607392311e+09 1.500000000000000000e+00 4.389343661559887977e+00 6.855050381297699502e+00
5.060000000000000000e+02 6.206000000000000405e-01 5.300000000000000266e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.599999999999999867e-01 1.879499474556651354e+09 1.125000000000000000e+00 5.680011548508296038e+00 1.931531332433931603e+00
5.070000000000000000e+02 4.248999999999999999e-01 4.100000000000000311e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.200000000000000622e-01 1.227077580998526812e+09 2.750000000000000222e-01 3.786174477134097049e+00 2.375473975160078410e+00
5.080000000000000000e+02 3.207800000000000207e+00 3.300000000000000266e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000666e-01 3.830818031060390894e+01 1.460679188494883363e+02
5.090000000000000000e+02 7.329999999999999849e-01 5.899999999999999689e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.799999999999999822e-01 4.832899675786688232e+10 1.025000000000000133e+00 9.697799707519419998e-01 3.658415340504328483e+00
5.100000000000000000e+02 7.349999999999999867e-01 5.100000000000000089e-01 1.434000000000000000e+09 5.000000000000000000e+07 9.799999999999999822e-01 8.005730494457064819e+10 1.000000000000000000e+00 7.540412096901896177e-01 1.920604288926894654e+01
5.110000000000000000e+02 6.104000000000000536e-01 5.799999999999999600e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.000000000000000666e-01 7.545727649711406231e+08 0.000000000000000000e+00 1.089235581585700663e+00 2.129373496616961603e+01
5.120000000000000000e+02 6.270999999999999908e-01 5.300000000000000266e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.999999999999999778e-01 8.976470171855026484e+08 1.325000000000000178e+00 5.526166797938753206e+00 1.738092070465168115e+00
5.130000000000000000e+02 5.338000000000000522e-01 4.899999999999999911e-01 5.088000000000000000e+08 5.000000000000000000e+07 9.799999999999999822e-01 2.841781665139437866e+10 6.000000000000000888e-01 2.701322661547208015e-01 3.051042010930374637e+00
5.140000000000000000e+02 1.227400000000000047e+00 1.120000000000000107e+00 8.064000000000000000e+08 1.000000000000000000e+07 4.000000000000000222e-01 1.318916651676720858e+09 8.500000000000000888e-01 1.289083796755623723e+01 6.793345177783885802e+00
5.150000000000000000e+02 9.799999999999999822e-01 7.299999999999999822e-01 8.064000000000000000e+08 1.000000000000000000e+07 6.800000000000000488e-01 1.412919019577072382e+09 1.225000000000000089e+00 1.010501584580037893e+01 1.438237805934443792e+01
5.160000000000000000e+02 1.042999999999999927e+00 9.599999999999999645e-01 8.064000000000000000e+08 1.000000000000000000e+07 8.399999999999999689e-01 6.429819673974238396e+09 1.750000000000000167e-01 2.148935703361319227e+00 5.929667034896750621e+00
5.170000000000000000e+02 6.669000000000000483e-01 5.400000000000000355e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.400000000000000133e-01 1.072525716014608622e+09 8.000000000000000444e-01 2.318750195655191693e+00 8.393728550455083592e+00
5.180000000000000000e+02 1.000000000000000021e-03 1.000000000000000021e-02 4.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 4.750000000000000333e-01 1.564848664718968153e+09 1.792878963503790146e+02
5.190000000000000000e+02 1.762100000000000000e+00 2.120000000000000107e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 1.250000000000000000e+00 3.730836877310480872e+02 3.925410565671133156e+01
5.200000000000000000e+02 1.237999999999999989e+00 9.799999999999999822e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000222e-01 4.889940266586662531e+08 0.000000000000000000e+00 2.787059322291014496e+00 7.321236591045908426e+01
5.210000000000000000e+02 2.031000000000000139e+00 2.140000000000000124e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000083e-02 2.897788369302208424e+08 1.000000000000000000e+00 1.074395724654998219e+02 1.305708892342854810e+01
5.220000000000000000e+02 1.228999999999999954e-01 1.400000000000000133e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.399999999999999689e-01 1.106510345317664862e+09 1.325000000000000178e+00 1.794176496961560119e+01 2.917811697276739391e+00
5.230000000000000000e+02 2.003000000000000114e+00 2.060000000000000053e+00 5.088000000000000000e+08 1.000000000000000000e+07 5.999999999999999778e-02 4.167908401966365576e+08 4.250000000000000444e-01 1.346195995781728350e+01 3.981474681131094684e+01
5.240000000000000000e+02 7.338999999999999968e-01 6.500000000000000222e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.400000000000000133e-01 6.339765317111307383e+08 4.250000000000000444e-01 5.033997603665773646e+00 3.050578725447725681e+00
5.250000000000000000e+02 9.050000000000000266e-01 8.599999999999999867e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.480621154700847149e+09 2.245963764721742564e+02
5.260000000000000000e+02 1.096999999999999975e+00 1.020000000000000018e+00 8.064000000000000000e+08 5.000000000000000000e+07 4.600000000000000200e-01 2.150435740785217762e+09 1.275000000000000133e+00 4.060873871077681230e+01 1.115215334070727238e+01
5.270000000000000000e+02 1.955999999999999961e+00 1.790000000000000036e+00 1.139100030000000000e+09 5.000000000000000000e+07 2.399999999999999911e-01 8.398769733935716629e+09 1.500000000000000000e+00 8.015402362769565414e+00 1.507976544248800721e+01
5.280000000000000000e+02 1.014999999999999902e+00 9.599999999999999645e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.200000000000000178e-01 2.328609119170485020e+09 1.000000000000000000e+00 3.183865307187172888e+01 4.409938789895480937e+00
5.290000000000000000e+02 2.459999999999999964e-01 1.900000000000000022e-01 1.434000000000000000e+09 2.511900000000000000e+07 9.799999999999999822e-01 3.840990600015238953e+10 2.250000000000000056e-01 5.701238554351364951e-02 7.018626037561429554e-01
5.300000000000000000e+02 1.094000000000000083e+00 1.010000000000000009e+00 2.500000000000000000e+09 5.000000000000000000e+07 9.799999999999999822e-01 5.444352003065649414e+11 1.500000000000000222e-01 1.126779951535332447e-01 7.679542327874214536e+00
5.310000000000000000e+02 1.608000000000000096e+00 1.900000000000000133e+00 8.064000000000000000e+08 1.000000000000000000e+07 3.599999999999999867e-01 7.110045918666095734e+09 8.000000000000000444e-01 1.417071382187508632e+01 1.078359462807242686e+01
5.320000000000000000e+02 1.552000000000000046e+00 1.409999999999999920e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.000000000000000111e-01 5.308431988466889262e+08 3.000000000000000444e-01 1.219204714699806225e+01 9.927988242127337770e+00
5.330000000000000000e+02 1.614999999999999991e+00 1.479999999999999982e+00 2.500000000000000000e+09 5.000000000000000000e+07 2.800000000000000266e-01 1.275706380950929451e+10 1.500000000000000000e+00 1.775151036220801970e+01 1.314790013935733626e+01
5.340000000000000000e+02 1.389000000000000012e+00 1.199999999999999956e+00 8.064000000000000000e+08 1.000000000000000000e+07 3.599999999999999867e-01 1.374417295756249666e+09 7.250000000000000888e-01 4.991461660139364653e+00 5.921273943678121654e+00
5.350000000000000000e+02 1.413000000000000034e+00 1.350000000000000089e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.200000000000000011e-01 8.968148832149597406e+08 5.500000000000000444e-01 8.845255404558400869e+00 5.416743599490896344e+00
5.360000000000000000e+02 9.811999999999999611e-01 9.200000000000000400e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.200000000000000178e-01 6.685349568032704592e+08 6.000000000000000888e-01 1.492473086041707830e+01 4.676811521803058369e+00
5.370000000000000000e+02 6.278000000000000247e-01 5.700000000000000622e-01 5.088000000000000000e+08 2.511900000000000000e+07 7.600000000000000089e-01 1.506549391703141212e+09 3.250000000000000111e-01 4.590949759072478820e+00 1.254730308808724271e+00
5.380000000000000000e+02 3.341999999999999971e-01 3.900000000000000133e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.399999999999999689e-01 1.385350029875119448e+09 7.500000000000001110e-02 1.214286523685250474e+00 2.251985282758856677e+00
5.390000000000000000e+02 5.799999999999999600e-01 4.799999999999999822e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 1.050000000000000044e+00 1.991115526070995331e+10 2.628493972950154411e+00
5.400000000000000000e+02 1.383999999999999897e+00 1.199999999999999956e+00 2.000000000000000000e+09 5.000000000000000000e+07 2.399999999999999911e-01 3.974985286798470020e+09 7.750000000000000222e-01 1.529160084316904822e+01 2.548334907799209503e+01
5.410000000000000000e+02 4.457999999999999741e-01 4.700000000000000289e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 2.025141886109385014e+09 2.250000000000000056e-01 2.200247657966682979e+00 2.455747997006787919e+00
5.420000000000000000e+02 2.129999999999999949e-01 1.499999999999999944e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.400000000000000577e-01 4.442799385789774895e+09 0.000000000000000000e+00 8.242134208878738877e-02 6.318575450581671582e+00
5.430000000000000000e+02 7.825999999999999623e-01 6.900000000000000577e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.800000000000000488e-01 8.022273231265003681e+08 4.750000000000000333e-01 1.064430508950356646e+01 6.514836161953586391e+00
5.440000000000000000e+02 2.320199999999999818e+00 2.140000000000000124e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000083e-02 2.897788369302208424e+08 8.250000000000000666e-01 1.387697108238195369e+02 2.014508705781214815e+01
5.450000000000000000e+02 3.358999999999999764e-01 3.900000000000000133e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000444e-01 1.055504784666758060e+09 5.000000000000000278e-02 1.156968523585140574e+00 4.774412461176312128e+00
5.460000000000000000e+02 1.612999999999999989e+00 1.459999999999999964e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.799999999999999933e-01 5.077856975931431651e+08 4.250000000000000444e-01 1.700798736663060140e+01 4.193920279517433514e+00
5.470000000000000000e+02 4.168700000000000294e+00 4.350000000000000533e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 1.025000000000000133e+00 4.886649397992587041e+01 2.099422532637698566e+02
5.480000000000000000e+02 5.443999999999999950e-01 2.390000000000000124e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 1.250000000000000000e+00 2.057475235084020539e+02 8.082062513162743045e+00
5.490000000000000000e+02 2.867900000000000116e+00 4.000000000000000222e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.599999999999999867e-01 1.637575245914702892e+09 0.000000000000000000e+00 2.361185390950974183e-01 2.386593008077716860e+01
5.500000000000000000e+02 9.798000000000000043e-01 8.300000000000000711e-01 5.088000000000000000e+08 2.511900000000000000e+07 4.799999999999999822e-01 6.417858340821551085e+08 4.750000000000000333e-01 7.305623549663788019e+00 7.690653814267294663e+00
5.510000000000000000e+02 5.796000000000000041e-01 5.100000000000000089e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.599999999999999867e-01 5.481779960082880020e+09 5.500000000000000444e-01 8.024596012649821697e-01 1.654314199178632094e+00
5.520000000000000000e+02 1.290000000000000036e-01 5.999999999999999778e-02 1.434000000000000000e+09 2.511900000000000000e+07 9.400000000000000577e-01 1.091259749809221077e+10 0.000000000000000000e+00 1.473901857063800516e-02 1.733549268639542618e+00
5.530000000000000000e+02 2.788999999999999813e-01 1.000000000000000021e-02 1.434000000000000000e+09 1.000000000000000000e+07 9.200000000000000400e-01 4.288302947769340038e+09 0.000000000000000000e+00 1.985066045458694871e-04 2.181456961674276229e+01
5.540000000000000000e+02 6.290999999999999925e-01 5.700000000000000622e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.000000000000000666e-01 1.444713045818067312e+09 4.750000000000000333e-01 4.966288859560033409e+00 4.416207108440842966e+00
5.550000000000000000e+02 3.478000000000000203e+00 3.589999999999999858e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.000000000000000042e-02 4.066523873126964569e+08 8.000000000000000444e-01 5.783542332361462712e+01 3.326759614551232147e+01
5.560000000000000000e+02 5.450000000000000400e-01 4.799999999999999822e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.800000000000000266e-01 1.030432956820677400e+09 5.500000000000000444e-01 2.266717599940519801e+00 7.508034538416488157e-01
5.570000000000000000e+02 5.621000000000000441e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.799999999999999600e-01 8.198926069859751463e+08 8.750000000000000000e-01 2.061067459783114586e+01 3.447791565623318455e+00
5.580000000000000000e+02 6.690000000000000391e-01 5.600000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 2.175695243867501259e+09 1.500000000000000000e+00 1.649198431983634450e+01 1.515905803786723105e+01
5.590000000000000000e+02 7.681999999999999940e-01 6.800000000000000488e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.400000000000000133e-01 6.611203780131704807e+08 6.500000000000000222e-01 1.515788941385537569e+01 3.798526960261928931e+00
5.600000000000000000e+02 1.094999999999999973e+00 9.400000000000000577e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.799999999999999822e-01 1.881581023640470028e+09 6.500000000000000222e-01 1.817828058595414831e+01 9.672475302983688294e+00
