# obj_no spec_z phot_z age_old age_new f_old_V old_modifier EBV norm chi
5.570000000000000000e+02 5.621000000000000441e-01 5.100000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.799999999999999600e-01 8.134252985564862490e+08 8.750000000000000000e-01 1.988189697223298325e+01 6.992866981734520593e+00
5.580000000000000000e+02 6.690000000000000391e-01 5.300000000000000266e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 2.121711131529370308e+09 1.500000000000000000e+00 1.487811829066015967e+01 1.930887380908174222e+01
5.590000000000000000e+02 7.681999999999999940e-01 6.500000000000000222e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.999999999999999778e-01 5.349176986312664151e+08 7.250000000000000888e-01 1.682430623779133327e+01 7.042479098295236994e+00
5.600000000000000000e+02 1.094999999999999973e+00 9.899999999999999911e-01 5.088000000000000000e+08 2.511900000000000000e+07 4.000000000000000222e-01 7.094096743505109549e+08 9.250000000000000444e-01 4.012731832594779036e+01 9.655226320582327659e+00
5.610000000000000000e+02 4.573999999999999733e-01 4.799999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 2.040557183904912949e+09 1.750000000000000167e-01 1.576956907140376396e+00 8.034915419647923329e+00
5.620000000000000000e+02 8.528000000000000025e-01 8.100000000000000533e-01 5.088000000000000000e+08 1.000000000000000000e+07 2.399999999999999911e-01 1.464647618088600338e+08 1.050000000000000044e+00 1.071588071865754017e+02 8.163101859074732403e+00
5.630000000000000000e+02 1.395000000000000018e+00 1.340000000000000080e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.400000000000000133e-01 3.099710556192569733e+08 4.250000000000000444e-01 3.055291349915152210e+01 8.757667789703489802e+00
5.640000000000000000e+02 5.290000000000000258e-01 4.600000000000000200e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.000000000000000444e-01 2.267308774466303825e+09 7.500000000000000000e-01 2.122948078873489131e+00 2.745833874267895602e+00
5.650000000000000000e+02 7.690000000000000169e-01 6.500000000000000222e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.199999999999999956e-01 1.104653097400731802e+09 7.500000000000000000e-01 9.494807656084216063e+00 2.134449523643151103e+00
5.660000000000000000e+02 2.663899999999999935e+00 2.750000000000000000e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.000000000000000042e-02 2.672091582172791958e+08 7.500000000000000000e-01 1.742445675155264695e+01 3.117483723112279392e+01
5.670000000000000000e+02 1.046000000000000041e+00 9.000000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.199999999999999845e-01 1.323591798821409464e+09 9.250000000000000444e-01 5.231752132999280214e+00 1.347583349171102007e+01
5.680000000000000000e+02 9.640999999999999570e-01 8.399999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.999999999999999778e-01 1.349968215880362034e+09 5.250000000000000222e-01 6.604603105199896795e+00 4.304057727774709186e+00
5.690000000000000000e+02 1.294999999999999929e+00 1.159999999999999920e+00 5.088000000000000000e+08 1.000000000000000000e+07 3.599999999999999867e-01 7.249350224105248451e+08 5.000000000000000278e-02 2.459845774807509766e+00 1.853548486442890564e+01
5.700000000000000000e+02 3.790999999999999925e+00 4.310000000000000497e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 2.750000000000000222e-01 1.867457135364486120e+01 1.125395287289916446e+01
5.710000000000000000e+02 2.467999999999999916e-01 2.500000000000000000e-01 2.500000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 1.500000000000000222e-01 6.193682988707504272e+10 2.198512334746057562e+00
5.720000000000000000e+02 5.341000000000000192e-01 4.899999999999999911e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.000000000000000444e-01 2.319821767460768223e+09 3.250000000000000111e-01 5.720363837551073471e-01 3.206552564254257831e+00
5.730000000000000000e+02 1.036999999999999922e+00 9.500000000000000666e-01 8.064000000000000000e+08 1.000000000000000000e+07 5.999999999999999778e-01 1.784453953395787001e+09 7.500000000000000000e-01 3.168112260568301419e+00 4.860850861887129781e+00
5.740000000000000000e+02 2.394800000000000040e+00 2.609999999999999876e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000083e-02 3.452442664076038003e+08 4.750000000000000333e-01 1.374433323324656442e+01 7.828139935106412928e+00
5.750000000000000000e+02 1.296000000000000041e+00 1.179999999999999938e+00 5.088000000000000000e+08 1.000000000000000000e+07 5.999999999999999778e-02 8.717029921616785228e+07 1.250000000000000000e+00 3.476752084689357503e+01 2.741759951134632800e+01
5.760000000000000000e+02 1.038000000000000034e+00 9.899999999999999911e-01 2.000000000000000000e+09 5.000000000000000000e+07 9.400000000000000577e-01 1.214203755322171631e+11 1.250000000000000000e-01 3.551064157131255672e-01 4.850870351326794783e+00
5.770000000000000000e+02 7.029999999999999583e-01 6.199999999999999956e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.199999999999999734e-01 1.681827778797106504e+09 1.750000000000000167e-01 2.063274698866614631e+00 4.114008808516370408e+00
5.780000000000000000e+02 1.308000000000000052e+00 1.260000000000000009e+00 5.088000000000000000e+08 1.000000000000000000e+07 3.800000000000000044e-01 1.020053776422804713e+09 6.500000000000000222e-01 4.758539170845931920e+00 1.930208085951498065e+00
5.790000000000000000e+02 2.147999999999999909e-01 1.700000000000000122e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.000000000000000222e-01 2.602755966948610783e+09 0.000000000000000000e+00 1.490790176565950087e-01 2.677733309207765977e+00
5.800000000000000000e+02 1.302999999999999936e+00 1.189999999999999947e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.399999999999999911e-01 4.440233740312826037e+08 5.500000000000000444e-01 1.288999805202026216e+01 5.682686358568986407e+00
5.810000000000000000e+02 1.381999999999999895e+00 1.270000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 3.599999999999999867e-01 9.549917303907868862e+08 1.750000000000000167e-01 2.814275803890847971e+00 1.147697310424586981e+01
5.820000000000000000e+02 1.145899999999999919e+00 9.899999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 3.200000000000000067e-01 3.554054183581705093e+08 4.250000000000000444e-01 7.379770640385768132e+00 6.867135091921716672e+00
5.830000000000000000e+02 7.289999999999999813e-01 6.199999999999999956e-01 1.434000000000000000e+09 2.511900000000000000e+07 9.799999999999999822e-01 7.537877891311111450e+10 3.750000000000000000e-01 1.669739990045096822e-01 1.840259120631547285e+00
5.840000000000000000e+02 4.974000000000000088e-01 6.400000000000000133e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.800000000000000488e-01 1.422778447974258900e+09 1.000000000000000000e+00 3.643453308138117741e+00 2.371153108588574643e+00
5.850000000000000000e+02 1.375000000000000000e+00 1.250000000000000000e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.800000000000000266e-01 6.335527871791181564e+08 1.500000000000000222e-01 3.246078501021258500e+00 1.973914327267154079e+01
5.860000000000000000e+02 2.510000000000000009e-01 2.000000000000000111e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.200000000000000400e-01 3.427471763442432404e+09 0.000000000000000000e+00 3.967254730762311693e-02 1.782165435335178794e+00
5.870000000000000000e+02 5.627999999999999670e-01 5.600000000000000533e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.000000000000000666e-01 7.373448886516883373e+08 1.500000000000000222e-01 9.064997936296249614e-01 5.557985256693837250e+00
5.880000000000000000e+02 4.429700000000000415e+00 4.719999999999999751e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 5.750000000000000666e-01 2.108981730418968326e+01 6.015938908878622016e+01
5.890000000000000000e+02 1.611299999999999955e+00 1.429999999999999938e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.400000000000000133e-01 1.036308489273552895e+09 6.500000000000000222e-01 1.487574181424557729e+01 7.569237540195152825e+00
5.900000000000000000e+02 7.127000000000000002e-01 6.800000000000000488e-01 5.088000000000000000e+08 1.000000000000000000e+07 3.400000000000000244e-01 1.915746549924528301e+08 1.500000000000000000e+00 1.452860410882486164e+01 7.959819005643709922e+00
5.910000000000000000e+02 1.245000000000000107e+00 1.159999999999999920e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.800000000000000266e-01 5.011896451233258843e+08 3.250000000000000111e-01 3.344672103371149952e+00 8.136637523632046509e+00
5.920000000000000000e+02 1.223999999999999949e-01 1.199999999999999956e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.200000000000000400e-01 2.387884133578839302e+09 0.000000000000000000e+00 3.036946772426375382e-02 7.934279865199301618e+00
5.930000000000000000e+02 9.890999999999999792e-01 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.199999999999999956e-01 1.029858191983273625e+09 6.250000000000000000e-01 8.057119180663182334e+00 6.166982718214270243e+00
5.940000000000000000e+02 1.618000000000000105e+00 1.280000000000000027e+00 2.000000000000000000e+09 5.000000000000000000e+07 8.000000000000000444e-01 5.891600205340158844e+10 1.500000000000000000e+00 1.895445732242542425e+00 4.566614976089434208e+01
5.950000000000000000e+02 1.612000000000000099e+00 1.630000000000000115e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.799999999999999822e-01 2.525464247408631287e+11 8.000000000000000444e-01 2.914778783571884135e-01 9.888188063313180010e+00
5.960000000000000000e+02 1.296999999999999931e+00 1.229999999999999982e+00 1.139100030000000000e+09 5.000000000000000000e+07 9.599999999999999645e-01 1.497410320700390320e+11 0.000000000000000000e+00 1.270564201324345943e-01 2.035461232968449252e+01
5.970000000000000000e+02 7.328000000000000069e-01 6.199999999999999956e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.000000000000000000e-01 3.420673110672916174e+08 1.150000000000000133e+00 2.573767739922844200e+01 4.275810162370445866e+00
5.980000000000000000e+02 2.688499999999999890e+00 2.839999999999999858e+00 5.088000000000000000e+08 5.000000000000000000e+07 4.000000000000000083e-02 5.733435560775487423e+08 9.500000000000000666e-01 2.777688912876184091e+01 2.645577218945204834e+01
5.990000000000000000e+02 8.534000000000000474e-01 7.399999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 3.599999999999999867e-01 2.294365825871506333e+08 1.400000000000000133e+00 6.084077432093991433e+01 6.566308982509053038e+00
6.000000000000000000e+02 1.048999999999999932e+00 9.300000000000000488e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.000000000000000222e-01 1.322440211853318930e+09 9.000000000000000222e-01 5.890045968027315837e+00 1.449913838702227942e+01
6.010000000000000000e+02 5.352000000000000091e-01 4.799999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.399999999999999911e-01 1.638080421793489933e+09 5.500000000000000444e-01 3.178809343888419292e+00 4.984363256672222242e+00
6.020000000000000000e+02 1.146300000000000097e+00 1.030000000000000027e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.199999999999999845e-01 6.213828210551135540e+08 5.500000000000000444e-01 6.826578140665772843e+00 3.863224932718785087e+00
6.030000000000000000e+02 1.292999999999999927e+00 1.199999999999999956e+00 5.088000000000000000e+08 2.511900000000000000e+07 2.600000000000000089e-01 6.999799481104063988e+08 5.250000000000000222e-01 9.433053984949294701e+00 3.362951610985573936e+00
6.040000000000000000e+02 1.227000000000000091e+00 1.159999999999999920e+00 5.088000000000000000e+08 1.000000000000000000e+07 3.599999999999999867e-01 7.249350224105248451e+08 5.500000000000000444e-01 6.927393731884434303e+00 7.104155420442926250e+00
6.050000000000000000e+02 6.702000000000000179e-01 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.600000000000000311e-01 1.225277203744805813e+09 3.000000000000000444e-01 1.949896669414610040e+00 2.931233342033098488e+00
6.060000000000000000e+02 6.675999999999999712e-01 5.600000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.799999999999999600e-01 8.474319692231168747e+08 8.250000000000000666e-01 2.008245948533399172e+01 8.944873915137273812e+00
6.070000000000000000e+02 2.459999999999999964e-01 1.520000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.400000000000000133e-01 4.247989989243974686e+08 5.500000000000000444e-01 2.220955243674147539e+01 1.094813451177136621e+01
6.080000000000000000e+02 1.096000000000000085e+00 1.010000000000000009e+00 5.088000000000000000e+08 1.000000000000000000e+07 5.200000000000000178e-01 8.714925540169316530e+08 2.750000000000000222e-01 2.143665781332843245e+00 3.730223604151239325e+00
6.090000000000000000e+02 7.840000000000000302e-01 6.099999999999999867e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.600000000000000311e-01 1.254212833730313540e+09 1.400000000000000133e+00 3.303499607813927597e+00 5.502497070970279403e+00
6.100000000000000000e+02 5.110000000000000098e-01 4.700000000000000289e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.200000000000000622e-01 2.602105386425449848e+09 2.000000000000000111e-01 1.122001180064119197e+00 1.080491682859991087e+00
6.110000000000000000e+02 2.578100000000000058e+00 2.729999999999999982e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.000000000000000042e-02 2.643620679157401323e+08 1.000000000000000000e+00 3.674642505965339012e+01 2.125066459154417942e+01
6.120000000000000000e+02 1.377000000000000002e+00 1.290000000000000036e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.200000000000000011e-01 4.956093078300794959e+08 6.500000000000000222e-01 1.141140442426728896e+01 9.827676134124713414e+00
6.130000000000000000e+02 2.322000000000000064e+00 2.200000000000000178e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000083e-02 3.051463736787116528e+08 7.750000000000000222e-01 2.429012326578766334e+01 6.743947288361125914e+01
6.140000000000000000e+02 1.294000000000000039e+00 1.199999999999999956e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.399999999999999911e-01 4.552274322260462046e+08 5.750000000000000666e-01 8.542164458110722336e+00 6.161200771183755975e+00
6.150000000000000000e+02 7.830000000000000293e-01 6.500000000000000222e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.800000000000000488e-01 7.578000730609610081e+08 3.500000000000000333e-01 6.972768130079812776e-01 2.750036719811547403e+00
6.160000000000000000e+02 4.225999999999999757e-01 4.400000000000000022e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.200000000000000622e-01 2.540474154654059887e+09 2.500000000000000139e-02 1.006806840743462272e+00 2.590107186494528424e+00
6.170000000000000000e+02 2.280999999999999972e-01 1.700000000000000122e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.400000000000000133e-01 3.830276944895960093e+08 0.000000000000000000e+00 2.900424674186723520e-02 1.057938813761044905e+01
6.180000000000000000e+02 6.659000000000000474e-01 5.600000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.399999999999999911e-01 1.746564032059315443e+09 7.000000000000000666e-01 2.744620997939500207e+00 2.347235985680431902e+00
6.190000000000000000e+02 1.157999999999999918e+00 9.400000000000000577e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.000000000000000000e-01 6.552990694533185959e+08 7.500000000000000000e-01 5.958051760687734344e+00 1.874027422556035560e+01
6.200000000000000000e+02 7.292999999999999483e-01 6.099999999999999867e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.200000000000000622e-01 1.535274727227411747e+09 1.750000000000000167e-01 7.255408395925283527e-01 7.398508289022456275e+00
6.210000000000000000e+02 7.309999999999999831e-01 5.100000000000000089e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.599999999999999645e-01 2.141718682078890991e+10 1.500000000000000000e+00 1.092527306821504895e+00 2.036555285189127318e+01
6.220000000000000000e+02 7.358000000000000096e-01 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.400000000000000133e-01 1.122139391981775045e+09 8.500000000000000888e-01 1.227924104756730728e+01 1.656619352126051226e+01
6.230000000000000000e+02 3.306999999999999940e-01 3.400000000000000244e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.399999999999999689e-01 1.313264472657550335e+09 3.250000000000000111e-01 8.725264788329489818e-01 2.639295728423774801e+00
6.240000000000000000e+02 2.409999999999999920e-01 2.399999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.199999999999999734e-01 5.852891441841006279e+08 1.375000000000000000e+00 2.303483594517015831e+01 1.802854179229425924e+01
6.250000000000000000e+02 7.349999999999999867e-01 5.200000000000000178e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.800000000000000044e-01 2.220832865149385929e+09 1.475000000000000089e+00 1.719904209871408796e+00 4.220849646862996352e+00
6.260000000000000000e+02 7.339999999999999858e-01 5.100000000000000089e-01 1.139100030000000000e+09 5.000000000000000000e+07 8.000000000000000444e-01 4.408702258006934166e+09 1.500000000000000000e+00 3.567155054777179757e+00 2.134970013054816107e+01
6.270000000000000000e+02 4.570000000000000173e-01 3.900000000000000133e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.399999999999999689e-01 2.819299515685221672e+09 7.500000000000000000e-01 4.658962652844997443e+00 4.134315974201918209e+00
6.280000000000000000e+02 6.274999999999999467e-01 6.199999999999999956e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.999999999999999778e-01 9.810662042983120680e+08 3.250000000000000111e-01 5.836698862402694976e-01 4.901491859177354193e+00
6.290000000000000000e+02 7.329999999999999849e-01 7.800000000000000266e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000056e-01 4.843625541387182474e+07 1.500000000000000000e+00 3.853020095807001866e+01 9.265752480812071923e+00
6.300000000000000000e+02 6.700000000000000400e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.399999999999999689e-01 3.117005514489785194e+09 1.375000000000000000e+00 1.789010313830534571e+01 8.711554990061870285e+00
6.310000000000000000e+02 1.110000000000000098e+00 1.040000000000000036e+00 8.064000000000000000e+08 2.511900000000000000e+07 3.599999999999999867e-01 1.225319075222247839e+09 1.050000000000000044e+00 1.202842229792000772e+01 1.104709432633654842e+01
6.320000000000000000e+02 7.309999999999999831e-01 6.700000000000000400e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.800000000000000488e-01 7.788671680550937653e+08 3.250000000000000111e-01 1.697691811567379139e+00 6.296600983051996003e+00
6.330000000000000000e+02 3.370000000000000218e-01 4.600000000000000200e-01 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000444e-01 1.615874622138092676e+01 7.203490776816855146e+01
6.340000000000000000e+02 7.832999999999999963e-01 8.800000000000000044e-01 1.139100030000000000e+09 5.000000000000000000e+07 2.800000000000000266e-01 9.999117185971887112e+08 9.000000000000000222e-01 7.203488188252940461e+00 1.814259779139994677e+01
6.350000000000000000e+02 1.016000000000000014e+00 9.000000000000000222e-01 1.139100030000000000e+09 5.000000000000000000e+07 9.200000000000000400e-01 3.128817227030493546e+10 2.250000000000000056e-01 6.897272782835148774e-01 7.854168381471196447e+00
6.360000000000000000e+02 5.453999999999999959e-01 5.100000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.400000000000000133e-01 1.047168200440534234e+09 5.750000000000000666e-01 7.792999833602121562e+00 1.275750380023529296e+01
6.370000000000000000e+02 8.329999999999999627e-01 6.099999999999999867e-01 1.139100030000000000e+09 5.000000000000000000e+07 9.599999999999999645e-01 3.161894742333559799e+10 1.000000000000000000e+00 2.418977446093527606e-01 7.488848682386307409e+00
6.380000000000000000e+02 1.223000000000000087e+00 1.080000000000000071e+00 5.088000000000000000e+08 2.511900000000000000e+07 4.000000000000000222e-01 9.366056101336846352e+08 7.250000000000000888e-01 5.583173813977788669e+00 6.796029479297640563e+00
6.390000000000000000e+02 8.319999999999999618e-01 6.199999999999999956e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.000000000000000666e-01 7.981570591570140123e+08 0.000000000000000000e+00 5.892793235255474604e-01 4.383711265243520216e+01
6.400000000000000000e+02 7.308000000000000052e-01 6.199999999999999956e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.800000000000000266e-01 1.212784102874943256e+09 5.250000000000000222e-01 7.571962207219464780e-01 3.185568072841986265e+01
6.410000000000000000e+02 1.302000000000000102e-01 1.499999999999999944e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.399999999999999689e-01 1.114703425967551231e+09 2.750000000000000222e-01 1.774626717862040071e-01 6.406757097857456174e+00
6.420000000000000000e+02 6.652000000000000135e-01 5.100000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.600000000000000089e-01 1.865268357034701586e+09 5.750000000000000666e-01 3.599972465173884029e-01 6.813886848363975623e+00
6.430000000000000000e+02 1.122999999999999998e+00 1.090000000000000080e+00 2.500000000000000000e+09 5.000000000000000000e+07 9.799999999999999822e-01 6.663337650577780762e+11 0.000000000000000000e+00 2.305691689718460946e-01 6.033147928177265307e+00
6.440000000000000000e+02 4.707000000000000073e-01 3.900000000000000133e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.599999999999999867e-01 1.620953776452520847e+09 9.000000000000000222e-01 1.192648868920428029e+01 8.890846835988629460e-01
6.450000000000000000e+02 6.801000000000000378e-01 5.700000000000000622e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 2.195213329359920025e+09 1.250000000000000000e+00 7.389039396281094518e+00 1.205406828324206536e+01
6.460000000000000000e+02 7.310999999999999721e-01 6.400000000000000133e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 2.373833560256516933e+09 4.500000000000000111e-01 2.443947220252181030e+00 2.457272779100639237e+00
6.470000000000000000e+02 3.373999999999999777e-01 3.400000000000000244e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.399999999999999689e-01 1.313264472657550335e+09 2.750000000000000222e-01 1.139104306137888933e+00 7.032338988826050574e+00
6.480000000000000000e+02 1.120000000000000107e+00 8.300000000000000711e-01 2.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 1.375000000000000000e+00 3.467960436707221222e+10 1.907450857634875518e+01
6.490000000000000000e+02 6.639000000000000457e-01 5.100000000000000089e-01 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 6.250000000000000000e-01 5.264370363438441467e+10 7.894330969242876250e+00
6.500000000000000000e+02 6.640000000000000346e-01 5.400000000000000355e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.800000000000000044e-01 4.424168578560260773e+09 1.375000000000000000e+00 1.257504017570422938e+01 4.327122030268057529e+00
6.510000000000000000e+02 7.328999999999999959e-01 4.799999999999999822e-01 1.139100030000000000e+09 5.000000000000000000e+07 8.399999999999999689e-01 5.511690381901381493e+09 1.500000000000000000e+00 4.157607999305587221e+00 6.427601335651837644e+01
6.520000000000000000e+02 3.306999999999999940e-01 3.599999999999999867e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.399999999999999689e-01 1.341966223787545681e+09 5.000000000000000278e-02 4.493817895502259518e-01 3.778498470290845290e+00
6.530000000000000000e+02 5.473999999999999977e-01 5.100000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.600000000000000089e-01 1.865268357034701586e+09 4.500000000000000111e-01 1.013891795018294184e+00 4.121319282448295596e+00
6.540000000000000000e+02 2.316999999999999893e-01 2.099999999999999922e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.599999999999999867e-01 1.363711293386842728e+09 2.250000000000000056e-01 1.666069418357985166e+00 2.027991422222776841e+00
6.550000000000000000e+02 5.470000000000000417e-01 4.299999999999999933e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.600000000000000311e-01 1.073374172721234441e+09 1.400000000000000133e+00 2.391339865704365408e+01 1.431122429593978396e+01
6.560000000000000000e+02 2.321999999999999897e-01 2.200000000000000011e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.399999999999999689e-01 1.174544938188963890e+09 1.750000000000000167e-01 4.080936254445478584e-01 3.039024528446002904e+00
6.570000000000000000e+02 5.769999999999999574e-01 4.799999999999999822e-01 8.064000000000000000e+08 2.511900000000000000e+07 8.800000000000000044e-01 4.822180350446969986e+09 8.750000000000000000e-01 1.290067097297267296e+01 4.056275437914392157e+00
6.580000000000000000e+02 5.594000000000000083e-01 2.390000000000000124e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 1.074999999999999956e+00 5.970818107175645650e+01 2.226781815088376604e+01
6.590000000000000000e+02 1.467999999999999972e+00 1.360000000000000098e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.200000000000000011e-01 5.544339083838022947e+08 4.000000000000000222e-01 1.347870989221032190e+01 1.175895979280629255e+01
6.600000000000000000e+02 6.660000000000000364e-01 5.300000000000000266e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.799999999999999822e-01 4.476102237518192291e+10 1.225000000000000089e+00 1.231776851170462539e+00 6.933163317816104509e+00
6.610000000000000000e+02 5.323999999999999844e-01 5.100000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 2.088386581560383797e+09 7.500000000000001110e-02 3.577092580951269363e-01 3.232358930786730866e+00
6.620000000000000000e+02 1.157999999999999918e+00 1.050000000000000044e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.799999999999999822e-01 4.409730459516995850e+11 3.750000000000000000e-01 1.254564328586208199e-01 1.558025615198271296e+01
6.630000000000000000e+02 7.324000000000000510e-01 5.700000000000000622e-01 8.064000000000000000e+08 2.511900000000000000e+07 9.400000000000000577e-01 1.155438711179053497e+10 1.375000000000000000e+00 4.076323509810838353e+00 5.431257053922076139e+00
6.640000000000000000e+02 4.762999999999999901e+00 7.800000000000000266e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.270523380873626769e+08 6.276782106923923266e+01
6.650000000000000000e+02 5.576999999999999735e-01 5.000000000000000000e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.200000000000000622e-01 1.351489126695479393e+09 0.000000000000000000e+00 1.388119005809636652e+00 7.297306976303326032e+00
6.660000000000000000e+02 2.570000000000000062e-01 3.599999999999999867e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.800000000000000044e-01 3.853142258545581341e+09 2.500000000000000139e-02 1.022135276132799531e+00 2.593990871830918366e+00
6.670000000000000000e+02 2.466000000000000136e-01 2.200000000000000011e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.400000000000000577e-01 4.768430319386594772e+09 1.000000000000000056e-01 3.634114166713187100e-01 1.987564741780150079e+00
6.680000000000000000e+02 5.590000000000000524e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.199999999999999734e-01 1.526696578525609016e+09 0.000000000000000000e+00 7.540766707346040487e-01 5.380161045889559013e+00
6.690000000000000000e+02 7.349999999999999867e-01 5.899999999999999689e-01 5.088000000000000000e+08 2.511900000000000000e+07 9.599999999999999645e-01 1.165991766806069374e+10 1.450000000000000178e+00 9.079969570427169900e-01 3.477294649592627795e+00
6.700000000000000000e+02 6.654999999999999805e-01 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.000000000000000666e-01 1.472807951976079941e+09 1.750000000000000167e-01 1.394382436969951566e+00 2.182704676499788832e+00
6.710000000000000000e+02 6.691000000000000281e-01 5.600000000000000533e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.799999999999999822e-01 4.642539051058969116e+10 8.250000000000000666e-01 6.137975844384101487e-01 3.442987533232883202e+00
6.720000000000000000e+02 1.145000000000000018e+00 1.090000000000000080e+00 5.088000000000000000e+08 5.000000000000000000e+07 1.400000000000000133e-01 2.865047958144698143e+08 3.000000000000000444e-01 4.244858764597721823e+00 4.060515127948092662e+00
