# obj_no phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
1.800000000000000000e+01 3.649999999999999911e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 9.483919248770110085e-20 1.787387753154321217e+03 1.390603319237760926e+00 1.390603319237761013e+07
1.900000000000000000e+01 3.720000000000000195e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 1.307009828957771627e-19 1.120095298627999682e+03 2.035595255356331457e+00 2.035595255356331542e+07
2.000000000000000000e+01 3.200000000000000067e-01 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 -6.593007608892327128e-15 8.517548609258657694e+08 -7.270760853156606629e+01 -7.270760853156607151e+08
2.100000000000000000e+01 1.260000000000000009e+00 5.088000000000000000e+08 2.550000000000000000e+08 2.600000000000000089e-01 4.500000000000000111e-01 1.430476015539171344e-16 7.107049806975812317e+03 1.295012005141275040e+02 8.405312805822175598e+10
2.200000000000000000e+01 2.520000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.200000000000000400e-01 0.000000000000000000e+00 5.108339250420732210e-18 3.316830698274768110e+03 2.320010934087735777e+01 8.063348726538317871e+10
2.300000000000000000e+01 2.240000000000000213e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.599999999999999645e-01 7.000000000000000666e-01 1.005292617953715060e-16 6.602307734954491025e+03 5.629385359092384533e+03 4.077095928226217969e+13
2.400000000000000000e+01 1.760000000000000009e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 9.879121801569777025e-18 4.047549709650010755e+03 1.458961880610817730e+01 1.458961880610817671e+08
2.500000000000000000e+01 6.600000000000000311e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.000000000000000000e-01 9.000000000000000222e-01 2.720201944470329367e-17 2.552004444017122751e+03 4.435140144761921732e+01 2.832942969361568069e+10
2.600000000000000000e+01 1.600000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 9.414139434169095062e-18 4.483641834703347740e+03 1.034787147790784800e+01 1.034787147790784687e+08
2.700000000000000000e+01 1.959999999999999964e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 7.500000000000001110e-02 1.122098909082683443e-17 6.298939818402198398e+03 3.155306803616520739e+01 3.155306803616520762e+08
2.800000000000000000e+01 3.010000000000000231e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.599999999999999645e-01 2.000000000000000111e-01 2.270264487496722752e-18 1.930177806704427667e+03 2.754093967902774764e+01 2.984431835093013916e+11
