# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
4.600000000000000000e+01 2.165900000000000158e+00 2.649999999999999911e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 3.250000000000000111e-01 1.110043898722024528e-16 1.155929535279943821e+01 1.238860521338105158e+01 3.343553226199103355e+09
4.700000000000000000e+01 9.829999999999999849e-01 9.100000000000000311e-01 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 6.250000000000000000e-01 2.527301520639895162e-16 1.004403773184847637e+01 5.212556722988408886e+00 1.152965984774677467e+10
4.800000000000000000e+01 6.660000000000000364e-01 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 6.250000000000000000e-01 7.585695398442633782e-16 7.580940823881033630e+00 7.258233295448111022e+00 9.461673296207328796e+09
4.900000000000000000e+01 6.596999999999999531e-01 4.899999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.851925397502274695e-01 0.000000000000000000e+00 1.176616455196843056e-16 2.680208697805143458e+01 1.331800257925787268e+00 1.090653143481254578e+09
5.000000000000000000e+01 7.329999999999999849e-01 6.700000000000000400e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.851925397502274695e-01 3.000000000000000444e-01 1.926747184902071709e-16 3.704805878669135133e+00 3.834691836555488731e+00 4.323111946176030159e+09
5.100000000000000000e+01 1.469000000000000083e+00 1.530000000000000027e+00 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 1.450000000000000178e+00 1.641112047484192592e-15 9.749900181096414542e+00 8.018478696375684933e+01 1.046535046114445953e+11
5.200000000000000000e+01 7.329999999999999849e-01 5.000000000000000278e-02 1.700000000000000000e+09 1.000000000000000000e+07 6.118928294465026951e-01 2.500000000000000139e-02 2.929475107779322231e-17 2.007498273479117756e+01 2.476268624539684510e-03 4.610358863058256917e+06
5.300000000000000000e+01 6.600000000000000311e-01 5.799999999999999600e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.782362288973291520e-01 1.475000000000000089e+00 8.750480493332745690e-15 9.611413145656968027e+00 1.330399682775035046e+02 2.952532443459988022e+10
5.400000000000000000e+01 2.765000000000000235e-01 1.900000000000000022e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.313699076773616969e-01 0.000000000000000000e+00 1.698886864947139039e-17 5.059509874501634030e+00 2.586424069100796974e-02 1.575257167451428436e+07
5.500000000000000000e+01 1.461000000000000076e+00 1.360000000000000098e+00 8.064000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 5.500000000000000444e-01 1.525535067398441589e-16 1.427561601695520821e+01 5.986245657725971725e+00 1.573140215187756920e+10
5.600000000000000000e+01 7.324000000000000510e-01 6.800000000000000488e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.851925397502274695e-01 4.000000000000000222e-01 7.804820761215908087e-17 1.473542475535786656e+00 1.590068472610020711e+00 1.827551336358832121e+09
5.700000000000000000e+01 1.145999999999999908e+00 9.799999999999999822e-01 1.139100030000000000e+09 5.000000000000000000e+07 3.181690290810633703e-01 9.750000000000000888e-01 4.376523030209030997e-16 1.937674377018159078e+01 1.047576368654421053e+01 2.901131572317525482e+10
5.800000000000000000e+01 8.244000000000000217e-01 7.099999999999999645e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.851925397502274695e-01 0.000000000000000000e+00 4.436542052787793424e-17 1.592614894293913963e+01 9.662023098434737722e-01 1.176912983102856159e+09
5.900000000000000000e+01 1.036299999999999999e+00 9.899999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 3.181690290810633703e-01 6.750000000000000444e-01 3.973008660655301616e-16 5.664201338566731359e+00 1.503247738897881369e+01 1.399607293812774467e+10
6.000000000000000000e+01 2.542600000000000193e+00 2.040000000000000036e+00 3.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.150000000000000133e+00 3.116695990994178198e-16 2.868511034323370268e+01 2.451979594927867723e+01 1.459729296369279861e+10
6.100000000000000000e+01 6.626999999999999558e-01 5.500000000000000444e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.851925397502274695e-01 0.000000000000000000e+00 8.526332956045755881e-17 4.722418277875619452e+01 1.217337952440246340e+00 1.091234357897754431e+09
6.200000000000000000e+01 1.237000000000000044e-01 1.199999999999999956e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.588113568490419958e-01 5.000000000000000278e-02 1.277153223726380979e-16 1.307761733472261589e+01 7.772219934440070810e-02 1.045852705283956379e+08
6.300000000000000000e+01 1.016999999999999904e+00 9.699999999999999734e-01 8.064000000000000000e+08 2.511900000000000000e+07 3.181690290810633703e-01 1.425000000000000044e+00 4.792852909290670315e-16 2.760969359760117037e+00 1.301573882095572898e+01 2.441024624979785156e+10
6.400000000000000000e+01 6.720000000000000417e-01 5.999999999999999778e-01 1.139100030000000000e+09 2.511900000000000000e+07 9.575192539750227994e-01 5.000000000000000000e-01 3.234419520499060472e-17 2.088445033811388463e+00 3.909180535664493195e-01 2.414054926084000397e+10
6.500000000000000000e+01 1.274000000000000132e-01 1.499999999999999944e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.345771296661833816e-01 1.500000000000000222e-01 1.441212899853490065e-16 2.008483923708074315e+01 1.407787505500238956e-01 1.797360882339591384e+08
6.600000000000000000e+01 4.441999999999999837e-01 4.000000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 7.500000000000001110e-02 1.986320182989042859e-17 2.016469925541234609e+00 9.049886348460682572e-02 4.153587572981176972e+08
6.700000000000000000e+01 2.703399999999999803e+00 2.680000000000000160e+00 1.434000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 9.500000000000000666e-01 2.976496604648572691e-16 4.072387327051364991e+01 3.287020548597703851e+01 1.577034250229550743e+10
6.800000000000000000e+01 6.611000000000000210e-01 5.999999999999999778e-01 2.500000000000000000e+09 1.000000000000000000e+07 9.926219917125062020e-01 3.750000000000000000e-01 1.137348252711468280e-17 1.698169087307785485e+00 1.877199551615958695e-01 1.372208048878278351e+11
6.900000000000000000e+01 9.509999999999999565e-01 8.300000000000000711e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 2.250000000000000056e-01 1.202945295176513457e-16 5.922748575992151210e+00 2.152051519872482110e+00 9.337348806770614624e+09
7.000000000000000000e+01 4.182000000000000162e-01 4.500000000000000111e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.734841677598339071e-01 0.000000000000000000e+00 5.620793195615857237e-17 1.144437997699477805e+01 5.424711911306860923e-01 5.855251740955622196e+08
7.100000000000000000e+01 1.133999999999999897e+00 1.110000000000000098e+00 8.064000000000000000e+08 2.511900000000000000e+07 2.514224249708160164e-01 9.500000000000000666e-01 2.347616031898985019e-16 1.447697027670560033e+01 7.921533174417652035e+00 1.295600399864903450e+10
7.200000000000000000e+01 5.217000000000000526e-01 5.100000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 3.250000000000000111e-01 5.187963566671968151e-17 2.638088839805656338e+00 3.829264803043743726e-01 1.210387161761218786e+09
7.300000000000000000e+01 1.352000000000000091e+00 1.209999999999999964e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.782362288973291520e-01 3.750000000000000000e-01 2.402037190182944626e-16 1.253083494992588598e+01 1.185804437776304532e+01 7.269431072835052490e+09
7.400000000000000000e+01 1.274000000000000132e-01 7.000000000000000666e-02 8.064000000000000000e+08 1.000000000000000000e+07 8.781743261443593074e-01 0.000000000000000000e+00 3.352764451758080150e-17 8.751025124099623298e+00 6.354595614508459084e-03 2.543385986216105521e+07
7.500000000000000000e+01 8.429999999999999716e-01 8.699999999999999956e-01 8.064000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 1.025000000000000133e+00 1.049417402054818847e-15 9.965511357487145006e+00 2.019590531405027178e+01 2.843177695957142639e+10
7.600000000000000000e+01 1.279000000000000137e-01 1.300000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.809132347232226046e-01 3.500000000000000333e-01 1.969467509779531212e-15 2.484374667148372851e+00 1.417313303396916746e+00 3.397687768000524521e+09
7.700000000000000000e+01 1.032000000000000028e+00 9.599999999999999645e-01 5.088000000000000000e+08 2.511900000000000000e+07 2.514224249708160164e-01 4.250000000000000444e-01 8.592156178773400149e-17 4.398025043200590289e+00 2.285360986139257644e+00 2.022321448788747072e+09
7.800000000000000000e+01 1.304999999999999938e+00 1.189999999999999947e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.514224249708160164e-01 3.250000000000000111e-01 6.835300883610574994e-17 1.384223685135941118e+01 3.332640589906583628e+00 2.951823573084144115e+09
7.900000000000000000e+01 2.660000000000000142e+00 2.729999999999999982e+00 5.088000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 4.750000000000000333e-01 6.506078154502266182e-17 1.984666521664387417e+01 7.238222917356356589e+00 1.506236715729132652e+09
8.000000000000000000e+01 1.346000000000000085e+00 1.340000000000000080e+00 1.139100030000000000e+09 5.000000000000000000e+07 8.515106807538886935e-01 8.500000000000000888e-01 3.526406569761481911e-17 4.419223759291782905e+00 1.345162486277361014e+00 7.316027339923417664e+10
8.100000000000000000e+01 1.034000000000000030e+00 9.400000000000000577e-01 5.088000000000000000e+08 1.000000000000000000e+07 2.514224249708160164e-01 8.500000000000000888e-01 4.626409544461236849e-16 1.188057860354923356e+01 1.582602523966293795e+01 1.009138710829793549e+10
8.200000000000000000e+01 5.248000000000000442e-01 5.400000000000000355e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 0.000000000000000000e+00 2.312645611009097591e-17 8.129849409196785004e+00 1.945424309867716528e-01 7.247490166354926825e+08
8.300000000000000000e+01 9.669999999999999707e-01 8.800000000000000044e-01 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 1.250000000000000000e-01 2.547132198572154621e-17 6.449246099574722280e+00 4.961578118060074316e-01 1.285190554497268200e+09
8.400000000000000000e+01 6.816999999999999726e-01 7.000000000000000666e-02 1.434000000000000000e+09 1.000000000000000000e+07 5.734841677598339071e-01 6.250000000000000000e-01 3.236785554428360717e-16 1.206581183435870841e+01 6.134777311447979498e-02 8.587541381045371294e+07
8.500000000000000000e+01 3.664000000000000035e-01 3.900000000000000133e-01 5.088000000000000000e+08 2.511900000000000000e+07 6.118928294465026951e-01 2.250000000000000056e-01 4.769938727249784751e-16 5.307498949764777763e+00 2.463870018388013783e+00 3.969118509884138107e+09
8.600000000000000000e+01 3.725999999999999868e-01 4.100000000000000311e-01 5.088000000000000000e+08 2.511900000000000000e+07 6.469219452298986539e-01 2.250000000000000056e-01 3.209737704266509624e-16 6.219650676613850848e+00 1.853831920752775586e+00 3.545750005503047943e+09
8.700000000000000000e+01 1.088999999999999968e+00 9.899999999999999911e-01 8.064000000000000000e+08 2.511900000000000000e+07 4.345600626628430829e-01 5.500000000000000444e-01 6.379967588098736604e-17 1.274179441294108805e+01 1.811082741916464567e+00 5.659306574557524681e+09
8.800000000000000000e+01 2.125500000000000167e+00 5.999999999999999778e-01 4.000000000000000000e+09 2.511900000000000000e+07 1.000000000000000888e-02 3.000000000000000444e-01 2.577870530971276037e-16 3.610601106784449144e+01 3.115663023694928757e+00 4.417489006183735728e+08
8.900000000000000000e+01 9.779999999999999805e-01 8.300000000000000711e-01 8.064000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 1.175000000000000044e+00 1.949353557333094549e-15 1.242008700144264921e+01 3.487364972163550192e+01 6.329663539611114502e+10
9.000000000000000000e+01 2.534199999999999786e+00 1.949999999999999956e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 9.250000000000000444e-01 1.690870649179994011e-16 1.971948775820921540e+01 1.211531355911367669e+01 2.183727306860854626e+09
9.100000000000000000e+01 1.425000000000000044e+00 1.370000000000000107e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.798916064409035620e-02 4.500000000000000111e-01 1.207981253900087423e-16 2.865351067956547482e+01 7.226834661107096380e+00 2.709234246313472748e+09
9.200000000000000000e+01 1.262999999999999956e-01 1.100000000000000006e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.809132347232226046e-01 1.000000000000000056e-01 1.142618060849234374e-15 4.773812216385552532e+00 5.796249991687575376e-01 1.309184058207275391e+09
9.300000000000000000e+01 1.159699999999999953e+00 1.100000000000000089e+00 5.088000000000000000e+08 2.511900000000000000e+07 1.782362288973291520e-01 5.500000000000000444e-01 3.762574962765539766e-16 5.572352240261739809e+00 1.254330135599460405e+01 8.694191656101236343e+09
9.400000000000000000e+01 5.020000000000000018e-01 3.599999999999999867e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.588113568490419958e-01 0.000000000000000000e+00 1.153668498097499365e-16 2.512616407293713827e+00 7.212819603854099260e-01 2.338361742744711399e+09
9.500000000000000000e+01 3.799999999999999906e-02 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 8.010703869145960887e-01 1.025000000000000133e+00 8.057941010128681315e-14 1.923401100166729716e+00 inf inf
9.600000000000000000e+01 5.227000000000000535e-01 4.299999999999999933e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.870913234723223129e-01 9.750000000000000888e-01 1.019295407283826732e-17 1.778254776160005601e+00 5.336247548551291409e-02 8.098797602394428253e+09
9.700000000000000000e+01 6.215000000000000524e-01 5.700000000000000622e-01 1.139100030000000000e+09 2.511900000000000000e+07 9.891070386914596613e-01 5.000000000000000000e-01 9.579276446979582594e-18 2.309404844337998863e+00 1.065238080433994344e-01 2.488577686967598343e+10
9.800000000000000000e+01 2.523400000000000087e+00 9.500000000000000666e-01 3.000000000000000000e+09 2.511900000000000000e+07 1.000000000000000888e-02 7.500000000000000000e-01 1.343184143662618084e-16 2.161788110132925311e+01 3.495123739785402694e+00 6.354218541645747423e+08
9.900000000000000000e+01 9.080000000000000293e-01 8.300000000000000711e-01 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 2.250000000000000056e-01 2.601990362663701395e-17 9.635972283079363265e+00 4.654922661169153542e-01 1.105684097662525654e+09
1.000000000000000000e+02 2.539099999999999913e+00 2.510000000000000231e+00 5.088000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 6.750000000000000444e-01 2.149966971019663472e-16 1.426153213760193239e+01 2.275765895021669394e+01 4.036461533298209190e+09
1.010000000000000000e+02 1.389000000000000012e+00 1.300000000000000044e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.782362288973291520e-01 2.250000000000000056e-01 1.215657675201348060e-16 3.676902583905293120e+00 6.633533498983784860e+00 4.575113043686390877e+09
1.020000000000000000e+02 1.135999999999999899e+00 1.010000000000000009e+00 8.064000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 3.250000000000000111e-01 6.959714114295952184e-17 1.139098108133049614e+01 1.797329288456587237e+00 4.038964510060455799e+09
1.030000000000000000e+02 9.389999999999999458e-01 1.000000000000000021e-02 4.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 6.039401982534365858e-16 5.023455657661099139e+01 inf inf
1.040000000000000000e+02 5.312000000000000055e-01 4.899999999999999911e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 6.000000000000000888e-01 6.589016420241639515e-16 1.194699280201975800e+00 4.511709752980281429e+00 1.031790316633300018e+10
1.050000000000000000e+02 1.243999999999999967e-01 7.000000000000000666e-02 1.434000000000000000e+09 1.000000000000000000e+07 8.781743261443593074e-01 0.000000000000000000e+00 2.665483344625343889e-17 3.282598837079314436e+00 5.051970997670230529e-03 3.769253562294080853e+07
