# obj_no spec_z phot_z age tau EBV norm chi
6.100000000000000000e+01 2.660000000000000142e+00 2.709999999999999964e+00 9.047800000000000000e+07 5.000000000000000278e-02 2.750000000000000222e-01 1.094193425934655428e+09 1.837911792120966936e+01
6.200000000000000000e+01 1.346000000000000085e+00 1.169999999999999929e+00 5.500000260000000000e+09 1.000000000000000000e+00 7.750000000000000222e-01 1.845866131020024719e+11 2.140661072556808975e+01
6.300000000000000000e+01 1.034000000000000030e+00 9.899999999999999911e-01 5.708800000000000000e+08 1.000000000000000000e+00 8.500000000000000888e-01 1.684598136416020584e+10 1.269632337003874945e+01
6.400000000000000000e+01 5.248000000000000442e-01 5.799999999999999600e-01 2.550000000000000000e+08 5.000000000000000278e-02 1.750000000000000167e-01 6.190602704846777916e+08 4.345782385726741026e+00
6.500000000000000000e+01 9.669999999999999707e-01 9.699999999999999734e-01 2.025600000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 9.594602425745292902e+08 6.257674100586070765e+00
6.600000000000000000e+01 6.816999999999999726e-01 4.199999999999999845e-01 2.600000000000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 4.531253036746546745e+09 1.703205130500668929e+01
6.700000000000000000e+01 3.664000000000000035e-01 4.199999999999999845e-01 2.025600000000000000e+08 5.000000000000000278e-02 4.000000000000000222e-01 3.209753336967329502e+09 5.480036151674404721e+00
6.800000000000000000e+01 3.725999999999999868e-01 4.299999999999999933e-01 2.025600000000000000e+08 5.000000000000000278e-02 4.500000000000000111e-01 2.692331795852118969e+09 7.216291611512193782e+00
6.900000000000000000e+01 1.088999999999999968e+00 9.899999999999999911e-01 1.800000000000000000e+09 1.000000000000000000e+00 5.250000000000000222e-01 7.480766983473579407e+09 1.482317121601213827e+01
7.000000000000000000e+01 2.125500000000000167e+00 2.330000000000000071e+00 3.602000000000000000e+08 1.000000000000000000e+00 0.000000000000000000e+00 2.007380230491313553e+10 1.862488516515719894e+01
7.100000000000000000e+01 9.779999999999999805e-01 9.100000000000000311e-01 1.608999940000000000e+09 1.000000000000000000e+01 1.225000000000000089e+00 4.550572080989852295e+11 1.523167450898038666e+01
