# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
5.120000000000000000e+02 1.455000000000000071e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 8.897735565382587364e-01 4.500000000000000111e-01 6.254817393391640098e-18 8.491554599025606365e+01
5.130000000000000000e+02 7.600000000000000089e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 2.500000000000000000e-01 9.390601929099921474e-17 1.714691358309979208e+01
5.140000000000000000e+02 3.599999999999999867e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 8.897735565382587364e-01 5.000000000000000278e-02 8.564123831058511093e-18 7.235207954512868689e+00
5.150000000000000000e+02 1.604000000000000092e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 5.500000000000000444e-01 3.294859407150506139e-17 4.573814031272808478e+01
5.160000000000000000e+02 1.268000000000000016e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 7.809132347232226046e-01 7.000000000000000666e-01 4.039985845639330653e-17 1.915665715253213719e+01
5.170000000000000000e+02 1.272000000000000020e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 8.010703869145960887e-01 1.500000000000000000e+00 6.006263724950735360e-17 8.735397879368752783e+00
5.180000000000000000e+02 6.059999999999999831e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 3.250000000000000111e-01 6.896201242443967106e-17 1.455442861732564630e+01
5.190000000000000000e+02 1.092000000000000082e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 7.809132347232226046e-01 9.500000000000000666e-01 1.686029816459571748e-17 1.032107934982032660e+01
5.200000000000000000e+02 2.099000000000000199e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 5.750000000000000666e-01 9.907350624741412110e-18 1.607630905368305108e+01
5.210000000000000000e+02 6.260000000000000009e-01 1.000000000000000021e-02 2.500000000000000000e+09 5.000000000000000000e+07 9.955456022925407433e-01 3.250000000000000111e-01 2.710674371807887579e-18 8.756512236294273777e+00
5.220000000000000000e+02 9.300000000000000488e-01 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 8.515106807538886935e-01 7.000000000000000666e-01 7.743969178937852965e-17 5.396963890274904863e+00
5.230000000000000000e+02 1.260000000000000009e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.345771296661833816e-01 0.000000000000000000e+00 7.549473642420164436e-17 5.444573078209616668e+00
5.240000000000000000e+02 1.320000000000000062e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 2.000000000000000111e-01 2.390489362378025930e-17 3.699952616455990295e+01
5.250000000000000000e+02 1.278000000000000025e+00 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 9.701892829446502331e-01 6.500000000000000222e-01 5.780090009398968800e-18 1.098654021635132239e+01
5.260000000000000000e+02 6.250000000000000000e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.345771296661833816e-01 1.750000000000000167e-01 3.479127743132806056e-17 8.208214499409322684e+00
5.270000000000000000e+02 2.342000000000000082e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 8.500000000000000888e-01 1.267458684565841531e-17 3.529317133235697668e+01
5.280000000000000000e+02 1.330999999999999961e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 8.654560229254073533e-01 1.750000000000000167e-01 7.700437110691239580e-18 9.777822421076520243e+01
5.290000000000000000e+02 5.050000000000000044e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.809132347232226046e-01 1.250000000000000000e-01 3.484055410629051461e-17 5.451730470959292418e+00
5.300000000000000000e+02 5.530000000000000471e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 1.074999999999999956e+00 1.415879142791222400e-15 6.487242610654080366e+00
5.310000000000000000e+02 3.059999999999999942e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 0.000000000000000000e+00 9.204547491067147473e-17 9.749067859168908612e+00
5.320000000000000000e+02 7.530000000000000027e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 6.250000000000000000e-01 1.404794362610283444e-16 1.368590214942737404e+01
5.330000000000000000e+02 1.290000000000000036e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 9.621369907677361777e-01 8.750000000000000000e-01 1.050829135438590508e-17 6.418412232148929419e+00
5.340000000000000000e+02 9.569999999999999618e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 9.500000000000000666e-01 1.249097185737675801e-16 1.239634313238981278e+01
5.350000000000000000e+02 5.020000000000000018e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 8.250000000000000666e-01 1.939267902250920066e-16 5.855692337975414219e+00
5.360000000000000000e+02 5.040000000000000036e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 0.000000000000000000e+00 4.508701229307152148e-17 1.032113124867558440e+01
5.370000000000000000e+02 1.189999999999999947e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 4.250000000000000444e-01 2.911079997697654364e-17 1.017170811775777040e+01
5.380000000000000000e+02 5.560000000000000497e-01 1.000000000000000021e-02 1.139100030000000000e+09 5.000000000000000000e+07 6.469219452298986539e-01 1.500000000000000000e+00 1.689740754828120307e-16 2.783862529114823658e+01
5.390000000000000000e+02 1.312999999999999945e+00 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 9.909453928203675321e-01 3.750000000000000000e-01 2.509862395558449838e-18 5.742980239061349579e+00
5.400000000000000000e+02 6.219999999999999973e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 5.750000000000000666e-01 2.968991161959693033e-16 7.575226145655040710e+00
5.410000000000000000e+02 1.469999999999999973e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 7.500000000000000000e-01 5.480210520727269867e-17 8.581495855441772846e+01
5.420000000000000000e+02 1.483000000000000096e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 3.500000000000000333e-01 3.309227768100042010e-17 1.131130185875396990e+02
5.430000000000000000e+02 8.760000000000000009e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 9.750000000000000888e-01 4.512752291708749237e-16 1.727901410239122626e+01
5.440000000000000000e+02 2.217000000000000082e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 7.000000000000000666e-01 1.565464587024463209e-17 2.096648915477217301e+01
5.450000000000000000e+02 5.000000000000000000e-01 1.000000000000000021e-02 2.500000000000000000e+09 5.000000000000000000e+07 9.909453928203675321e-01 2.000000000000000111e-01 7.224364518844590734e-18 5.895608395899680332e+00
5.460000000000000000e+02 7.800000000000000266e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 2.500000000000000000e-01 5.038037374372535003e-17 3.233556624517640898e+01
5.470000000000000000e+02 6.410000000000000142e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 9.003521803856815442e-01 7.250000000000000888e-01 5.301908005698328336e-17 5.853268406420698788e+00
5.480000000000000000e+02 1.088000000000000078e+00 1.000000000000000021e-02 1.700000000000000000e+09 5.000000000000000000e+07 9.968174326144358943e-01 3.750000000000000000e-01 4.398943833803605168e-19 3.505998412455823665e+00
5.490000000000000000e+02 1.508000000000000007e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.125000000000000000e+00 4.884533259806380173e-17 3.520857578502587870e+01
5.500000000000000000e+02 6.009999999999999787e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.750000000000000222e-01 2.994249743047228805e-16 1.344148505857560849e+01
5.510000000000000000e+02 6.430000000000000160e-01 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 9.848811356849042076e-01 1.500000000000000222e-01 5.879502534174816937e-18 1.071478423881677600e+01
5.520000000000000000e+02 5.819999999999999618e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 3.500000000000000333e-01 3.107562108199723955e-17 2.168785587898151590e+01
5.530000000000000000e+02 8.920000000000000151e-01 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 9.663484167759833765e-01 3.750000000000000000e-01 4.244772187409281320e-18 1.403233047185110216e+01
5.540000000000000000e+02 1.403999999999999915e+00 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 9.926219917125062020e-01 5.500000000000000444e-01 8.090378327434736426e-19 1.180692003952389157e+01
5.550000000000000000e+02 4.319999999999999951e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.588113568490419958e-01 1.000000000000000056e-01 1.537973507418806153e-17 7.025148253205035331e+00
5.560000000000000000e+02 1.137999999999999901e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 5.750000000000000666e-01 2.727865131916338817e-17 1.518473026541449755e+01
5.570000000000000000e+02 6.590000000000000302e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.400000000000000133e+00 3.673156638746613841e-16 2.753641162692662903e+01
5.580000000000000000e+02 5.110000000000000098e-01 1.000000000000000021e-02 2.500000000000000000e+09 5.000000000000000000e+07 9.926219917125062020e-01 1.000000000000000056e-01 4.067837092556421845e-18 3.644977891130797509e+00
5.590000000000000000e+02 7.580000000000000071e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 6.250000000000000000e-01 9.791071692438841590e-17 1.153757737650991366e+01
5.600000000000000000e+02 6.959999999999999520e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 9.701892829446502331e-01 5.500000000000000444e-01 3.996509689868782345e-17 1.901032724385990846e+01
5.610000000000000000e+02 7.069999999999999618e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 4.250000000000000444e-01 1.061641647648369753e-16 5.171511417381555731e+01
5.620000000000000000e+02 6.229999999999999982e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.345771296661833816e-01 3.000000000000000444e-01 1.964706230890585190e-17 1.181141990528286634e+01
5.630000000000000000e+02 7.680000000000000160e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 1.375000000000000000e+00 1.310751567129086934e-16 1.488760114474831120e+01
5.640000000000000000e+02 1.048000000000000043e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 1.175000000000000044e+00 1.606318809346087169e-16 2.751680702033116077e+01
5.650000000000000000e+02 1.290999999999999925e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 8.897735565382587364e-01 4.500000000000000111e-01 6.597057811234721822e-18 2.987018272674929165e+01
