# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
2.670000000000000000e+02 6.430000000000000160e-01 1.000000000000000021e-02 1.139100030000000000e+09 5.000000000000000000e+07 9.100000000000000311e-01 3.000000000000000444e-01 3.387574250512645342e-17 4.251655948417913500e+00
2.680000000000000000e+02 1.927000000000000046e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 1.325000000000000178e+00 2.657334764863797013e-16 1.310061928111718430e+02
2.690000000000000000e+02 6.700000000000000400e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 1.250000000000000000e+00 4.834023025257150960e-16 1.169996066740226048e+01
2.700000000000000000e+02 1.691000000000000059e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 6.000000000000000888e-01 2.500448478647925848e-16 2.137046304615382653e+01
2.710000000000000000e+02 1.137999999999999901e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 1.000000000000000000e+00 1.398140252410468902e-16 1.685357018122204664e+01
2.720000000000000000e+02 1.425000000000000044e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 5.750000000000000666e-01 5.295004333990681722e-16 3.786631367253487213e+01
2.730000000000000000e+02 1.048000000000000043e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 7.809132347232226046e-01 1.150000000000000133e+00 4.352572476160876853e-17 2.369139938643214549e+01
2.740000000000000000e+02 1.330000000000000071e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 1.025000000000000133e+00 8.327341594188428824e-17 1.871565208779954403e+01
2.750000000000000000e+02 1.098999999999999977e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 7.500000000000000000e-01 1.058406362392690698e-16 5.744604736286333946e+01
2.760000000000000000e+02 1.358000000000000096e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 3.000000000000000444e-01 1.760135350542121524e-16 3.179291291949972731e+01
