# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
1.300000000000000000e+01 2.278000000000000025e+00 2.250000000000000000e+00 2.000000000000000000e+09 5.088000000000000000e+08 0.000000000000000000e+00 3.500000000000000333e-01 3.092792280943545917e-19 1.813455039524983192e+01 8.241524740081550249e+01 4.193287787753492737e+10
1.400000000000000000e+01 1.211000000000000076e+00 1.040000000000000036e+00 2.000000000000000000e+09 7.187000320000000000e+08 2.000000000000000042e-02 1.000000000000000056e-01 5.368669451160981222e-19 2.485337511869317240e+01 4.268036186321443104e+00 3.641456920755567074e+09
1.500000000000000000e+01 1.191999999999999948e+00 1.040000000000000036e+00 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 1.750000000000000167e-01 4.402922933455043446e-19 3.011313089279705224e+01 4.286367143409830049e+00 4.351519923989659309e+09
1.600000000000000000e+01 4.620000000000000218e-01 4.299999999999999933e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.999999999999999778e-01 1.250000000000000000e-01 3.865013530847546155e-18 5.184457704557932978e+00 2.498928823241370889e+00 3.000796431061436462e+10
1.700000000000000000e+01 1.153000000000000025e+00 9.200000000000000400e-01 2.000000000000000000e+09 1.015200000000000000e+09 4.199999999999999845e-01 2.750000000000000222e-01 7.570200778329412396e-19 9.424804141616430542e+00 7.733289286096456827e+00 4.889146849860286713e+10
1.800000000000000000e+01 6.949999999999999512e-01 5.000000000000000000e-01 2.000000000000000000e+09 1.015200000000000000e+08 8.800000000000000044e-01 3.250000000000000111e-01 4.009872260253452467e-19 1.281677073292474844e+01 2.067366214477501352e+00 4.794158517155181122e+10
1.900000000000000000e+01 8.970000000000000195e-01 7.199999999999999734e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.999999999999999778e-01 2.250000000000000056e-01 6.752364631285323524e-19 2.202661063820707454e+01 2.751879076242649713e+00 3.304539883629251480e+10
2.000000000000000000e+01 1.205999999999999961e+00 1.050000000000000044e+00 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 1.250000000000000000e-01 4.217455093606933846e-19 4.103380419948185676e+01 3.438645595753791806e+00 3.490913008809249401e+09
2.100000000000000000e+01 2.724000000000000199e+00 2.680000000000000160e+00 2.000000000000000000e+09 1.015200000000000000e+08 1.199999999999999956e-01 1.500000000000000222e-01 5.820368955148985604e-19 1.818985375381179992e+01 2.196306165642731969e+02 1.165903411147914124e+11
2.200000000000000000e+01 1.245000000000000107e+00 1.050000000000000044e+00 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 2.000000000000000111e-01 4.510444560706285147e-19 1.512868772939536299e+01 5.008165864491140873e+00 5.084289985631405830e+09
2.300000000000000000e+01 2.489999999999999991e-01 2.099999999999999922e-01 2.000000000000000000e+09 1.015200000000000000e+09 4.000000000000000222e-01 0.000000000000000000e+00 1.636880069781644467e-18 7.338598334299802239e+00 1.024094162701967708e-01 6.043231755877345800e+08
2.400000000000000000e+01 4.570000000000000173e-01 2.099999999999999922e-01 2.000000000000000000e+09 1.000000000000000000e+07 8.399999999999999689e-01 0.000000000000000000e+00 9.095301729264211369e-20 1.935957587587769169e+01 3.429588314961347362e-02 2.192858812800002694e+08
2.500000000000000000e+01 1.881000000000000005e+00 1.770000000000000018e+00 2.000000000000000000e+09 2.550000000000000000e+08 0.000000000000000000e+00 1.750000000000000167e-01 2.286847792727343926e-19 1.633101957849644137e+01 1.820734571675155067e+01 4.642873157771645546e+09
2.600000000000000000e+01 9.889999999999999902e-01 8.000000000000000444e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.000000000000000000e-01 0.000000000000000000e+00 3.462903014171325678e-19 1.983605504172684775e+01 7.573576196721061304e-01 6.319374039725340843e+09
2.700000000000000000e+01 1.413000000000000034e+00 1.090000000000000080e+00 2.000000000000000000e+09 1.015200000000000000e+09 2.000000000000000111e-01 2.000000000000000111e-01 6.464498792354595848e-19 2.779812076735667503e+01 8.027091906920766462e+00 2.285622154148272324e+10
2.800000000000000000e+01 1.459999999999999964e+00 1.280000000000000027e+00 2.000000000000000000e+09 1.015200000000000000e+09 1.400000000000000133e-01 1.750000000000000167e-01 5.919007252704340925e-19 4.263368064869121099e+01 1.076555062015084729e+01 2.377304313443709183e+10
2.900000000000000000e+01 6.939999999999999503e-01 5.500000000000000444e-01 2.000000000000000000e+09 2.550000000000000000e+08 8.200000000000000622e-01 1.750000000000000167e-01 2.549087593867160499e-19 1.244484203624281804e+01 6.408107280826748076e-01 1.337439719396645355e+10
3.000000000000000000e+01 1.685999999999999943e+00 1.750000000000000000e+00 2.000000000000000000e+09 2.550000000000000000e+08 0.000000000000000000e+00 3.250000000000000111e-01 2.511062003943785712e-19 2.858346166194798599e+01 3.579552370845611620e+01 9.127858545656311035e+09
3.100000000000000000e+01 6.959999999999999520e-01 6.600000000000000311e-01 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 1.750000000000000167e-01 2.814974787048077849e-18 5.664342042130210864e+00 7.285124534410417851e+00 7.395858427333455086e+09
3.200000000000000000e+01 1.155000000000000027e+00 9.899999999999999911e-01 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 2.250000000000000056e-01 8.831562067033074210e-19 1.547291221460887556e+01 9.122430780462016386e+00 9.261091728325038910e+09
3.300000000000000000e+01 2.738999999999999879e+00 2.899999999999999911e+00 2.000000000000000000e+09 5.088000000000000000e+08 0.000000000000000000e+00 2.000000000000000111e-01 1.807862591000461464e-19 1.497596211102667851e+01 5.766171098282285357e+01 2.933827854806026459e+10
3.400000000000000000e+01 2.503000000000000114e+00 2.450000000000000178e+00 2.000000000000000000e+09 2.550000000000000000e+08 4.000000000000000083e-02 2.250000000000000056e-01 2.363488357780112623e-19 8.271259484035288878e+00 6.373474086057139232e+01 2.827026232600487900e+10
3.500000000000000000e+01 2.490000000000000213e+00 2.439999999999999947e+00 2.000000000000000000e+09 2.550000000000000000e+08 4.000000000000000083e-02 2.500000000000000000e-01 2.559158419030785291e-19 6.205811073039154913e+00 7.551839583743678475e+01 3.349702643923534775e+10
3.600000000000000000e+01 1.032000000000000028e+00 8.000000000000000444e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.799999999999999600e-01 1.750000000000000167e-01 2.795565741174400646e-19 1.388546847632843040e+01 1.256857285256945067e+00 1.399617121359490013e+10
3.700000000000000000e+01 1.048999999999999932e+00 8.499999999999999778e-01 2.000000000000000000e+09 1.015200000000000000e+09 4.600000000000000200e-01 2.750000000000000222e-01 3.072884679765919284e-19 1.477067730471172169e+01 2.488305479821835142e+00 1.806059152172183990e+10
3.800000000000000000e+01 3.573999999999999844e+00 3.600000000000000089e+00 2.000000000000000000e+09 5.088000000000000000e+08 5.999999999999999778e-02 1.250000000000000000e-01 1.574687059610811230e-19 1.573383708070116249e+01 7.305094004907070371e+01 6.452798715434436798e+10
3.900000000000000000e+01 3.088999999999999968e+00 3.030000000000000249e+00 2.000000000000000000e+09 1.000000000000000000e+07 1.799999999999999933e-01 3.250000000000000111e-01 1.374100834539757195e-19 1.259714065919801129e+01 4.063456005651606802e+02 1.125264181356219330e+11
4.000000000000000000e+01 3.830000000000000071e-01 3.800000000000000044e-01 2.000000000000000000e+09 1.015200000000000000e+09 6.800000000000000488e-01 2.750000000000000222e-01 5.327556246037771465e-18 4.356483880822183075e+00 4.603502049824544251e+00 7.636631365457203674e+10
4.100000000000000000e+01 1.280000000000000027e+00 1.270000000000000018e+00 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 2.000000000000000111e-01 4.503908220106845333e-19 9.632013777060835835e+00 8.866423874853225584e+00 9.001193517750995636e+09
4.200000000000000000e+01 2.580000000000000071e+00 1.320000000000000062e+00 2.000000000000000000e+09 1.000000000000000000e+07 2.000000000000000042e-02 5.000000000000000000e-01 4.953574188344241751e-19 1.103332935579074636e+01 2.272990712136330274e+02 7.913617807218205452e+09
4.300000000000000000e+01 2.782999999999999918e+00 2.770000000000000018e+00 2.000000000000000000e+09 1.015200000000000000e+08 2.000000000000000042e-02 3.500000000000000333e-01 2.056944239250204941e-19 1.204035388783091953e+01 1.962377143231697403e+02 3.253086662160046768e+10
4.400000000000000000e+01 1.125000000000000000e+00 9.799999999999999822e-01 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 5.000000000000000278e-02 7.093543480201950341e-19 2.288181630418189627e+01 3.458570001606799504e+00 3.511140265631223202e+09
4.500000000000000000e+01 1.980000000000000093e-01 1.400000000000000133e-01 2.000000000000000000e+09 1.015200000000000000e+09 4.799999999999999822e-01 0.000000000000000000e+00 2.528921552425088805e-18 6.260243570550676040e+00 6.087624102129682302e-02 4.736308090649993420e+08
4.600000000000000000e+01 1.887000000000000011e+00 1.919999999999999929e+00 2.000000000000000000e+09 2.550000000000000000e+08 2.000000000000000042e-02 1.750000000000000167e-01 2.093941794379298195e-19 1.664611744358874290e+01 2.145848203122389464e+01 7.453746460387515068e+09
4.700000000000000000e+01 9.180000000000000382e-01 7.600000000000000089e-01 2.000000000000000000e+09 1.015200000000000000e+09 6.199999999999999956e-01 0.000000000000000000e+00 1.979045832070896034e-19 1.770526453198218775e+01 3.730970884858547665e-01 4.840068072217040062e+09
4.800000000000000000e+01 6.929999999999999494e-01 5.600000000000000533e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.400000000000000355e-01 0.000000000000000000e+00 1.994676841225276004e-19 1.031366970462294397e+01 1.583412523946879924e-01 1.523012636904142857e+09
4.900000000000000000e+01 9.909999999999999920e-01 7.900000000000000355e-01 2.000000000000000000e+09 1.015200000000000000e+09 6.400000000000000133e-01 0.000000000000000000e+00 5.604790365872897913e-19 1.271079831287777218e+01 1.181866823962027579e+00 1.659829801867882538e+10
5.000000000000000000e+01 1.512000000000000011e+00 1.409999999999999920e+00 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 2.750000000000000222e-01 5.117641267018048847e-19 3.596521890984584502e+01 1.886416488156161009e+01 1.915090018776134872e+10
5.100000000000000000e+01 2.302999999999999936e+00 2.260000000000000231e+00 2.000000000000000000e+09 2.550000000000000000e+08 2.000000000000000042e-02 2.000000000000000111e-01 1.511589382155279735e-19 5.537534198589270318e+00 2.855452512676842503e+01 9.918602620001962662e+09
5.200000000000000000e+01 1.616999999999999993e+00 1.429999999999999938e+00 2.000000000000000000e+09 1.015200000000000000e+09 2.000000000000000042e-02 2.500000000000000000e-01 5.324524917129599905e-19 3.224987312812412199e+01 1.848604911083237567e+01 2.153192032134735870e+10
5.300000000000000000e+01 1.925000000000000044e+00 2.120000000000000107e+00 2.000000000000000000e+09 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 2.548410543358709891e-19 1.568941880371808217e+01 4.369196128073006236e+01 1.114145012658616638e+10
5.400000000000000000e+01 2.177000000000000046e+00 2.250000000000000000e+00 2.000000000000000000e+09 2.550000000000000000e+08 4.000000000000000083e-02 1.000000000000000056e-01 2.191884929437674089e-19 1.119670327172878999e+01 2.705214067531719380e+01 1.199929719511872101e+10
5.500000000000000000e+01 2.825000000000000178e+00 2.890000000000000124e+00 2.000000000000000000e+09 1.015200000000000000e+08 2.000000000000000042e-02 2.750000000000000222e-01 1.357870224471042944e-19 1.774564531226104336e+01 1.087282855557634491e+02 1.802420094904993057e+10
5.600000000000000000e+01 9.170000000000000373e-01 8.900000000000000133e-01 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 0.000000000000000000e+00 1.630076285847753077e-18 4.513591316824111743e+01 4.867541076068897077e+00 4.941527700425144196e+09
5.700000000000000000e+01 6.510000000000000231e-01 5.700000000000000622e-01 2.000000000000000000e+09 1.015200000000000000e+09 6.600000000000000311e-01 0.000000000000000000e+00 2.899747245330468653e-19 3.140224389552607853e+00 2.417948818919619103e-01 3.685352511565532684e+09
5.800000000000000000e+01 5.879999999999999671e-01 5.200000000000000178e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.999999999999999778e-01 0.000000000000000000e+00 7.380006188652847204e-19 6.595264942546443798e+00 4.774010318447527434e-01 5.732805589179647446e+09
5.900000000000000000e+01 9.829999999999999849e-01 8.599999999999999867e-01 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 2.000000000000000111e-01 8.244109714880120853e-19 1.239617027336291066e+01 5.072699393602888129e+00 5.149804424385652542e+09
6.000000000000000000e+01 4.520000000000000129e-01 4.100000000000000311e-01 2.000000000000000000e+09 1.015200000000000000e+09 6.199999999999999956e-01 2.000000000000000111e-01 2.186147117266707735e-18 4.716570125302008698e+00 1.695424564898024622e+00 2.199409567295920563e+10
6.100000000000000000e+01 4.089999999999999747e-01 4.299999999999999933e-01 2.000000000000000000e+09 1.015200000000000000e+09 2.000000000000000111e-01 0.000000000000000000e+00 5.041658212752585629e-18 1.024127695563239087e+02 1.948210032061739261e+00 5.547321708937224388e+09
6.200000000000000000e+01 1.338999999999999968e+00 1.050000000000000044e+00 2.000000000000000000e+09 1.015200000000000000e+09 4.000000000000000083e-02 1.750000000000000167e-01 5.431926365925203174e-19 1.026737433502257346e+01 5.441340687135291176e+00 7.185640625373485565e+09
6.300000000000000000e+01 4.060000000000000275e-01 4.299999999999999933e-01 2.000000000000000000e+09 5.088000000000000000e+08 7.000000000000000666e-01 0.000000000000000000e+00 7.991002143631290866e-19 3.577627931842234688e+01 3.856849299252895213e-01 5.476697912831275940e+09
6.400000000000000000e+01 4.349999999999999978e-01 3.800000000000000044e-01 2.000000000000000000e+09 1.015200000000000000e+09 4.000000000000000222e-01 0.000000000000000000e+00 1.544878651995897345e-18 7.064083584309495123e+00 4.302003773940316078e-01 2.538634313859111309e+09
6.500000000000000000e+01 5.470000000000000417e-01 4.400000000000000022e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.600000000000000533e-01 0.000000000000000000e+00 7.281001563554994297e-19 1.825069332255502275e+01 2.992257658916481211e-01 3.094812350098465919e+09
