# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
3.020000000000000000e+02 3.549999999999999822e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 8.654560229254073533e-01 2.500000000000000139e-02 1.355580910423287257e-17 7.085041665198382965e+00
3.030000000000000000e+02 4.480000000000000093e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 4.000000000000000222e-01 1.574601967306451969e-16 3.172095006577029697e+00
3.040000000000000000e+02 1.425000000000000044e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 2.750000000000000222e-01 7.163327384179066636e-18 1.602962066665795149e+01
3.050000000000000000e+02 1.042000000000000037e+00 1.000000000000000021e-02 1.700000000000000000e+09 5.000000000000000000e+07 9.926219917125062020e-01 1.250000000000000000e-01 8.119959279766433654e-19 4.494951161850847754e+00
3.060000000000000000e+02 6.700000000000000400e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.588113568490419958e-01 9.500000000000000666e-01 1.143256173059528403e-16 2.435499697901748917e+00
3.070000000000000000e+02 1.100000000000000089e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 7.500000000000000000e-01 2.996992612393139704e-17 3.257620043959013856e+01
3.080000000000000000e+02 1.915999999999999925e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 1.500000000000000222e-01 5.293028152311673222e-18 1.662541446653701627e+01
3.090000000000000000e+02 1.532999999999999918e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 3.250000000000000111e-01 7.973787871841949670e-18 9.210046373886297033e+01
3.100000000000000000e+02 1.457999999999999963e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 5.750000000000000666e-01 2.105511819929576243e-17 1.129859387390795291e+02
3.110000000000000000e+02 9.300000000000000488e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 4.250000000000000444e-01 3.915175994918826983e-17 1.391906110589629009e+01
3.120000000000000000e+02 1.139999999999999902e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 6.000000000000000888e-01 2.882555019251614048e-17 1.075318604619255680e+01
3.130000000000000000e+02 4.560000000000000164e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.345771296661833816e-01 3.000000000000000444e-01 2.600296509437121398e-17 5.816167683393636878e+00
3.140000000000000000e+02 8.549999999999999822e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 8.000000000000000444e-01 7.775543373234498638e-17 8.470232388906181242e+00
3.150000000000000000e+02 1.264000000000000012e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 7.809132347232226046e-01 7.750000000000000222e-01 1.350678476067311449e-17 1.363242765694898750e+01
3.160000000000000000e+02 1.112000000000000099e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 3.250000000000000111e-01 1.252428596362494685e-17 9.248406541125845592e+01
3.170000000000000000e+02 2.027000000000000135e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 4.750000000000000333e-01 5.949093508956510827e-17 4.950127846079063865e+00
3.180000000000000000e+02 1.078999999999999959e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 1.250000000000000000e+00 1.918424890684352394e-16 1.749262200239101972e+01
3.190000000000000000e+02 2.254999999999999893e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 9.500000000000000666e-01 1.909823080499287325e-17 1.729794497176892420e+01
3.200000000000000000e+02 6.480000000000000204e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 8.500000000000000888e-01 1.060064813502050327e-16 4.913622435432182911e+00
3.210000000000000000e+02 1.088999999999999968e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 7.809132347232226046e-01 1.500000000000000000e+00 3.660697348390588402e-17 4.198504248239073888e+01
3.220000000000000000e+02 2.250000000000000000e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 1.025000000000000133e+00 1.313939745984141634e-17 2.494344605453557762e+01
3.230000000000000000e+02 1.183999999999999941e+00 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 7.345771296661833816e-01 6.000000000000000888e-01 5.042875171691694333e-17 2.039106301101854868e+01
3.240000000000000000e+02 1.026999999999999913e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 1.475000000000000089e+00 1.887498113590945277e-16 2.961311317105673879e+01
3.250000000000000000e+02 8.850000000000000089e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 9.500000000000000666e-01 6.248691275732257615e-17 2.200800801109681260e+01
3.260000000000000000e+02 1.278999999999999915e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 4.500000000000000111e-01 1.121910938902050395e-17 1.795586893562792596e+01
3.270000000000000000e+02 6.229999999999999982e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 1.225000000000000089e+00 1.108197581511689403e-15 1.805584939577651937e+01
3.280000000000000000e+02 1.004999999999999893e+00 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 9.408169029081063783e-01 6.250000000000000000e-01 9.419107561976460676e-18 1.772827667183339617e+00
3.290000000000000000e+02 8.269999999999999574e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 8.362199171250624952e-01 0.000000000000000000e+00 6.534519738678090486e-18 5.996221953679564365e+01
