# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
1.500000000000000000e+01 1.191999999999999948e+00 1.050000000000000044e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.750000000000000222e-01 4.093907366230240920e-19 6.981890018619699845e+01
1.600000000000000000e+01 4.620000000000000218e-01 2.999999999999999889e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 8.250000000000000666e-01 7.123045000506275509e-18 3.654663014834707013e+01
1.700000000000000000e+01 1.153000000000000025e+00 1.050000000000000044e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 5.250000000000000222e-01 1.213557546218471797e-18 3.263990968587651054e+01
1.800000000000000000e+01 6.949999999999999512e-01 5.000000000000000278e-02 5.088000000000000000e+08 1.015200000000000000e+08 0.000000000000000000e+00 1.000000000000000000e+00 1.499368035793705682e-18 7.279782958200677001e+01
1.900000000000000000e+01 8.970000000000000195e-01 8.000000000000000444e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 5.750000000000000666e-01 1.522728843225221377e-18 6.605322705879292755e+01
2.000000000000000000e+01 1.205999999999999961e+00 1.159999999999999920e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 3.710122509276319863e-19 7.858375118951222760e+01
2.100000000000000000e+01 2.724000000000000199e+00 2.609999999999999876e+00 5.088000000000000000e+08 1.015200000000000000e+08 0.000000000000000000e+00 1.750000000000000167e-01 6.629800817875315200e-19 1.930518009660789147e+01
2.200000000000000000e+01 1.245000000000000107e+00 1.150000000000000133e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.000000000000000444e-01 4.060527665497633537e-19 4.335555337850877322e+01
2.300000000000000000e+01 2.489999999999999991e-01 2.629999999999999893e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 3.000000000000000444e-01 6.301402176207070789e-19 3.303115861543526677e+01
2.400000000000000000e+01 4.570000000000000173e-01 1.000000000000000021e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.250000000000000000e-01 5.168101223990736756e-19 7.403002862068159118e+01
2.500000000000000000e+01 1.881000000000000005e+00 1.770000000000000018e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.750000000000000167e-01 2.286847792727343926e-19 1.633101957849644137e+01
2.600000000000000000e+01 9.889999999999999902e-01 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.000000000000000444e-01 5.999519645691729657e-19 6.003742889428890805e+01
2.700000000000000000e+01 1.413000000000000034e+00 1.229999999999999982e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.750000000000000000e-01 7.493815032151844404e-19 4.668410990057044785e+01
2.800000000000000000e+01 1.459999999999999964e+00 1.280000000000000027e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.250000000000000111e-01 6.485199329285046865e-19 8.155150713522019146e+01
2.900000000000000000e+01 6.939999999999999503e-01 2.999999999999999889e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 1.000000000000000000e+00 8.020289373394734291e-19 3.756531465311063300e+01
3.000000000000000000e+01 1.685999999999999943e+00 1.750000000000000000e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.250000000000000111e-01 2.511062003943785712e-19 2.858346166194798599e+01
3.100000000000000000e+01 6.959999999999999520e-01 6.600000000000000311e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.750000000000000222e-01 2.632066598496037312e-18 2.611671427348028018e+01
3.200000000000000000e+01 1.155000000000000027e+00 1.050000000000000044e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.250000000000000111e-01 8.079268809303377627e-19 4.108446529865310026e+01
3.300000000000000000e+01 2.738999999999999879e+00 2.819999999999999840e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 1.800037261590029227e-19 2.082789420137566694e+01
3.400000000000000000e+01 2.503000000000000114e+00 2.459999999999999964e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 2.381544441190408096e-19 9.894027130875441500e+00
3.500000000000000000e+01 2.490000000000000213e+00 2.450000000000000178e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 2.579970564524671475e-19 7.229906261171530346e+00
3.600000000000000000e+01 1.032000000000000028e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 5.250000000000000222e-01 6.029031107199143233e-19 5.016679322164452515e+01
3.700000000000000000e+01 1.048999999999999932e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 5.500000000000000444e-01 5.270668578875874016e-19 3.981412888273477080e+01
3.800000000000000000e+01 3.573999999999999844e+00 3.540000000000000036e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.750000000000000167e-01 1.585090432347674110e-19 2.345333103211947190e+01
3.900000000000000000e+01 3.088999999999999968e+00 3.010000000000000231e+00 5.088000000000000000e+08 1.015200000000000000e+08 0.000000000000000000e+00 2.750000000000000222e-01 1.741913211371395493e-19 1.384670545557617061e+01
4.000000000000000000e+01 3.830000000000000071e-01 7.000000000000000666e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 1.000000000000000000e+00 1.026376407654585442e-17 4.041802506271720574e+01
4.100000000000000000e+01 1.280000000000000027e+00 1.199999999999999956e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.000000000000000444e-01 4.314213358706982947e-19 2.811558640785427698e+01
4.200000000000000000e+01 2.580000000000000071e+00 1.360000000000000098e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 5.000000000000000000e-01 4.990741768155951883e-19 1.121144604082074281e+01
4.300000000000000000e+01 2.782999999999999918e+00 2.780000000000000249e+00 5.088000000000000000e+08 1.015200000000000000e+08 0.000000000000000000e+00 3.500000000000000333e-01 2.064669736415306203e-19 1.221315413212183287e+01
4.400000000000000000e+01 1.125000000000000000e+00 1.050000000000000044e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.500000000000000222e-01 6.304987802407772758e-19 4.871535572668367564e+01
4.500000000000000000e+01 1.980000000000000093e-01 2.760000000000000231e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 2.750000000000000222e-01 9.586845602366477811e-19 2.324954522438648397e+01
4.600000000000000000e+01 1.887000000000000011e+00 1.780000000000000027e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.000000000000000111e-01 2.376866985958807417e-19 1.716256707442611074e+01
4.700000000000000000e+01 9.180000000000000382e-01 8.599999999999999867e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.500000000000000333e-01 4.415933684691819417e-19 7.680219895089963700e+01
4.800000000000000000e+01 6.929999999999999494e-01 1.000000000000000021e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.750000000000000444e-01 4.143795621926152227e-19 5.594966579863442746e+01
4.900000000000000000e+01 9.909999999999999920e-01 8.599999999999999867e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.750000000000000000e-01 1.338007129654245940e-18 7.546231301343591724e+01
5.000000000000000000e+01 1.512000000000000011e+00 1.439999999999999947e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.750000000000000000e-01 4.800134122221177064e-19 5.191971397494744878e+01
5.100000000000000000e+01 2.302999999999999936e+00 2.270000000000000018e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.000000000000000111e-01 1.518784434142768224e-19 6.407007374820039125e+00
5.200000000000000000e+01 1.616999999999999993e+00 1.449999999999999956e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.500000000000000333e-01 5.034583597565285932e-19 5.336397950486387032e+01
5.300000000000000000e+01 1.925000000000000044e+00 2.120000000000000107e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 2.548410543358709891e-19 1.568941880371808217e+01
5.400000000000000000e+01 2.177000000000000046e+00 2.260000000000000231e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.000000000000000056e-01 2.208997765479195366e-19 1.372468013202043480e+01
