# obj_no spec_z phot_z age tau EBV norm chi
5.100000000000000000e+01 2.302999999999999936e+00 2.260000000000000231e+00 2.550000000000000000e+08 1.709999999999999964e+00 2.000000000000000111e-01 5.572907720167607117e+10 5.540407924639256798e+00
5.200000000000000000e+01 1.616999999999999993e+00 1.449999999999999956e+00 3.602000000000000000e+08 1.600000000000000033e-01 2.250000000000000056e-01 1.710099548989067841e+10 2.119917052360550258e+01
5.300000000000000000e+01 1.925000000000000044e+00 2.030000000000000249e+00 9.047800000000000000e+07 2.999999999999999889e-02 1.750000000000000167e-01 8.108669872144134521e+09 1.234965945145268762e+01
5.400000000000000000e+01 2.177000000000000046e+00 2.260000000000000231e+00 2.550000000000000000e+08 2.899999999999999800e-01 7.500000000000001110e-02 1.386542534603366089e+10 1.030325886633054466e+01
5.500000000000000000e+01 2.825000000000000178e+00 2.879999999999999893e+00 9.047800000000000000e+07 1.600000000000000033e-01 2.750000000000000222e-01 2.768633999836619186e+10 1.675962865377466926e+01
5.600000000000000000e+01 9.170000000000000373e-01 8.900000000000000133e-01 3.602000000000000000e+08 2.899999999999999800e-01 2.500000000000000139e-02 5.100704761114889145e+09 3.951050103911885714e+01
5.700000000000000000e+01 6.510000000000000231e-01 5.700000000000000622e-01 2.600000000000000000e+09 9.499999999999999556e-01 2.500000000000000139e-02 3.793998875786904335e+09 3.143254983508910083e+00
5.800000000000000000e+01 5.879999999999999671e-01 5.400000000000000355e-01 2.300000000000000000e+09 9.499999999999999556e-01 2.500000000000000139e-02 5.983944544863883972e+09 6.658178365421628442e+00
5.900000000000000000e+01 9.829999999999999849e-01 9.100000000000000311e-01 7.187000320000000000e+08 5.300000000000000266e-01 1.500000000000000222e-01 7.302608469702088356e+09 4.443491749420739545e+00
6.000000000000000000e+01 4.520000000000000129e-01 4.000000000000000222e-01 4.750000130000000000e+09 1.709999999999999964e+00 1.500000000000000222e-01 2.869395908654100418e+10 5.062151390907967397e+00
6.100000000000000000e+01 4.089999999999999747e-01 4.299999999999999933e-01 2.300000000000000000e+09 1.000000000000000000e+01 0.000000000000000000e+00 2.388082721379126358e+10 1.004831860697880188e+02
6.200000000000000000e+01 1.338999999999999968e+00 1.080000000000000071e+00 7.187000320000000000e+08 9.499999999999999556e-01 1.750000000000000167e-01 1.115349930883209229e+10 6.908148464233749841e+00
6.300000000000000000e+01 4.060000000000000275e-01 4.299999999999999933e-01 4.000000000000000000e+09 1.709999999999999964e+00 0.000000000000000000e+00 6.775984510652036667e+09 3.718837267936510926e+01
6.400000000000000000e+01 4.349999999999999978e-01 4.199999999999999845e-01 1.700000000000000000e+09 9.499999999999999556e-01 0.000000000000000000e+00 2.740866221299454212e+09 3.320790531516866650e+00
6.500000000000000000e+01 5.470000000000000417e-01 5.200000000000000178e-01 1.434000000000000000e+09 5.300000000000000266e-01 0.000000000000000000e+00 2.969392441287459373e+09 8.475251121408877708e+00
6.600000000000000000e+01 1.112000000000000099e+00 1.100000000000000089e+00 1.015200000000000000e+09 5.000000000000000278e-02 3.000000000000000444e-01 1.674391122333684692e+11 1.100271300725274060e+01
6.700000000000000000e+01 1.112000000000000099e+00 9.799999999999999822e-01 6.249999870000000000e+09 9.499999999999999556e-01 1.750000000000000167e-01 2.546565177134871826e+11 1.106812384352948442e+01
6.800000000000000000e+01 2.278000000000000025e+00 2.270000000000000018e+00 9.047800000000000000e+07 2.999999999999999889e-02 1.750000000000000167e-01 3.329921427702814102e+10 3.284133736209341237e+00
6.900000000000000000e+01 5.719999999999999529e-01 5.200000000000000178e-01 2.000000000000000000e+09 9.499999999999999556e-01 0.000000000000000000e+00 4.044490281429463863e+09 1.239027260356674276e+01
7.000000000000000000e+01 8.770000000000000018e-01 9.200000000000000400e-01 3.602000000000000000e+08 9.499999999999999556e-01 3.750000000000000000e-01 2.027643648993346024e+10 8.609759754010498867e+00
7.100000000000000000e+01 4.590000000000000191e-01 4.100000000000000311e-01 2.600000000000000000e+09 9.499999999999999556e-01 0.000000000000000000e+00 3.227764184176568508e+09 2.668279929755903002e+00
7.200000000000000000e+01 1.292000000000000037e+00 1.070000000000000062e+00 2.000000000000000000e+09 1.801000000000000156e+01 1.250000000000000000e-01 7.049924436399655151e+10 1.066946703024919785e+01
7.300000000000000000e+01 9.150000000000000355e-01 8.900000000000000133e-01 7.187000320000000000e+08 1.709999999999999964e+00 2.000000000000000111e-01 8.376497552752072334e+09 1.760389177435696340e+01
7.400000000000000000e+01 8.489999999999999769e-01 8.100000000000000533e-01 1.015200000000000000e+09 1.600000000000000033e-01 3.000000000000000444e-01 6.186977208176769257e+10 1.575823446108858228e+01
7.500000000000000000e+01 1.048000000000000043e+00 1.370000000000000107e+00 1.278000000000000000e+08 2.999999999999999889e-02 1.000000000000000056e-01 1.084989975720038033e+10 5.328043396628751083e+01
7.600000000000000000e+01 8.729999999999999982e-01 8.100000000000000533e-01 1.015200000000000000e+09 5.300000000000000266e-01 0.000000000000000000e+00 4.376017793903059006e+09 9.967513387226921040e+00
7.700000000000000000e+01 3.820000000000000062e-01 3.500000000000000333e-01 2.000000000000000000e+09 2.899999999999999800e-01 1.500000000000000222e-01 1.382702704240161514e+10 5.064545124378433627e+00
7.800000000000000000e+01 9.859999999999999876e-01 8.599999999999999867e-01 1.434000000000000000e+09 9.499999999999999556e-01 1.000000000000000056e-01 1.028708777637266541e+10 9.526777568046780331e+00
7.900000000000000000e+01 1.096000000000000085e+00 1.000000000000000000e+00 7.187000320000000000e+08 2.899999999999999800e-01 1.000000000000000056e-01 1.116511460271987343e+10 9.875631425250761097e+00
8.000000000000000000e+01 2.532999999999999918e+00 2.680000000000000160e+00 2.550000000000000000e+08 3.080000000000000071e+00 2.500000000000000000e-01 2.765493383107651367e+11 8.626297876623748806e+00
8.100000000000000000e+01 3.436999999999999833e+00 3.410000000000000142e+00 2.550000000000000000e+08 5.300000000000000266e-01 2.000000000000000111e-01 5.587054508506967926e+10 1.747654755394058057e+01
8.200000000000000000e+01 1.631000000000000005e+00 1.439999999999999947e+00 1.434000000000000000e+09 1.709999999999999964e+00 1.750000000000000167e-01 6.139877065433047485e+10 1.906516199177085014e+01
8.300000000000000000e+01 1.457999999999999963e+00 1.419999999999999929e+00 1.805300000000000000e+08 2.999999999999999889e-02 4.500000000000000111e-01 5.874485779099037933e+10 2.559773710006957259e+01
8.400000000000000000e+01 1.971999999999999975e+00 1.820000000000000062e+00 1.278000000000000000e+08 2.999999999999999889e-02 1.750000000000000167e-01 6.998905384569740295e+09 5.525773084299031801e+00
8.500000000000000000e+01 1.052999999999999936e+00 9.899999999999999911e-01 3.602000000000000000e+08 1.600000000000000033e-01 1.000000000000000056e-01 3.468110967180714607e+09 8.650919852874446647e+00
8.600000000000000000e+01 9.370000000000000551e-01 8.699999999999999956e-01 5.088000000000000000e+08 2.899999999999999800e-01 5.000000000000000278e-02 2.428699591845575809e+09 1.083779025459005396e+01
8.700000000000000000e+01 8.209999999999999520e-01 7.900000000000000355e-01 1.015200000000000000e+09 5.300000000000000266e-01 1.750000000000000167e-01 5.790350133817092896e+09 8.580412620476170815e+00
8.800000000000000000e+01 1.110999999999999988e+00 1.169999999999999929e+00 2.300000000000000000e+09 2.899999999999999800e-01 7.500000000000001110e-02 1.327057239099043121e+11 4.649638705633322822e+00
8.900000000000000000e+01 2.241000000000000103e+00 1.409999999999999920e+00 5.088000000000000000e+08 9.499999999999999556e-01 1.750000000000000167e-01 1.773857474433849716e+10 2.550652134644521141e+01
9.000000000000000000e+01 1.098999999999999977e+00 9.799999999999999822e-01 7.187000320000000000e+08 5.300000000000000266e-01 1.000000000000000056e-01 2.744512722751639843e+09 7.136895915772092813e+00
9.100000000000000000e+01 2.489999999999999991e-01 2.200000000000000011e-01 7.187000320000000000e+08 2.899999999999999800e-01 5.000000000000000278e-02 2.076911419228988290e+08 6.410735600373425491e+00
9.200000000000000000e+01 1.032999999999999918e+00 9.799999999999999822e-01 2.550000000000000000e+08 8.999999999999999667e-02 1.500000000000000222e-01 5.097787400233822823e+09 7.148923495485920654e+00
9.300000000000000000e+01 1.842999999999999972e+00 1.679999999999999938e+00 1.278000000000000000e+08 5.000000000000000278e-02 2.000000000000000111e-01 6.957690325404673576e+09 1.282096689666231981e+01
9.400000000000000000e+01 1.685999999999999943e+00 1.660000000000000142e+00 1.805300000000000000e+08 5.000000000000000278e-02 2.500000000000000139e-02 4.771055274596459389e+09 9.270350807755981748e+00
9.500000000000000000e+01 1.660000000000000087e-01 1.000000000000000056e-01 2.600000000000000000e+09 9.499999999999999556e-01 0.000000000000000000e+00 2.650946260659814179e+08 4.768498281557699059e+00
9.600000000000000000e+01 3.061999999999999833e+00 2.770000000000000018e+00 7.187000320000000000e+08 1.709999999999999964e+00 3.000000000000000444e-01 1.346070295204570923e+11 6.813381809241185749e+00
9.700000000000000000e+01 9.849999999999999867e-01 9.599999999999999645e-01 3.249999870000000000e+09 1.801000000000000156e+01 3.000000000000000444e-01 7.849527828971186829e+10 2.137856500267684723e+01
9.800000000000000000e+01 3.019999999999999907e-01 2.099999999999999922e-01 2.600000000000000000e+09 1.801000000000000156e+01 7.500000000000001110e-02 2.419761009883269501e+10 1.837429234451203897e+01
9.900000000000000000e+01 6.260000000000000009e-01 5.799999999999999600e-01 6.249999870000000000e+09 9.499999999999999556e-01 5.000000000000000278e-02 5.941534503206660461e+10 3.953845131678548341e+00
1.000000000000000000e+02 2.515000000000000124e+00 2.629999999999999893e+00 9.047800000000000000e+07 2.999999999999999889e-02 1.500000000000000222e-01 1.895665549754592514e+10 8.664055189833815618e+00
1.010000000000000000e+02 4.089999999999999747e-01 3.800000000000000044e-01 2.600000000000000000e+09 9.499999999999999556e-01 3.000000000000000444e-01 1.067462822497710228e+10 1.872252465563553159e+01
1.020000000000000000e+02 1.000000000000000000e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.899999999999999800e-01 3.000000000000000444e-01 1.321032833027162170e+10 1.173049918295550853e+01
1.030000000000000000e+02 3.750000000000000000e-01 3.800000000000000044e-01 1.015200000000000000e+09 5.300000000000000266e-01 2.500000000000000139e-02 6.648784030254311562e+08 1.440046876036919343e+01
1.040000000000000000e+02 4.079999999999999738e-01 4.299999999999999933e-01 1.434000000000000000e+09 5.300000000000000266e-01 2.500000000000000139e-02 1.492681884185844183e+09 1.901318490782167103e+01
1.050000000000000000e+02 1.681000000000000050e+00 1.459999999999999964e+00 1.278000000000000000e+08 5.000000000000000278e-02 1.750000000000000167e-01 1.033216478258861160e+10 1.348164358970332088e+01
1.060000000000000000e+02 1.627000000000000002e+00 1.620000000000000107e+00 1.805300000000000000e+08 5.000000000000000278e-02 1.000000000000000056e-01 6.493239388062338829e+09 1.667008358205156782e+01
1.070000000000000000e+02 2.255999999999999783e+00 2.240000000000000213e+00 3.602000000000000000e+08 9.499999999999999556e-01 2.250000000000000056e-01 4.543869977308583832e+10 8.559101164096997394e+00
1.080000000000000000e+02 6.260000000000000009e-01 6.099999999999999867e-01 2.600000000000000000e+09 2.899999999999999800e-01 1.250000000000000000e-01 3.934225571914926147e+10 2.759667043867224390e+00
1.090000000000000000e+02 9.190000000000000391e-01 8.599999999999999867e-01 1.805300000000000000e+08 5.000000000000000278e-02 3.750000000000000000e-01 3.100730793470958710e+10 1.032982301113835533e+01
1.100000000000000000e+02 9.829999999999999849e-01 9.500000000000000666e-01 2.550000000000000000e+08 8.999999999999999667e-02 7.500000000000001110e-02 3.004460350544141769e+09 2.009708150662698145e+01
1.110000000000000000e+02 1.970000000000000084e-01 1.700000000000000122e-01 1.434000000000000000e+09 5.300000000000000266e-01 0.000000000000000000e+00 1.656634548602712452e+08 1.032116923015381360e+01
1.120000000000000000e+02 1.439999999999999947e+00 1.400000000000000133e+00 5.088000000000000000e+08 1.600000000000000033e-01 2.500000000000000139e-02 7.790325022247059822e+09 6.533325513989812983e+00
1.130000000000000000e+02 1.131000000000000005e+00 1.070000000000000062e+00 1.434000000000000000e+09 1.600000000000000033e-01 1.750000000000000167e-01 1.186056677876009521e+11 4.684395555784883314e+00
1.140000000000000000e+02 1.709000000000000075e+00 1.669999999999999929e+00 2.550000000000000000e+08 8.999999999999999667e-02 7.500000000000001110e-02 9.855919961803281784e+09 9.359271921455318832e+00
1.150000000000000000e+02 2.399999999999999911e+00 2.459999999999999964e+00 5.088000000000000000e+08 3.080000000000000071e+00 1.000000000000000056e-01 1.552641704272976685e+11 8.952171469374117407e+01
1.160000000000000000e+02 2.478000000000000203e+00 2.450000000000000178e+00 3.602000000000000000e+08 1.801000000000000156e+01 1.250000000000000000e-01 8.709694241809887695e+11 6.351595795799028110e+00
1.170000000000000000e+02 1.187999999999999945e+00 1.000000000000000000e+00 7.187000320000000000e+08 9.499999999999999556e-01 2.250000000000000056e-01 1.291551199041545105e+10 4.849859105851323626e+00
1.180000000000000000e+02 2.540999999999999925e+00 2.669999999999999929e+00 5.088000000000000000e+08 1.801000000000000156e+01 1.750000000000000167e-01 1.401243447949062744e+12 1.529473204226936467e+01
1.190000000000000000e+02 9.409999999999999476e-01 7.900000000000000355e-01 2.600000000000000000e+09 1.709999999999999964e+00 2.000000000000000111e-01 3.325829538815353012e+10 9.752096440713003744e+00
1.200000000000000000e+02 1.961999999999999966e+00 2.120000000000000107e+00 3.602000000000000000e+08 2.899999999999999800e-01 2.250000000000000056e-01 2.246507301433993530e+10 9.917883258062614615e+00
1.210000000000000000e+02 1.040999999999999925e+00 9.799999999999999822e-01 7.187000320000000000e+08 2.899999999999999800e-01 1.000000000000000056e-01 7.335956031651181221e+09 1.265548976131533898e+01
1.220000000000000000e+02 1.528000000000000025e+00 1.520000000000000018e+00 1.805300000000000000e+08 5.000000000000000278e-02 2.000000000000000111e-01 8.937665886641578674e+09 1.266517945233614029e+01
1.230000000000000000e+02 1.094000000000000083e+00 1.000000000000000000e+00 1.805300000000000000e+08 5.000000000000000278e-02 2.500000000000000000e-01 7.735849875953405380e+09 1.322597813992884852e+01
1.240000000000000000e+02 9.170000000000000373e-01 8.699999999999999956e-01 3.602000000000000000e+08 1.600000000000000033e-01 5.000000000000000278e-02 2.233574410699649334e+09 8.417450143909679383e+00
1.250000000000000000e+02 6.690000000000000391e-01 5.799999999999999600e-01 1.434000000000000000e+09 2.899999999999999800e-01 3.250000000000000111e-01 1.597775027235746956e+10 3.414276211012059470e+00
1.260000000000000000e+02 1.816999999999999948e+00 1.799999999999999933e-01 9.047800000000000000e+07 1.600000000000000033e-01 2.000000000000000111e-01 9.230469076153400540e+07 6.458542673985271598e+00
1.270000000000000000e+02 1.366000000000000103e+00 1.400000000000000133e-01 3.000000000000000000e+07 2.999999999999999889e-02 1.750000000000000167e-01 2.094102331438170373e+07 2.343074246398481364e+01
1.280000000000000000e+02 9.240000000000000435e-01 8.699999999999999956e-01 1.015200000000000000e+09 5.300000000000000266e-01 2.500000000000000139e-02 5.942762765662966728e+09 8.703505019767519002e+00
1.290000000000000000e+02 1.963000000000000078e+00 1.900000000000000133e+00 1.278000000000000000e+08 2.999999999999999889e-02 1.500000000000000222e-01 1.159050778608447456e+10 1.030638892995142974e+01
1.300000000000000000e+02 1.463000000000000078e+00 1.340000000000000080e+00 3.602000000000000000e+08 1.600000000000000033e-01 2.250000000000000056e-01 2.035014225561959839e+10 4.914311324693395733e+01
1.310000000000000000e+02 2.588999999999999968e+00 2.459999999999999964e+00 7.187000320000000000e+08 3.080000000000000071e+00 1.500000000000000222e-01 1.531270767377431946e+11 2.742163175480913395e+01
1.320000000000000000e+02 2.608000000000000096e+00 2.720000000000000195e+00 2.550000000000000000e+08 5.300000000000000266e-01 1.250000000000000000e-01 2.755134507831034470e+10 6.180916477085498961e+00
1.330000000000000000e+02 1.058000000000000052e+00 9.799999999999999822e-01 1.805300000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 5.927310458376388550e+09 8.732264005323914446e+00
1.340000000000000000e+02 1.122000000000000108e+00 1.030000000000000027e+00 3.602000000000000000e+08 1.600000000000000033e-01 4.000000000000000222e-01 6.131518356972522736e+10 7.672608227060966790e+00
1.350000000000000000e+02 9.100000000000000311e-01 9.200000000000000400e-01 1.278000000000000000e+08 2.999999999999999889e-02 2.250000000000000056e-01 3.514598455254464626e+09 8.035949390132479664e+00
1.360000000000000000e+02 2.021999999999999797e+00 1.719999999999999973e+00 9.047800000000000000e+07 2.999999999999999889e-02 1.250000000000000000e-01 2.527718967631899357e+09 2.970181420657683091e+00
1.370000000000000000e+02 1.278000000000000025e+00 1.280000000000000027e+00 2.300000000000000000e+09 2.899999999999999800e-01 1.250000000000000000e-01 2.906265927148884888e+11 1.137974191433672999e+01
1.380000000000000000e+02 1.334999999999999964e+00 1.150000000000000133e+00 5.500000260000000000e+09 1.000000000000000000e+01 2.750000000000000222e-01 9.670332857496917725e+10 8.813998023705771345e+00
1.390000000000000000e+02 2.221000000000000085e+00 2.250000000000000000e+00 5.088000000000000000e+08 1.709999999999999964e+00 1.250000000000000000e-01 5.058422853314287567e+10 3.884358395235664840e+00
1.400000000000000000e+02 6.430000000000000160e-01 5.300000000000000266e-01 1.700000000000000000e+09 1.709999999999999964e+00 5.000000000000000278e-02 3.954027544512663364e+09 2.865851319281968124e+00
1.410000000000000000e+02 1.687999999999999945e+00 1.419999999999999929e+00 1.015200000000000000e+09 1.801000000000000156e+01 2.250000000000000056e-01 2.077724167383925171e+11 2.128195453904634959e+01
1.420000000000000000e+02 1.435999999999999943e+00 1.390000000000000124e+00 5.088000000000000000e+08 3.080000000000000071e+00 7.500000000000001110e-02 3.850661421159954834e+10 1.014633465584309846e+01
1.430000000000000000e+02 3.850000000000000089e-01 3.800000000000000044e-01 2.600000000000000000e+09 9.499999999999999556e-01 1.750000000000000167e-01 1.688151857308328819e+10 5.312436366532939935e+00
1.440000000000000000e+02 1.137000000000000011e+00 1.010000000000000009e+00 5.088000000000000000e+08 2.899999999999999800e-01 2.250000000000000056e-01 4.416629530455518723e+09 1.988677631396277290e+00
1.450000000000000000e+02 9.859999999999999876e-01 8.499999999999999778e-01 1.434000000000000000e+09 5.300000000000000266e-01 2.500000000000000139e-02 6.715320874498921394e+09 1.300807336390368718e+01
