# obj_no spec_z phot_z age tau EBV norm chi
1.000000000000000000e+00 1.787999999999999867e-01 1.799999999999999933e-01 2.861200000000000000e+08 5.000000000000000278e-02 2.110140930191659325e-01 5.300007501024615765e+07 7.963752635476991415e+00
2.000000000000000000e+00 7.328000000000000069e-01 9.200000000000000400e-01 1.609000000000000000e+08 5.000000000000000278e-02 3.494440385548742700e-01 2.428153922850728035e+09 1.155294299357940169e+01
3.000000000000000000e+00 8.060000000000000497e-01 8.699999999999999956e-01 8.064000000000000000e+08 1.000000000000000000e+00 3.366897209011718295e-01 1.264263170500868082e+09 1.307014610088209494e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 6.844000000000000083e-01 2.390000000000000124e+00 1.000000000000000000e+07 1.000000000000000000e+01 7.989830029928646216e-01 1.315930593588442383e+12 5.206316128807670651e+01
7.000000000000000000e+00 1.088999999999999968e+00 9.799999999999999822e-01 1.015200000000000000e+09 1.000000000000000000e+00 5.085755123845023817e-01 5.829696219252301216e+09 3.438704411893932189e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 2.100999999999999979e+00 2.209999999999999964e+00 2.025600000000000000e+08 5.000000000000000278e-02 7.094404453426194079e-01 9.729019688831459045e+09 3.216226144143204380e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 1.266999999999999904e+00 1.320000000000000062e+00 9.047900160000000000e+08 1.000000000000000000e+01 3.120969503706831905e-01 4.799502158519173431e+10 1.389298978591493139e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 6.630000000000000338e-01 7.000000000000000666e-01 1.609000000000000000e+08 5.000000000000000278e-02 1.307956186395467235e-01 3.640869952237356901e+08 5.504130126526387556e+00
1.500000000000000000e+01 1.135999999999999899e+00 1.050000000000000044e+00 9.047900160000000000e+08 1.000000000000000000e+00 6.227289427524058674e-01 1.210169582889380074e+10 1.640681282733963187e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 1.930600000000000094e+00 1.969999999999999973e+00 6.405400320000000000e+08 1.000000000000000000e+00 9.571250824644568223e-01 5.411240458215308380e+10 2.256095390032181669e+01
1.800000000000000000e+01 6.594999999999999751e-01 6.800000000000000488e-01 2.025600000000000000e+08 5.000000000000000278e-02 1.686984774231272410e-01 8.037996477656276226e+08 1.264363996837547077e+01
1.900000000000000000e+01 6.670000000000000373e-01 6.500000000000000222e-01 2.861200000000000000e+08 5.000000000000000278e-02 1.248509862052556985e+00 1.682061624126088333e+10 6.296254304276511782e+00
2.000000000000000000e+01 3.029999999999999916e-01 4.100000000000000311e-01 3.210300160000000000e+08 5.000000000000000278e-02 5.132987510621843537e-16 4.937350526675709486e+08 5.135088891482394757e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 2.706599999999999895e+00 2.780000000000000249e+00 1.609000000000000000e+08 5.000000000000000278e-02 6.080568724537092073e-01 1.092238998552802277e+10 1.855754389233736745e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 2.813999999999999835e-01 4.199999999999999845e-01 2.025600000000000000e+08 5.000000000000000278e-02 7.709481159323970840e-16 2.511634438014402688e+08 2.140621516054092055e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 1.048999999999999932e+00 1.070000000000000062e+00 5.750000130000000000e+09 1.000000000000000000e+01 1.043313643305437743e+00 9.980455434533969116e+10 1.287607117775267263e+01
2.800000000000000000e+01 3.071499999999999897e+00 3.129999999999999893e+00 2.272700000000000000e+08 5.000000000000000278e-02 4.463308432560603167e-01 2.421476619142913818e+10 3.066624215237478523e+01
2.900000000000000000e+01 2.146000000000000130e-01 3.800000000000000044e-01 1.609000000000000000e+08 5.000000000000000278e-02 8.704528024670566778e-15 1.800040936575098634e+08 2.038361566493760435e+01
3.000000000000000000e+01 2.100999999999999979e+00 2.270000000000000018e+00 1.609000000000000000e+08 5.000000000000000278e-02 6.142877306441731911e-01 8.925640786071453094e+09 7.435691962115488884e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 8.396000000000000130e-01 9.100000000000000311e-01 1.434000000000000000e+08 5.000000000000000278e-02 5.928330075692455070e-01 3.071376980425946236e+09 6.307556734594720993e+00
3.300000000000000000e+01 1.090000000000000080e+00 1.020000000000000018e+00 2.400000000000000000e+09 1.000000000000000000e+01 9.426001563665706851e-01 5.414513334659069824e+10 1.564376172028861056e+01
3.400000000000000000e+01 1.088700000000000001e+00 1.030000000000000027e+00 2.272700000000000000e+08 5.000000000000000278e-02 1.432900298438088305e+00 7.847965075445475769e+10 1.494985767712567970e+01
3.500000000000000000e+01 2.611000000000000210e+00 2.859999999999999876e+00 1.434000000000000000e+09 1.000000000000000000e+01 7.960112824403247078e-01 2.344474812468608398e+11 2.429994755275593832e+01
3.600000000000000000e+01 2.098700000000000010e+00 2.189999999999999947e+00 7.187000320000000000e+08 1.000000000000000000e+01 6.665032434446092058e-01 1.901101159389277954e+11 2.226505797322497315e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+01 4.868000000000000105e-01 4.600000000000000200e-01 1.805300000000000000e+08 5.000000000000000278e-02 1.244656655664211353e+00 1.674269329483956528e+10 2.433684063608516635e+00
3.900000000000000000e+01 1.135000000000000009e+00 1.060000000000000053e+00 1.015200000000000000e+09 1.000000000000000000e+00 5.962976664581791653e-01 4.769242408168762207e+09 1.293278714525637518e+01
4.000000000000000000e+01 1.277000000000000079e-01 4.600000000000000200e-01 2.272700000000000000e+08 5.000000000000000278e-02 2.148244800730877558e-15 3.490794330442818403e+08 2.873277542775708682e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+01 1.350999999999999979e+00 1.360000000000000098e+00 7.187000320000000000e+08 1.000000000000000000e+00 3.401246955909287828e-01 4.560022171794330597e+09 9.494229568856175305e+00
4.300000000000000000e+01 2.416999999999999982e-01 3.900000000000000133e-01 2.550000000000000000e+08 5.000000000000000278e-02 5.563434755745753692e-16 7.121863063070358336e+07 1.631895676588770527e+01
4.400000000000000000e+01 3.481000000000000205e-01 4.600000000000000200e-01 1.805300000000000000e+08 5.000000000000000278e-02 6.542404587844810049e-01 1.538354672338970661e+09 1.257414148228409445e+01
4.500000000000000000e+01 1.427999999999999936e+00 1.459999999999999964e+00 7.187000320000000000e+08 1.000000000000000000e+00 2.749031965158236779e-01 8.326623319418745041e+09 2.329566170026764382e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+01 2.165900000000000158e+00 2.760000000000000231e+00 3.602000000000000000e+08 1.000000000000000000e+01 5.796805710318422844e-02 8.161820698441323853e+10 1.007408082734005106e+01
