# obj_no phot_z age_old age_new f_old_V  EBV norm chi
3.600000000000000000e+01 6.500000000000000222e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 2.614867856686893310e-18 8.082100036609236895e+02
3.700000000000000000e+01 5.899999999999999689e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.500000000000000000e+00 1.791464760445896977e-16 3.560331095178225041e+03
3.800000000000000000e+01 5.000000000000000278e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 3.822757262880846401e-19 1.174446058690681411e+03
3.900000000000000000e+01 4.820000000000000284e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.995287145194909906e-01 6.000000000000000888e-01 3.347374878681029649e-19 1.567290141468944512e+03
4.000000000000000000e+01 2.000000000000000111e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 3.250000000000000111e-01 1.585967509987514654e-17 1.509183465592241646e+03
4.100000000000000000e+01 3.099999999999999978e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 6.871974902717111357e-19 2.973102983228699031e+03
4.200000000000000000e+01 5.000000000000000000e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 1.275000000000000133e+00 5.077113499110162863e-19 1.149720524787064960e+03
4.300000000000000000e+01 5.000000000000000000e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.990352180385682068e-01 6.750000000000000444e-01 3.797521021869911995e-19 1.512111177789777912e+03
4.400000000000000000e+01 1.100000000000000006e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.300000000000000044e+00 8.683028590453309172e-17 1.864032757158376398e+03
4.500000000000000000e+01 3.300000000000000155e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.881223837605044302e-01 0.000000000000000000e+00 8.132759399850476409e-20 9.600087847668164613e+02
4.600000000000000000e+01 1.900000000000000022e-01 8.064000000000000000e+08 2.511900000000000000e+07 9.783772233983162314e-01 7.250000000000000888e-01 1.048269962049766967e-18 1.919341888255675940e+03
4.700000000000000000e+01 3.400000000000000244e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 1.240011377307566763e-19 1.139235516874477526e+03
4.800000000000000000e+01 4.879999999999999893e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 1.200000000000000178e+00 9.061919532228722402e-19 1.079864646250768601e+03
4.900000000000000000e+01 2.999999999999999889e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.250000000000000056e-01 3.183163967210152599e-17 2.828176099630386489e+03
5.000000000000000000e+01 2.419999999999999929e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 6.419743231981006266e-19 2.083472145118065782e+03
5.100000000000000000e+01 1.620000000000000107e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.783772233983162314e-01 9.500000000000000666e-01 2.133173783670823338e-18 1.487231724246181784e+03
5.200000000000000000e+01 5.400000000000000355e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.974107458820583583e-01 0.000000000000000000e+00 8.087549502815299961e-21 8.886106400956847438e+02
5.300000000000000000e+01 3.099999999999999978e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.000000000000000111e-01 8.446466130836947719e-18 1.030566321434994279e+03
5.400000000000000000e+01 2.490000000000000213e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 8.169084296928236806e-20 8.606616717843495508e+02
5.500000000000000000e+01 3.599999999999999867e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 5.250000000000000222e-01 1.078516121143678219e-16 1.143648939426449397e+04
5.600000000000000000e+01 1.409999999999999920e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.974107458820583583e-01 1.500000000000000000e+00 1.892595290977121555e-19 9.025892993498339365e+02
5.700000000000000000e+01 1.400000000000000133e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 6.441732558450392332e-19 1.918796915199664909e+03
5.800000000000000000e+01 4.060000000000000497e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.783772233983162314e-01 4.000000000000000222e-01 3.156161451190417021e-19 2.565575584210520901e+03
5.900000000000000000e+01 2.450000000000000178e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.798004827959798657e-01 2.500000000000000139e-02 5.665064609317460356e-19 2.363147967209623857e+03
6.000000000000000000e+01 2.990000000000000213e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 1.375000000000000000e+00 1.080323849361682733e-17 7.681096817577938964e+03
6.100000000000000000e+01 4.350000000000000533e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.985184637850311740e-01 3.750000000000000000e-01 1.001422732996143646e-19 4.876295376367934864e+02
6.200000000000000000e+01 3.099999999999999978e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 2.250000000000000056e-01 1.862701702775586356e-19 6.283168647859299654e+02
6.300000000000000000e+01 1.660000000000000142e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 1.074999999999999956e+00 1.896006191634485222e-18 1.159332292420621116e+03
6.400000000000000000e+01 4.820000000000000284e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.500000000000000000e+00 1.072974122553683766e-14 2.058341065706626523e+03
6.500000000000000000e+01 4.660000000000000142e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.985184637850311740e-01 5.250000000000000222e-01 3.009027721904191989e-19 1.307904981888737211e+03
6.600000000000000000e+01 3.699999999999999956e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 3.555239221191973754e-19 2.026040045024364645e+03
6.700000000000000000e+01 4.520000000000000462e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.990352180385682068e-01 0.000000000000000000e+00 4.931021528119398157e-20 7.873198463007408918e+02
6.800000000000000000e+01 1.060000000000000053e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.860116708098051186e-01 7.250000000000000888e-01 1.773246403475020424e-18 2.842637651868245030e+03
6.900000000000000000e+01 2.000000000000000111e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000056e-01 6.387263513917801854e-14 2.988120007206187025e+07
7.000000000000000000e+01 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 5.000000000000000278e-02 1.958830422751282936e-13 2.674107481320955232e+07
7.100000000000000000e+01 5.300000000000000266e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 9.557545304694806841e-20 9.574754419148489433e+02
7.200000000000000000e+01 4.450000000000000178e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.955456022925407433e-01 2.750000000000000222e-01 1.126601101356762286e-19 1.102647008315920402e+03
7.300000000000000000e+01 4.099999999999999645e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.955456022925407433e-01 0.000000000000000000e+00 5.631104045903344559e-20 3.962291288407240700e+03
7.400000000000000000e+01 4.870000000000000107e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 1.500000000000000000e+00 1.799870519214014192e-19 4.753414520093484725e+02
7.500000000000000000e+01 4.750000000000000000e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.968174326144358943e-01 1.000000000000000000e+00 3.239816407611870345e-19 1.512189342890419539e+03
7.600000000000000000e+01 6.400000000000000133e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 1.356150300451998848e-19 1.117079921533379320e+03
7.700000000000000000e+01 4.270000000000000462e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.985184637850311740e-01 1.375000000000000000e+00 1.707326272745917937e-18 1.163979974544859579e+04
7.800000000000000000e+01 4.160000000000000142e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 1.577137747407049239e-19 2.898806495072771213e+03
7.900000000000000000e+01 5.000000000000000278e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.250000000000000056e-01 6.387986164028861947e-18 9.349773719104414340e+02
8.000000000000000000e+01 2.999999999999999889e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.824577129666183239e-01 0.000000000000000000e+00 4.226125130715526785e-19 1.396667235668464855e+03
8.100000000000000000e+01 3.800000000000000266e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.870913234723223129e-01 1.500000000000000000e+00 2.087099370747909112e-18 7.547372074951712193e+02
8.200000000000000000e+01 1.600000000000000033e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.500000000000000000e-01 1.745151230826403282e-17 1.195818295627048656e+03
8.300000000000000000e+01 8.100000000000000533e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 5.500000000000000444e-01 6.719769264369680178e-18 8.574671938950201593e+02
8.400000000000000000e+01 5.200000000000000178e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 1.894879828480974857e-19 1.097809078060612819e+03
8.500000000000000000e+01 2.169999999999999929e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.798004827959798657e-01 0.000000000000000000e+00 3.799375554130568835e-19 1.013311069604552472e+03
8.600000000000000000e+01 3.350000000000000089e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.798004827959798657e-01 8.250000000000000666e-01 5.607039981360986757e-19 1.245007925361261414e+03
8.700000000000000000e+01 2.999999999999999889e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.250000000000000056e-01 3.677297057855124649e-18 5.720386936668828639e+02
8.800000000000000000e+01 2.640000000000000124e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.881223837605044302e-01 1.000000000000000000e+00 2.063487450411330064e-19 8.392715326599458194e+02
8.900000000000000000e+01 2.330000000000000071e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.848811356849042076e-01 0.000000000000000000e+00 6.954561962694150695e-20 5.994109433630634385e+02
9.000000000000000000e+01 2.000000000000000042e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 7.500000000000001110e-02 5.430417571168387200e-17 5.090153108722979596e+03
9.100000000000000000e+01 2.419999999999999929e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.811596849687339583e-01 2.000000000000000111e-01 3.270220710695644727e-19 1.085328003751112647e+03
9.200000000000000000e+01 1.090000000000000080e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 7.500000000000000000e-01 2.030785216522483191e-17 5.270165594365490506e+03
9.300000000000000000e+01 1.110000000000000098e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 1.249149912262369556e-18 3.584321109815553427e+03
9.400000000000000000e+01 2.520000000000000018e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.500000000000000000e+00 7.718472851736201303e-17 2.971715400549164769e+03
9.500000000000000000e+01 1.030000000000000027e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.783772233983162314e-01 2.500000000000000139e-02 1.493119264000109596e-18 4.265155538749416337e+03
9.600000000000000000e+01 1.700000000000000122e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 4.750000000000000333e-01 2.383896669898604899e-17 1.411313974898336028e+03
9.700000000000000000e+01 4.100000000000000311e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 3.000000000000000444e-01 6.227851584375262410e-18 7.375646732458762926e+02
9.800000000000000000e+01 1.700000000000000122e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.750000000000000222e-01 8.292228484862391338e-18 8.100106357063236828e+02
9.900000000000000000e+01 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.961961573539711567e-01 7.500000000000001110e-02 1.550672455392923391e-19 4.195308194186422043e+03
1.000000000000000000e+02 5.700000000000000622e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 1.198579648312154582e-19 9.644901291147109532e+02
1.010000000000000000e+02 3.400000000000000244e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 3.068454323106533049e-19 1.586424470413803647e+03
1.020000000000000000e+02 1.090000000000000080e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.891070386914596613e-01 3.750000000000000000e-01 5.681142236468883762e-19 2.341816309009850556e+03
1.030000000000000000e+02 2.999999999999999889e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 6.500000000000000222e-01 2.681321249541837894e-16 8.422756389210371708e+03
1.040000000000000000e+02 2.649999999999999911e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.909453928203675321e-01 0.000000000000000000e+00 9.663374907630539672e-20 7.255283903782658399e+02
1.050000000000000000e+02 5.200000000000000178e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 1.405692034858732756e-19 9.733649213892681473e+02
1.060000000000000000e+02 4.799999999999999822e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.860116708098051186e-01 0.000000000000000000e+00 1.378020768417117084e-19 1.453002622796808964e+03
1.070000000000000000e+02 4.650000000000000355e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.783772233983162314e-01 7.750000000000000222e-01 1.599280515518238613e-19 7.188059811853494239e+02
1.080000000000000000e+02 2.609999999999999876e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 7.155569580319701781e-20 5.809935439866409297e+02
1.090000000000000000e+02 2.899999999999999800e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.750000000000000222e-01 1.125113438790124863e-17 1.185960927854565625e+03
1.100000000000000000e+02 2.439999999999999947e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 3.023153251711865357e-19 1.261115750345487641e+03
1.110000000000000000e+02 4.199999999999999845e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 1.895320760956668724e-19 1.349193711325964841e+03
1.120000000000000000e+02 1.300000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 1.342002919609500448e-17 1.183268454268436926e+03
1.130000000000000000e+02 4.600000000000000200e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 1.513453648463192207e-19 6.739105139176862167e+02
1.140000000000000000e+02 1.600000000000000033e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 3.500000000000000333e-01 2.580048422435445662e-17 1.556193318897795734e+03
1.150000000000000000e+02 4.299999999999999933e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.250000000000000056e-01 5.719762467618943101e-18 8.412392620129498937e+02
1.160000000000000000e+02 4.299999999999999933e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.750000000000000222e-01 2.068304998197361955e-17 1.466256240009301109e+03
1.170000000000000000e+02 1.360000000000000098e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.848811356849042076e-01 3.500000000000000333e-01 2.712662543622754885e-19 2.048757804675222360e+03
1.180000000000000000e+02 2.999999999999999889e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.750000000000000222e-01 2.160389994876215558e-17 1.397050666767788471e+03
1.190000000000000000e+02 5.799999999999999600e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 8.340604499220875301e-20 9.033956999288303678e+02
1.200000000000000000e+02 3.400000000000000244e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 4.731896297733904167e-18 1.070346346437728698e+03
1.210000000000000000e+02 4.350000000000000533e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.811596849687339583e-01 5.000000000000000000e-01 8.145331644734645407e-19 2.734273035092997816e+03
1.220000000000000000e+02 2.500000000000000000e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.836973200810461559e-01 1.275000000000000133e+00 5.048962484475542937e-19 7.403810999937298902e+02
1.230000000000000000e+02 4.450000000000000178e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.985184637850311740e-01 0.000000000000000000e+00 1.042832842062140129e-19 2.077855286017066646e+03
1.240000000000000000e+02 2.280000000000000249e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 5.405415761728665073e-19 2.685091628766395388e+03
1.250000000000000000e+02 7.600000000000000089e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.500000000000000222e-01 6.714718993400614762e-18 2.390860521351175066e+03
1.260000000000000000e+02 4.830000000000000071e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 5.250000000000000222e-01 2.501291568334656197e-19 9.589536928667804432e+02
1.270000000000000000e+02 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.941510680753888884e-01 1.000000000000000056e-01 1.919288154205150354e-19 1.953686670185776848e+03
1.280000000000000000e+02 1.110000000000000098e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.961961573539711567e-01 3.500000000000000333e-01 1.898750561552276715e-19 2.194705420860786489e+03
1.290000000000000000e+02 3.250000000000000000e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.974107458820583583e-01 0.000000000000000000e+00 3.978062975871765345e-20 6.055810428636742699e+02
1.300000000000000000e+02 1.799999999999999933e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 2.112727038293275528e-19 1.276514083963656958e+03
1.310000000000000000e+02 2.500000000000000000e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.500000000000000000e+00 1.536799350427654329e-16 1.661294016770702001e+03
1.320000000000000000e+02 6.800000000000000488e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 3.250000000000000111e-01 2.122984291606707312e-17 3.343551915798134360e+03
1.330000000000000000e+02 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.500000000000000000e-01 6.615316501016391642e-14 1.825187541516602784e+07
1.340000000000000000e+02 2.999999999999999889e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.995287145194909906e-01 7.500000000000000000e-01 1.971089617144978812e-17 1.191752119633139484e+07
1.350000000000000000e+02 2.459999999999999964e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.948643875156378824e-01 8.500000000000000888e-01 1.270434046975145623e-19 9.775873514126088821e+02
1.360000000000000000e+02 2.470000000000000195e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.798004827959798657e-01 0.000000000000000000e+00 1.188196676349845527e-19 8.741640102568757129e+02
1.370000000000000000e+02 1.799999999999999933e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 1.808694461534627655e-17 4.971592296055933730e+03
1.380000000000000000e+02 4.850000000000000533e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.783772233983162314e-01 8.750000000000000000e-01 1.685548057151062130e-18 6.950728662174087367e+04
1.390000000000000000e+02 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 0.000000000000000000e+00 5.370251445546716881e-19 3.292945655226123108e+03
1.400000000000000000e+02 4.740000000000000213e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.995287145194909906e-01 1.050000000000000044e+00 2.215741403860264470e-19 1.159238535270963439e+03
1.410000000000000000e+02 2.669999999999999929e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.961961573539711567e-01 0.000000000000000000e+00 7.594266114832638612e-20 1.073497776799958956e+03
1.420000000000000000e+02 4.270000000000000462e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.783772233983162314e-01 9.750000000000000888e-01 3.943674001003835553e-19 2.458324333717430363e+03
1.430000000000000000e+02 4.230000000000000426e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.968174326144358943e-01 3.750000000000000000e-01 1.161491291076296425e-19 7.217735086555052249e+02
1.440000000000000000e+02 5.799999999999999600e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.750000000000000167e-01 3.655652578575544149e-18 7.092099272790404711e+02
1.450000000000000000e+02 1.100000000000000006e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 4.000000000000000222e-01 1.345819484322765861e-16 1.494409949197570677e+04
