# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
2.400000000000000000e+01 4.259999999999999898e-01 1.700000000000000122e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000222e-01 8.569761720469259707e-17 2.391908768595049750e+01
2.500000000000000000e+01 6.959999999999999520e-01 1.000000000000000056e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 7.500000000000000000e-01 2.271998944124995812e-16 5.707846376031974955e+01
2.600000000000000000e+01 1.028999999999999915e+00 8.499999999999999778e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.750000000000000167e-01 7.407605713369614393e-17 1.865717927207355942e+01
2.700000000000000000e+01 1.028000000000000025e+00 8.599999999999999867e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000222e-01 2.821561805320165766e-17 2.740326665996148048e+00
2.800000000000000000e+01 4.510000000000000120e-01 1.799999999999999933e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000222e-01 1.315722531811450053e-16 2.698747212607499790e+01
2.900000000000000000e+01 4.309999999999999942e-01 1.000000000000000056e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 2.500000000000000000e-01 5.448452198849834797e-17 2.619451757842141859e+01
3.000000000000000000e+01 1.245000000000000107e+00 1.040000000000000036e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.750000000000000167e-01 4.068753738042468081e-17 6.951874857404697572e+00
3.100000000000000000e+01 1.824000000000000066e+00 1.770000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 3.181690290810633703e-01 3.000000000000000444e-01 2.020795023107163144e-16 8.353495332781106342e+00
3.200000000000000000e+01 2.736000000000000210e+00 2.470000000000000195e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.514224249708160164e-01 3.250000000000000111e-01 1.146655622834955053e-16 2.237137042665434450e+01
3.300000000000000000e+01 6.460000000000000187e-01 5.100000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 4.750000000000000333e-01 8.394827930259107633e-16 2.547984615635358452e+01
3.400000000000000000e+01 1.082000000000000073e+00 9.100000000000000311e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.250000000000000000e-01 5.704713673132729792e-17 1.660731229436158785e+01
3.500000000000000000e+01 9.180000000000000382e-01 7.199999999999999734e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 4.000000000000000222e-01 1.717836758787256043e-16 5.349135660128639813e+01
3.600000000000000000e+01 5.040000000000000036e-01 3.800000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 2.500000000000000139e-02 6.057415215020823562e-17 1.806594168059912775e+01
3.700000000000000000e+01 2.725999999999999979e+00 2.550000000000000266e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.798916064409035620e-02 2.500000000000000000e-01 6.147831643199301873e-17 1.135776582687539360e+01
3.800000000000000000e+01 6.909999999999999476e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.500000000000000000e-01 4.016957449718519036e-17 2.932792578827108088e+01
3.900000000000000000e+01 1.060000000000000053e+00 9.200000000000000400e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 3.500000000000000333e-01 2.849221196363370121e-16 1.225837440167583736e+01
4.000000000000000000e+01 6.949999999999999512e-01 1.000000000000000021e-02 1.700000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 6.750000000000000444e-01 1.750075493653218407e-16 1.971420342409755051e+02
4.100000000000000000e+01 1.092999999999999972e+00 9.100000000000000311e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 0.000000000000000000e+00 2.120528563682131970e-17 3.175360613234660434e+01
4.200000000000000000e+01 1.808000000000000052e+00 1.400000000000000133e+00 5.088000000000000000e+08 1.000000000000000000e+07 5.313699076773616969e-01 2.250000000000000056e-01 3.852798871116570800e-17 1.432945226453614573e+01
4.300000000000000000e+01 2.555000000000000160e+00 2.290000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 3.181690290810633703e-01 3.500000000000000333e-01 1.158454839597218751e-16 1.272433069757294000e+01
4.400000000000000000e+01 1.411000000000000032e+00 9.899999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.118928294465026951e-01 1.750000000000000167e-01 6.460844497949830637e-17 3.312153482661122439e+01
4.500000000000000000e+01 1.060000000000000053e+00 9.200000000000000400e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.750000000000000222e-01 1.259462526533347544e-16 9.835467925001644574e+00
4.600000000000000000e+01 1.286000000000000032e+00 1.050000000000000044e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 2.500000000000000000e-01 8.559893665377770966e-17 1.076577355406658398e+01
4.700000000000000000e+01 8.509999999999999787e-01 7.199999999999999734e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 4.250000000000000444e-01 6.771647139725108225e-16 1.816291100985945661e+01
4.800000000000000000e+01 1.336000000000000076e+00 1.020000000000000018e+00 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 1.000000000000000056e-01 4.720219000459626892e-17 1.223547942109648012e+01
4.900000000000000000e+01 9.839999999999999858e-01 7.299999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 4.500000000000000111e-01 3.528987316376844169e-16 3.720659471457908296e+01
5.000000000000000000e+01 1.568000000000000060e+00 7.600000000000000089e-01 1.434000000000000000e+09 2.511900000000000000e+07 5.734841677598339071e-01 2.500000000000000000e-01 8.705159295972211668e-17 5.444476087805463749e+01
5.100000000000000000e+01 5.280000000000000249e-01 7.199999999999999734e-01 4.000000000000000000e+09 2.511900000000000000e+07 5.313699076773616969e-01 4.500000000000000111e-01 1.648578577906451971e-16 2.105909282785354009e+01
5.200000000000000000e+01 1.407000000000000028e+00 1.100000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 1.750000000000000167e-01 8.144117206638319890e-17 1.880852194074886086e+01
5.300000000000000000e+01 6.470000000000000195e-01 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 9.500000000000000666e-01 2.008042336377008144e-15 2.174303840781829820e+02
5.400000000000000000e+01 2.293000000000000149e+00 2.300000000000000266e+00 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 1.750000000000000167e-01 4.246754896415511486e-17 1.437290421821459319e+01
5.500000000000000000e+01 1.776000000000000023e+00 1.419999999999999929e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.345600626628430829e-01 2.500000000000000000e-01 5.318598223949893491e-17 2.114688078801106741e+01
5.600000000000000000e+01 2.600000000000000089e+00 2.319999999999999840e+00 3.000000000000000000e+09 1.000000000000000000e+07 1.782362288973291520e-01 3.500000000000000333e-01 6.703930413270380388e-17 1.489084528455918210e+01
5.700000000000000000e+01 5.340000000000000302e-01 4.199999999999999845e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 6.250000000000000000e-01 5.859232533372300787e-16 1.837253685061393327e+01
5.800000000000000000e+01 3.830000000000000071e-01 1.700000000000000122e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 7.500000000000001110e-02 3.826260299711991983e-17 3.409117331031700360e+01
5.900000000000000000e+01 2.889999999999999791e-01 2.099999999999999922e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 2.500000000000000139e-02 4.965877882585343218e-17 2.259345945186744586e+01
6.000000000000000000e+01 3.840000000000000080e-01 1.100000000000000006e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 2.500000000000000000e-01 1.148009940792534387e-16 6.581375960147728676e+01
6.100000000000000000e+01 6.460000000000000187e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 3.750000000000000000e-01 3.041868805081794505e-16 1.578590060547892193e+01
6.200000000000000000e+01 1.377000000000000002e+00 9.899999999999999911e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 1.250000000000000000e-01 8.553363206643351022e-17 1.377536838866176083e+01
6.300000000000000000e+01 1.618000000000000105e+00 1.439999999999999947e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.500000000000000139e-02 3.083553959943640755e-17 2.833874431219456369e+01
6.400000000000000000e+01 1.036999999999999922e+00 1.000000000000000056e-01 4.000000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 1.000000000000000000e+00 9.692712801321366044e-16 2.519538578390256305e+02
6.500000000000000000e+01 7.830000000000000293e-01 7.199999999999999734e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 2.750000000000000222e-01 1.043559793595371482e-16 1.416475870053230501e+01
6.600000000000000000e+01 1.348999999999999977e+00 1.100000000000000089e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.750000000000000167e-01 2.691617519246928810e-17 2.275364644120632818e+01
6.700000000000000000e+01 1.187000000000000055e+00 8.499999999999999778e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 6.000000000000000888e-01 2.310735231550397567e-16 5.755303296552359882e+01
6.800000000000000000e+01 1.809999999999999942e-01 5.000000000000000278e-02 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000222e-01 2.046614062588352419e-16 2.945717771354644654e+01
6.900000000000000000e+01 6.470000000000000195e-01 5.700000000000000622e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.000000000000000111e-01 1.505682994500406497e-16 2.829521386655427762e+01
7.000000000000000000e+01 1.401000000000000023e+00 1.020000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 5.313699076773616969e-01 1.750000000000000167e-01 6.097008298892972022e-17 1.546169856350747551e+01
7.100000000000000000e+01 7.109999999999999654e-01 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 9.000000000000000222e-01 4.420321165065309298e-16 1.054775085975773692e+02
7.200000000000000000e+01 1.187999999999999945e+00 9.100000000000000311e-01 1.139100030000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 4.250000000000000444e-01 1.868559445602575334e-16 2.635047979605083057e+01
7.300000000000000000e+01 3.860000000000000098e-01 1.700000000000000122e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 2.500000000000000139e-02 2.775527596033781926e-17 3.274811699323240788e+01
7.400000000000000000e+01 1.407999999999999918e+00 4.199999999999999845e-01 3.000000000000000000e+09 2.511900000000000000e+07 2.514224249708160164e-01 3.500000000000000333e-01 2.296758881317697258e-16 1.380683467051625968e+01
7.500000000000000000e+01 9.549999999999999600e-01 1.000000000000000021e-02 1.700000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 1.000000000000000000e+00 5.165353692703626826e-16 1.813949234576678862e+02
7.600000000000000000e+01 9.819999999999999840e-01 8.499999999999999778e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.750000000000000167e-01 4.191518592162714140e-17 3.375824064371408895e+01
7.700000000000000000e+01 7.750000000000000222e-01 6.900000000000000577e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.469219452298986539e-01 0.000000000000000000e+00 2.387725489255087433e-17 3.991360153286993295e+01
7.800000000000000000e+01 6.610000000000000320e-01 7.399999999999999911e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 4.750000000000000333e-01 3.340307693707466453e-16 2.226502026523714051e+01
7.900000000000000000e+01 1.292000000000000037e+00 1.050000000000000044e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000222e-01 3.462901361900171517e-17 4.270942315718748006e+01
8.000000000000000000e+01 1.118999999999999995e+00 9.100000000000000311e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.500000000000000000e-01 6.432335135445517136e-17 1.698029945730351642e+01
8.100000000000000000e+01 9.060000000000000275e-01 8.000000000000000444e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 5.000000000000000278e-02 2.495050239965193415e-17 2.165752942539618786e+01
8.200000000000000000e+01 2.500000000000000000e+00 2.370000000000000107e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.345600626628430829e-01 3.000000000000000444e-01 3.841753331273411443e-17 6.394846385349264750e+00
8.300000000000000000e+01 8.499999999999999778e-01 7.299999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.000000000000000056e-01 5.569978167929706955e-17 4.398086467041844116e+01
8.400000000000000000e+01 2.349000000000000199e+00 2.260000000000000231e+00 5.088000000000000000e+08 2.511900000000000000e+07 3.181690290810633703e-01 3.000000000000000444e-01 7.610017120569764578e-17 9.553627463527243791e+00
8.500000000000000000e+01 1.762999999999999901e+00 1.390000000000000124e+00 5.088000000000000000e+08 1.000000000000000000e+07 5.734841677598339071e-01 2.250000000000000056e-01 7.794861238848715774e-17 1.818073999228574777e+01
8.600000000000000000e+01 5.709999999999999520e-01 5.000000000000000000e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000222e-01 8.463130010868321013e-17 1.374374514777044354e+01
8.700000000000000000e+01 7.009999999999999565e-01 8.999999999999999667e-02 1.700000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 7.000000000000000666e-01 6.631446547921611975e-16 1.100772875087352389e+02
8.800000000000000000e+01 5.470000000000000417e-01 4.799999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 3.250000000000000111e-01 1.996402840995110600e-16 1.308113477387508183e+01
8.900000000000000000e+01 1.112000000000000099e+00 9.300000000000000488e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.500000000000001110e-02 3.206347686535542354e-17 1.072651884668051636e+01
9.000000000000000000e+01 9.549999999999999600e-01 8.599999999999999867e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.500000000000001110e-02 2.121576337327986719e-17 1.138385063940695119e+01
9.100000000000000000e+01 2.253000000000000114e+00 1.280000000000000027e+00 1.700000000000000000e+09 5.000000000000000000e+07 2.514224249708160164e-01 2.500000000000000000e-01 5.555959834799954725e-17 3.126861438949011784e+01
9.200000000000000000e+01 1.290000000000000036e+00 1.159999999999999920e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 3.250000000000000111e-01 5.798172951292572670e-17 1.299684544746673787e+01
9.300000000000000000e+01 9.809999999999999831e-01 7.299999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 3.500000000000000333e-01 5.125957832762744885e-16 2.137171350814895021e+01
9.400000000000000000e+01 1.112000000000000099e+00 9.599999999999999645e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.500000000000001110e-02 2.584048081745534838e-17 1.044884268484874390e+01
9.500000000000000000e+01 1.592000000000000082e+00 1.429999999999999938e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 1.000000000000000056e-01 2.252013808434911330e-17 2.154601154169808908e+01
9.600000000000000000e+01 1.016999999999999904e+00 7.299999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.000000000000000111e-01 7.942959949872635107e-17 5.368003942374927107e+01
9.700000000000000000e+01 9.429999999999999494e-01 8.100000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.000000000000000111e-01 5.191308432327510043e-17 2.185865212699169291e+01
9.800000000000000000e+01 9.190000000000000391e-01 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 1.000000000000000000e+00 5.728595687410186044e-16 1.638540411495613967e+02
9.900000000000000000e+01 4.919999999999999929e-01 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 9.250000000000000444e-01 3.033180594874930449e-15 2.239729735789771041e+02
1.000000000000000000e+02 1.048000000000000043e+00 7.199999999999999734e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 2.000000000000000111e-01 1.770181511623070936e-16 3.365154158645643179e+01
1.010000000000000000e+02 6.270000000000000018e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.000000000000000111e-01 8.480618160288950702e-17 3.656277422225469564e+01
1.020000000000000000e+02 4.259999999999999898e-01 1.799999999999999933e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 3.500000000000000333e-01 5.844708535121745629e-16 2.102524017657989219e+01
1.030000000000000000e+02 1.129000000000000004e+00 9.200000000000000400e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 2.000000000000000111e-01 6.127917524425650087e-17 6.645098313781737431e+00
1.040000000000000000e+02 1.278000000000000025e+00 1.040000000000000036e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.250000000000000000e-01 3.586849178075402784e-17 1.559575872439923572e+01
1.050000000000000000e+02 1.534000000000000030e+00 7.700000000000000178e-01 1.434000000000000000e+09 2.511900000000000000e+07 4.851925397502274695e-01 2.000000000000000111e-01 7.887943449356057044e-17 2.763303269447970933e+01
1.060000000000000000e+02 9.070000000000000284e-01 8.000000000000000444e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.750000000000000167e-01 3.553377801936984123e-17 2.034701141373561839e+01
1.070000000000000000e+02 1.380000000000000115e-01 4.000000000000000083e-02 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 1.250000000000000000e-01 8.282088430128433440e-17 5.964025471825480906e+01
1.080000000000000000e+02 1.425999999999999934e+00 9.500000000000000666e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 2.000000000000000111e-01 1.666282507771020606e-17 1.291839784212464615e+01
1.090000000000000000e+02 3.810000000000000053e-01 3.599999999999999867e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.750000000000000167e-01 4.798060849893249400e-17 2.759393827889473627e+01
1.100000000000000000e+02 3.069999999999999840e+00 2.770000000000000018e+00 1.139100030000000000e+09 2.511900000000000000e+07 1.782362288973291520e-01 3.000000000000000444e-01 4.798604879335925352e-17 6.671067557575261375e+00
1.110000000000000000e+02 1.004000000000000004e+00 5.100000000000000089e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 6.000000000000000888e-01 3.539967286311627695e-16 1.414670268461211435e+02
1.120000000000000000e+02 9.190000000000000391e-01 8.100000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.500000000000001110e-02 3.801398609543857285e-17 1.768683831852076338e+01
1.130000000000000000e+02 1.657000000000000028e+00 2.800000000000000266e-01 4.000000000000000000e+09 2.511900000000000000e+07 3.181690290810633703e-01 1.000000000000000056e-01 8.256670540840645994e-17 2.803883919663607927e+01
1.140000000000000000e+02 2.179999999999999993e-01 8.999999999999999667e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.500000000000001110e-02 7.347593936422464495e-17 2.021378489868937578e+01
1.150000000000000000e+02 8.920000000000000151e-01 8.100000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.000000000000000111e-01 3.306300669910560313e-17 8.964611012719712946e+00
1.160000000000000000e+02 6.700000000000000400e-01 4.899999999999999911e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 8.000000000000000444e-01 2.056302582295846184e-15 3.369431174863196787e+01
1.170000000000000000e+02 6.470000000000000195e-01 4.700000000000000289e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 4.500000000000000111e-01 8.611787730770614624e-16 1.609960560801353324e+01
1.180000000000000000e+02 9.409999999999999476e-01 8.000000000000000444e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000222e-01 7.028168393278043766e-17 1.619538528222325269e+01
1.190000000000000000e+02 3.370000000000000218e-01 3.400000000000000244e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.000000000000000056e-01 8.523644664128933619e-17 1.187274469798215293e+01
1.200000000000000000e+02 3.499999999999999778e-01 2.200000000000000011e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 3.250000000000000111e-01 2.484595693826631693e-16 1.759450417292857338e+01
1.210000000000000000e+02 1.342999999999999972e+00 1.140000000000000124e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.250000000000000000e-01 3.811916443287001016e-17 6.951789104909790851e+00
1.220000000000000000e+02 3.225000000000000089e+00 2.950000000000000178e+00 2.000000000000000000e+09 1.000000000000000000e+07 3.790426555198066483e-01 2.500000000000000000e-01 2.652569684754457243e-17 6.363525722317906919e+00
1.230000000000000000e+02 1.264000000000000012e+00 1.040000000000000036e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.250000000000000056e-01 4.916086695911967561e-17 1.202288155787989332e+01
1.240000000000000000e+02 1.167000000000000037e+00 9.200000000000000400e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 7.500000000000001110e-02 2.596540725564648038e-17 1.551383351210084349e+01
1.250000000000000000e+02 1.814000000000000057e+00 1.390000000000000124e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 5.500000000000000444e-01 1.044628909165308298e-16 3.125705261098215004e+01
1.260000000000000000e+02 3.810000000000000053e-01 2.999999999999999889e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000222e-01 1.841155997780676912e-16 9.328469330696277595e+00
1.270000000000000000e+02 1.019999999999999934e-01 4.000000000000000083e-02 1.434000000000000000e+09 5.000000000000000000e+07 6.788688785174088469e-01 2.500000000000000139e-02 8.604691846460278382e-17 3.705381921057778527e+01
1.280000000000000000e+02 6.690000000000000391e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 2.250000000000000056e-01 1.139520890508751744e-16 1.830988692135747442e+01
1.290000000000000000e+02 1.487999999999999989e+00 1.280000000000000027e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 5.000000000000000278e-02 1.212534267503535556e-17 1.936785742620310771e+02
