# obj_no phot_z age_old age_new f_old_V  EBV norm chi
4.400000000000000000e+01 5.300000000000000266e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.100000000000000089e+00 1.624972735581014441e-17 1.852576893433251826e+03
4.500000000000000000e+01 2.359999999999999876e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.125000000000000000e+00 2.362730494168410363e-18 9.605318465465245481e+02
4.600000000000000000e+01 8.000000000000000444e-01 8.064000000000000000e+08 2.511900000000000000e+07 2.514224249708160164e-01 1.200000000000000178e+00 3.368922656652827126e-17 1.886443016077037782e+03
4.700000000000000000e+01 3.400000000000000244e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 4.000000000000000222e-01 5.086723460715580633e-18 1.145512591635072567e+03
4.800000000000000000e+01 4.879999999999999893e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.225000000000000089e+00 9.379160236749180486e-19 1.079659624906392082e+03
4.900000000000000000e+01 6.300000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.100000000000000089e+00 4.375013437104509162e-17 2.813184914530738297e+03
5.000000000000000000e+01 6.300000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.000000000000000000e+00 2.669257231741273042e-17 2.080316043727400029e+03
5.100000000000000000e+01 9.200000000000000400e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 2.072805622260558640e-17 1.559984273757711662e+03
5.200000000000000000e+01 5.400000000000000355e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.250000000000000888e-01 2.183331818802684456e-18 8.969065380336322733e+02
5.300000000000000000e+01 2.270000000000000018e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.400000000000000133e+00 3.411425225274467066e-18 1.032097875913570078e+03
5.400000000000000000e+01 4.899999999999999911e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.000000000000000056e-01 6.706222704056509246e-19 8.609690075108931069e+02
5.500000000000000000e+01 5.600000000000000533e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 6.000000000000000888e-01 3.367188416916243159e-17 1.143707942693481345e+04
5.600000000000000000e+01 9.899999999999999911e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 8.278785064901107974e-18 1.253350535588019056e+03
5.700000000000000000e+01 2.109999999999999876e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 9.000000000000000222e-01 8.227271321766751725e-18 1.838370178042493990e+03
5.800000000000000000e+01 4.049999999999999822e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 5.750000000000000666e-01 4.093765781298344336e-19 2.559398896041407170e+03
5.900000000000000000e+01 2.550000000000000266e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.025000000000000133e+00 3.221275963599833262e-18 2.384091280717418613e+03
6.000000000000000000e+01 1.280000000000000027e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 7.092490112362960495e-17 7.994232860688478468e+03
6.100000000000000000e+01 1.239999999999999991e+00 8.064000000000000000e+08 5.000000000000000000e+07 5.088127663727277650e-01 5.250000000000000222e-01 1.323378274086441253e-18 4.931331823702046222e+02
6.200000000000000000e+01 3.099999999999999978e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.088127663727277650e-01 7.500000000000000000e-01 8.352726934650811304e-18 6.256167809474526393e+02
6.300000000000000000e+01 9.799999999999999822e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 1.596316037758933790e-17 1.269688065249230021e+03
6.400000000000000000e+01 9.899999999999999911e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 1.029959767386795638e-17 2.436993562411857965e+03
6.500000000000000000e+01 3.459999999999999964e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 9.250000000000000444e-01 1.231196320873561307e-18 1.307124722989360635e+03
6.600000000000000000e+01 2.240000000000000213e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.275000000000000133e+00 7.661192263532075328e-18 2.028725811351708217e+03
6.700000000000000000e+01 4.520000000000000462e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 0.000000000000000000e+00 6.642738943122698799e-20 7.889748496894857226e+02
6.800000000000000000e+01 1.060000000000000053e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 5.938895082829222248e-17 6.513219575749016258e+03
6.900000000000000000e+01 1.719999999999999973e+00 8.064000000000000000e+08 2.511900000000000000e+07 1.000000000000000888e-02 1.200000000000000178e+00 3.927245157198087855e-14 1.771655533031215891e+07
7.000000000000000000e+01 1.630000000000000115e+00 8.064000000000000000e+08 1.000000000000000000e+07 5.500741397856412362e-02 1.050000000000000044e+00 8.616041480941127160e-14 1.583545962315744348e+07
7.100000000000000000e+01 5.799999999999999600e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 5.000000000000000000e-01 2.334738123657432752e-18 9.634185614357593295e+02
7.200000000000000000e+01 4.450000000000000178e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 3.500000000000000333e-01 1.274772227462377757e-19 1.103611379054605550e+03
7.300000000000000000e+01 2.760000000000000231e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 0.000000000000000000e+00 9.029841046057854080e-20 3.966248894984822073e+03
7.400000000000000000e+01 4.870000000000000107e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.500000000000000000e+00 1.806892985784765912e-19 4.753401222782601963e+02
7.500000000000000000e+01 4.750000000000000000e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 1.025000000000000133e+00 3.434474518044426619e-19 1.512426956563983595e+03
7.600000000000000000e+01 6.400000000000000133e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 8.750000000000000000e-01 4.907442403509694749e-18 1.147673880666799505e+03
7.700000000000000000e+01 1.189999999999999947e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.300000000000000044e+00 1.558125825002108934e-17 1.185824283554076828e+04
7.800000000000000000e+01 4.160000000000000142e+00 8.064000000000000000e+08 2.511900000000000000e+07 6.788688785174088469e-01 0.000000000000000000e+00 1.896032269764363559e-19 2.898335348204070215e+03
7.900000000000000000e+01 4.799999999999999822e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 0.000000000000000000e+00 1.222066183645339879e-18 9.199750299614378264e+02
8.000000000000000000e+01 1.770000000000000018e+00 8.064000000000000000e+08 2.511900000000000000e+07 1.000000000000000888e-02 8.750000000000000000e-01 8.858020041317598746e-18 1.353519674932254929e+03
8.100000000000000000e+01 1.090000000000000080e+00 8.064000000000000000e+08 2.511900000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 1.141033311888441310e-17 6.423877648939470646e+02
8.200000000000000000e+01 2.040000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.275000000000000133e+00 6.165415330587442606e-18 1.172973523580024221e+03
8.300000000000000000e+01 8.100000000000000533e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 4.851346135909463837e-18 8.986460403657971483e+02
8.400000000000000000e+01 5.200000000000000178e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 5.250000000000000222e-01 4.914534552287812035e-18 1.114185454250366774e+03
8.500000000000000000e+01 5.100000000000000089e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.529118103851248245e-01 0.000000000000000000e+00 2.860883778074913434e-18 1.011647615989973474e+03
8.600000000000000000e+01 9.400000000000000577e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 4.750000000000000333e-01 1.886839906341516402e-18 1.224162461464891294e+03
8.700000000000000000e+01 2.620000000000000107e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 8.500000000000000888e-01 5.705255898832058172e-19 5.717090452890429333e+02
8.800000000000000000e+01 9.100000000000000311e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 9.250000000000000444e-01 1.168756227400736354e-18 8.409506791367924734e+02
8.900000000000000000e+01 5.600000000000000533e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 0.000000000000000000e+00 4.945494573384944522e-19 5.956990253550857233e+02
9.000000000000000000e+01 1.929999999999999938e+00 8.064000000000000000e+08 2.511900000000000000e+07 5.313699076773616969e-01 8.500000000000000888e-01 1.450267952002935621e-17 5.010702324372685325e+03
9.100000000000000000e+01 5.999999999999999778e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.325000000000000178e+00 1.781908004288722886e-17 1.080193017240557310e+03
9.200000000000000000e+01 8.900000000000000133e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 8.322529149324186324e-18 5.670220879306593815e+03
9.300000000000000000e+01 1.110000000000000098e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 5.662140011553775434e-17 3.105470245115853231e+03
9.400000000000000000e+01 8.100000000000000533e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 3.521446363418102007e-18 3.039808891815604966e+03
9.500000000000000000e+01 1.030000000000000027e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 7.209235944305343844e-17 4.552566184199068630e+03
9.600000000000000000e+01 2.270000000000000018e+00 8.064000000000000000e+08 2.511900000000000000e+07 1.000000000000000888e-02 1.375000000000000000e+00 6.796954117893772619e-18 1.418148977436014547e+03
9.700000000000000000e+01 4.650000000000000355e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 1.250000000000000000e+00 7.199307080651336416e-19 7.374881731611485520e+02
9.800000000000000000e+01 1.280000000000000027e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 1.250000000000000000e+00 7.556796300406742375e-18 8.076231193182815105e+02
9.900000000000000000e+01 1.900000000000000133e+00 8.064000000000000000e+08 2.511900000000000000e+07 6.788688785174088469e-01 7.750000000000000222e-01 9.713648229812698539e-18 4.168484592660660383e+03
1.000000000000000000e+02 4.120000000000000107e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 1.500000000000000000e+00 1.533277323642280841e-18 9.847957656220520448e+02
1.010000000000000000e+02 1.669999999999999929e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.275000000000000133e+00 1.112281405384876855e-17 1.599551060654041748e+03
1.020000000000000000e+02 1.090000000000000080e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 3.291777245765479802e-17 3.880542179114564533e+03
1.030000000000000000e+02 2.319999999999999840e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 8.269091185613301305e-17 8.102158787882245633e+03
1.040000000000000000e+02 5.700000000000000622e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 4.750000000000000333e-01 1.491399140154056372e-18 7.229530256261348313e+02
1.050000000000000000e+02 5.200000000000000178e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.000000000000000666e-01 4.522998728734544807e-18 9.739241355302616512e+02
1.060000000000000000e+02 4.799999999999999822e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 6.500000000000000222e-01 6.581494750400596369e-18 1.465695087048801497e+03
1.070000000000000000e+02 4.650000000000000355e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 7.750000000000000222e-01 1.610390797968655167e-19 7.185318205590621119e+02
1.080000000000000000e+02 3.750000000000000000e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 8.000000000000000444e-01 2.051518069437598584e-19 5.781684328318216330e+02
1.090000000000000000e+02 4.600000000000000200e-01 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 1.350000000000000089e+00 3.482598137590671765e-17 1.179980174258249917e+03
1.100000000000000000e+02 4.799999999999999822e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 7.250000000000000888e-01 4.408402832253922791e-19 1.274883857149448659e+03
1.110000000000000000e+02 3.570000000000000284e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 1.200000000000000178e+00 2.181258311342077505e-18 1.344582431768608558e+03
1.120000000000000000e+02 2.040000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 5.529118103851248245e-01 9.000000000000000222e-01 3.816515306656923461e-18 1.176660528286825866e+03
1.130000000000000000e+02 4.600000000000000200e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 5.000000000000000000e-01 3.942121445756657185e-18 6.888417883119783482e+02
1.140000000000000000e+02 2.260000000000000231e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 1.250000000000000000e+00 6.235830886239005820e-18 1.537518087455712475e+03
1.150000000000000000e+02 4.299999999999999933e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.750000000000000222e-01 3.475584194970509821e-18 8.525902374537627111e+02
1.160000000000000000e+02 4.950000000000000178e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.125000000000000000e+00 1.357214641700839962e-18 1.604646431919392626e+03
1.170000000000000000e+02 8.699999999999999956e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.400000000000000133e+00 7.390255805155701098e-18 2.064763226520552962e+03
1.180000000000000000e+02 1.949999999999999956e+00 8.064000000000000000e+08 1.000000000000000000e+07 5.500741397856412362e-02 1.200000000000000178e+00 6.352579033856208924e-18 1.386552246278838993e+03
1.190000000000000000e+02 5.799999999999999600e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 6.500000000000000222e-01 2.417996932034359896e-18 9.107470581275943005e+02
1.200000000000000000e+02 3.900000000000000133e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 3.500000000000000333e-01 2.262289847028882817e-18 1.078932745620814558e+03
1.210000000000000000e+02 3.800000000000000044e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 0.000000000000000000e+00 4.269641065336772005e-18 2.691940726962299323e+03
1.220000000000000000e+02 6.500000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.050000000000000044e+00 2.382771026188579340e-18 7.398327506481023192e+02
1.230000000000000000e+02 3.320000000000000284e+00 8.064000000000000000e+08 2.511900000000000000e+07 6.788688785174088469e-01 5.000000000000000000e-01 3.668173061857008947e-19 2.088224305284543334e+03
1.240000000000000000e+02 3.080000000000000071e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 9.250000000000000444e-01 1.763096945720710763e-18 2.670030811204166184e+03
1.250000000000000000e+02 7.600000000000000089e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 7.941972593470033379e-18 2.428739269415847957e+03
1.260000000000000000e+02 4.830000000000000071e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 5.250000000000000222e-01 2.510634453820954054e-19 9.588714523685164295e+02
1.270000000000000000e+02 1.939999999999999947e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 8.750000000000000000e-01 7.422074022205268478e-18 1.904926870542123652e+03
1.280000000000000000e+02 1.110000000000000098e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 3.102527928844989307e-17 3.039233275023515944e+03
1.290000000000000000e+02 8.599999999999999867e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.500000000000000000e+00 3.321268148900593933e-18 6.103795327620790658e+02
1.300000000000000000e+02 3.189999999999999947e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 7.500000000000000000e-01 1.473317776013973612e-18 1.260126705111691763e+03
1.310000000000000000e+02 8.499999999999999778e-01 8.064000000000000000e+08 2.511900000000000000e+07 5.313699076773616969e-01 1.500000000000000000e+00 4.620938000689882028e-17 1.740015893465667205e+03
1.320000000000000000e+02 6.800000000000000488e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.450000000000000178e+00 2.121011031306320256e-17 3.480576127059027840e+03
1.330000000000000000e+02 1.630000000000000115e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.250000000000000000e+00 2.911018439997868185e-14 1.035929279963825457e+07
1.340000000000000000e+02 3.699999999999999956e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.000000000000000000e+00 1.761506540171681074e-14 1.305432336230871081e+07
1.350000000000000000e+02 8.000000000000000444e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 9.000000000000000222e-01 1.595717981324685449e-18 9.856052606325606575e+02
1.360000000000000000e+02 2.589999999999999858e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 9.000000000000000222e-01 5.459280759588085712e-19 8.758520978029116577e+02
1.370000000000000000e+02 6.600000000000000311e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 9.500000000000000666e-01 3.036142264876654329e-17 4.845159452812056770e+03
1.380000000000000000e+02 4.850000000000000533e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 8.750000000000000000e-01 1.695219993070131298e-18 6.950176703100088343e+04
1.390000000000000000e+02 2.049999999999999822e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 5.000000000000000000e-01 3.707806070245196075e-18 2.918819680449076714e+03
1.400000000000000000e+02 1.239999999999999991e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 8.500000000000000888e-01 2.072748983142973945e-18 1.157140753882027639e+03
1.410000000000000000e+02 6.500000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.074999999999999956e+00 3.999347709936934879e-18 1.109047601950489479e+03
1.420000000000000000e+02 4.270000000000000462e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.050000000000000044e+00 4.393192852741552375e-19 2.458620090084033109e+03
1.430000000000000000e+02 1.199999999999999956e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 3.000000000000000444e-01 1.039933852934987301e-18 7.181725469488111457e+02
1.440000000000000000e+02 5.999999999999999778e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 1.000000000000000000e+00 2.759117669071693443e-18 7.181790497270872038e+02
1.450000000000000000e+02 2.149999999999999911e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.350000000000000089e+00 3.745632558883649449e-17 1.461907224415796190e+04
