# obj_no phot_z age_old age_new f_old_V  EBV norm chi
2.500000000000000000e+01 4.000000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.000000000000000056e-01 5.296803547903016126e-19 8.866720724033574470e+02
2.600000000000000000e+01 3.479999999999999982e+00 8.064000000000000000e+08 5.000000000000000000e+07 8.280299141390016215e-01 7.500000000000000000e-01 5.208081569794622110e-19 7.479133223890175941e+02
2.700000000000000000e+01 6.500000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 2.750000000000000222e-01 2.005577791119376631e-18 3.038404382446331056e+03
2.800000000000000000e+01 1.040000000000000036e+00 8.064000000000000000e+08 2.511900000000000000e+07 8.440413092562439878e-01 1.500000000000000000e+00 7.517170404560797471e-18 1.362591719290514447e+03
2.900000000000000000e+01 7.900000000000000355e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 2.858241687443141059e-18 4.800668252067889262e+04
3.000000000000000000e+01 4.870000000000000107e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.052871451949100479e-01 9.750000000000000888e-01 3.303633521026025765e-19 9.749951628074002201e+02
3.100000000000000000e+01 4.080000000000000071e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 1.188773412544015821e-18 1.247044197994154501e+03
3.200000000000000000e+01 1.040000000000000036e+00 8.064000000000000000e+08 2.511900000000000000e+07 8.194539282036752414e-01 1.500000000000000000e+00 2.292251241222479561e-17 2.028788612370662349e+03
3.300000000000000000e+01 3.699999999999999956e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 4.500000000000000111e-01 7.936509828908768311e-19 1.114331292812059928e+03
3.400000000000000000e+01 9.799999999999999822e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 -8.583882678245900648e-20 5.965062457005718670e+02
3.500000000000000000e+01 1.060000000000000053e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 4.146319755724778099e-17 6.022716397279490593e+03
3.600000000000000000e+01 6.500000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 3.500000000000000333e-01 3.525061207976928401e-19 8.102725735704316321e+02
3.700000000000000000e+01 6.400000000000000133e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 1.649490771676828259e-17 3.626399616981615964e+03
3.800000000000000000e+01 2.550000000000000266e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 6.250000000000000000e-01 2.165503777350627503e-18 1.167540712851520539e+03
3.900000000000000000e+01 4.500000000000000111e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.515106807538886935e-01 0.000000000000000000e+00 1.152618323267446523e-18 1.562230370019184647e+03
4.000000000000000000e+01 2.000000000000000111e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 4.000000000000000222e-01 1.675802379122091518e-18 1.510199532087380248e+03
4.100000000000000000e+01 3.099999999999999978e-01 8.064000000000000000e+08 1.000000000000000000e+07 8.781743261443593074e-01 0.000000000000000000e+00 3.876879892175907158e-18 2.867950266225478572e+03
4.200000000000000000e+01 5.000000000000000000e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 1.275000000000000133e+00 5.094944339968860463e-19 1.149706778254173059e+03
4.300000000000000000e+01 5.000000000000000000e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 7.000000000000000666e-01 4.378511083408491491e-19 1.512258955305552035e+03
4.400000000000000000e+01 5.300000000000000266e-01 8.064000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 1.025000000000000133e+00 1.360471157032668419e-17 1.852527744845215921e+03
4.500000000000000000e+01 3.300000000000000155e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 7.500000000000001110e-02 7.124952691997103731e-19 9.611243461270944408e+02
4.600000000000000000e+01 3.160000000000000142e+00 8.064000000000000000e+08 2.511900000000000000e+07 6.937722339831620122e-01 1.500000000000000000e+00 6.634885039392818971e-18 1.892661749611200094e+03
4.700000000000000000e+01 3.400000000000000244e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.000000000000000056e-01 1.030281271810233834e-18 1.140033029642662996e+03
4.800000000000000000e+01 4.879999999999999893e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 1.225000000000000089e+00 9.377362418604109306e-19 1.079669848504781385e+03
4.900000000000000000e+01 2.520000000000000018e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 9.250000000000000444e-01 4.307842177913570092e-18 2.830558988314164253e+03
5.000000000000000000e+01 4.700000000000000289e-01 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 0.000000000000000000e+00 3.554228250081999555e-18 2.085952139560391970e+03
5.100000000000000000e+01 9.200000000000000400e-01 8.064000000000000000e+08 2.511900000000000000e+07 7.701167080980508839e-01 1.500000000000000000e+00 1.574320063186764530e-17 1.530195510336511234e+03
5.200000000000000000e+01 5.400000000000000355e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 2.000000000000000111e-01 3.653864497357471258e-19 8.903692478588254744e+02
5.300000000000000000e+01 3.099999999999999978e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 3.250000000000000111e-01 9.382600375962759734e-19 1.032743004413294557e+03
5.400000000000000000e+01 4.899999999999999911e-01 8.064000000000000000e+08 1.000000000000000000e+07 8.010703869145960887e-01 0.000000000000000000e+00 3.757956538197477329e-19 8.604207135647711766e+02
5.500000000000000000e+01 2.540000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 2.445976577218722988e-17 1.138996831090088381e+04
5.600000000000000000e+01 9.899999999999999911e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 3.185877508221177420e-18 9.635500599719500769e+02
5.700000000000000000e+01 2.250000000000000000e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 7.500000000000000000e-01 5.848829020973537843e-18 1.861137737818336063e+03
5.800000000000000000e+01 4.049999999999999822e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 5.750000000000000666e-01 4.093367241011526754e-19 2.559398682641077357e+03
5.900000000000000000e+01 2.450000000000000178e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 8.000000000000000444e-01 2.315347868454923767e-18 2.377780002020971551e+03
6.000000000000000000e+01 1.360000000000000098e+00 8.064000000000000000e+08 5.000000000000000000e+07 8.280299141390016215e-01 1.450000000000000178e+00 5.041772515442987401e-17 6.993060127088127956e+03
6.100000000000000000e+01 1.890000000000000124e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 3.000000000000000444e-01 4.312060998306394049e-19 4.929042212234684257e+02
6.200000000000000000e+01 3.099999999999999978e-01 8.064000000000000000e+08 2.511900000000000000e+07 6.937722339831620122e-01 5.750000000000000666e-01 4.143414323416392681e-18 6.258593170678676643e+02
6.300000000000000000e+01 1.660000000000000142e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 8.417449579730318918e-18 1.251415737715762361e+03
6.400000000000000000e+01 1.290000000000000036e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 5.323392063586936548e-18 2.232013685807683942e+03
6.500000000000000000e+01 3.459999999999999964e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 9.000000000000000222e-01 1.181590439099422113e-18 1.309776994841219448e+03
6.600000000000000000e+01 3.699999999999999956e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 2.500000000000000139e-02 1.598360367479763368e-18 2.023870579737295429e+03
6.700000000000000000e+01 4.520000000000000462e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 0.000000000000000000e+00 6.636501709163550733e-20 7.889457862933705883e+02
6.800000000000000000e+01 1.060000000000000053e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 2.376480719827382191e-17 2.830052017239577253e+03
6.900000000000000000e+01 2.350000000000000089e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 9.750000000000000888e-01 1.446688037041065145e-14 1.984393655892347544e+07
7.000000000000000000e+01 2.310000000000000053e+00 8.064000000000000000e+08 2.511900000000000000e+07 6.937722339831620122e-01 7.000000000000000666e-01 3.233949799340438424e-14 2.700452238133716956e+07
7.100000000000000000e+01 5.799999999999999600e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.897735565382587364e-01 0.000000000000000000e+00 4.748519447862949134e-19 9.534234251046863164e+02
7.200000000000000000e+01 4.450000000000000178e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.052871451949100479e-01 3.500000000000000333e-01 1.273723917720283975e-19 1.103545936413476056e+03
7.300000000000000000e+01 3.689999999999999947e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 0.000000000000000000e+00 7.217006574225462792e-20 3.965545448978663899e+03
7.400000000000000000e+01 4.870000000000000107e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 1.500000000000000000e+00 1.806541666330234619e-19 4.753401789941585776e+02
7.500000000000000000e+01 4.750000000000000000e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.052871451949100479e-01 1.025000000000000133e+00 3.432193323694388562e-19 1.512413372378728354e+03
7.600000000000000000e+01 6.400000000000000133e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.750000000000000167e-01 7.038311016029460774e-19 1.123315920752422471e+03
7.700000000000000000e+01 1.929999999999999938e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 9.601407130567385251e-18 1.184587800393555335e+04
7.800000000000000000e+01 4.160000000000000142e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.052871451949100479e-01 0.000000000000000000e+00 1.892494662771953565e-19 2.898291986513615484e+03
7.900000000000000000e+01 4.799999999999999822e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.080048279597983552e-01 0.000000000000000000e+00 1.012873456442874147e-18 9.201322121704980646e+02
8.000000000000000000e+01 2.290000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 6.750000000000000444e-01 3.685709325310780376e-18 1.379226617256045756e+03
8.100000000000000000e+01 1.090000000000000080e+00 8.064000000000000000e+08 1.000000000000000000e+07 7.215968496873395033e-01 1.475000000000000089e+00 9.807132061041890994e-18 6.423970615872794951e+02
8.200000000000000000e+01 2.040000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 1.175000000000000044e+00 5.155775330456399900e-18 1.184585146424872619e+03
8.300000000000000000e+01 8.100000000000000533e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.150000000000000133e+00 1.135190904778344732e-18 8.691751493251484817e+02
8.400000000000000000e+01 5.200000000000000178e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 0.000000000000000000e+00 8.137486145055427334e-19 1.094916244217900839e+03
8.500000000000000000e+01 3.900000000000000133e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.588113568490419958e-01 0.000000000000000000e+00 1.736744416660180700e-18 1.015190386698852194e+03
8.600000000000000000e+01 9.400000000000000577e-01 8.064000000000000000e+08 2.511900000000000000e+07 8.280299141390016215e-01 0.000000000000000000e+00 6.828814027333407251e-19 1.221837670752295253e+03
8.700000000000000000e+01 1.929999999999999938e+00 8.064000000000000000e+08 5.000000000000000000e+07 8.280299141390016215e-01 7.250000000000000888e-01 7.012775547335103636e-19 5.711491109579130807e+02
8.800000000000000000e+01 9.100000000000000311e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.003521803856815442e-01 0.000000000000000000e+00 1.631000002463351766e-19 8.398508791506560556e+02
8.900000000000000000e+01 5.600000000000000533e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 0.000000000000000000e+00 4.372297401060042501e-19 5.959543493311015254e+02
9.000000000000000000e+01 1.929999999999999938e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 8.500000000000000888e-01 1.252390646101069070e-17 5.017526312100590985e+03
9.100000000000000000e+01 5.600000000000000533e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 0.000000000000000000e+00 1.456183970210964887e-18 1.080599230005334221e+03
9.200000000000000000e+01 1.090000000000000080e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 3.509845405549322254e-18 5.356116534798774410e+03
9.300000000000000000e+01 1.110000000000000098e+00 8.064000000000000000e+08 2.511900000000000000e+07 7.469732008104619236e-01 1.500000000000000000e+00 4.735941384514776312e-17 3.042855222748615233e+03
9.400000000000000000e+01 8.300000000000000711e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.250000000000000000e+00 9.376116062179119359e-19 3.005487321174142380e+03
9.500000000000000000e+01 1.030000000000000027e+00 8.064000000000000000e+08 2.511900000000000000e+07 7.912238376050446664e-01 1.500000000000000000e+00 5.244274560183380538e-17 3.930559356777612265e+03
9.600000000000000000e+01 1.700000000000000122e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.052871451949100479e-01 5.500000000000000444e-01 2.540563392297373631e-18 1.413803014811766388e+03
9.700000000000000000e+01 4.650000000000000355e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 1.250000000000000000e+00 7.196763268838151273e-19 7.375193725248476539e+02
9.800000000000000000e+01 1.989999999999999991e+00 8.064000000000000000e+08 5.000000000000000000e+07 8.951846378503116597e-01 7.500000000000000000e-01 1.548383943127004948e-18 8.064000097181708497e+02
9.900000000000000000e+01 1.900000000000000133e+00 8.064000000000000000e+08 2.511900000000000000e+07 6.937722339831620122e-01 7.750000000000000222e-01 9.671793088133390743e-18 4.168258975883027233e+03
1.000000000000000000e+02 5.700000000000000622e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.500000000000000222e-01 6.120694585530235380e-19 9.695778504265010724e+02
1.010000000000000000e+02 3.400000000000000244e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.003521803856815442e-01 0.000000000000000000e+00 1.412266739504733211e-18 1.568569718037448183e+03
1.020000000000000000e+02 1.090000000000000080e+00 8.064000000000000000e+08 5.000000000000000000e+07 8.781743261443593074e-01 1.500000000000000000e+00 1.699769385403161548e-17 2.309704432799140250e+03
1.030000000000000000e+02 2.319999999999999840e+00 8.064000000000000000e+08 5.000000000000000000e+07 7.701167080980508839e-01 1.500000000000000000e+00 8.053143835076497658e-17 7.999748495254532827e+03
1.040000000000000000e+02 5.700000000000000622e-01 8.064000000000000000e+08 1.000000000000000000e+07 8.951846378503116597e-01 0.000000000000000000e+00 2.940290489829334390e-19 7.198096966644286567e+02
1.050000000000000000e+02 5.200000000000000178e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.654560229254073533e-01 2.750000000000000222e-01 1.184993534022483219e-18 9.714763106144747553e+02
1.060000000000000000e+02 4.799999999999999822e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.750000000000000167e-01 1.135394898240918227e-18 1.454613827709972384e+03
1.070000000000000000e+02 4.650000000000000355e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 7.750000000000000222e-01 1.609835521481968296e-19 7.185452541422413333e+02
1.080000000000000000e+02 3.750000000000000000e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 7.750000000000000222e-01 1.978283166564839782e-19 5.783964808646046549e+02
1.090000000000000000e+02 1.919999999999999929e+00 8.064000000000000000e+08 1.000000000000000000e+07 7.469732008104619236e-01 1.350000000000000089e+00 4.784697127241417016e-18 1.183374604282487553e+03
1.100000000000000000e+02 2.439999999999999947e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 8.250000000000000666e-01 1.902353944309399220e-18 1.273752276640191894e+03
1.110000000000000000e+02 4.600000000000000200e-01 8.064000000000000000e+08 1.000000000000000000e+07 8.841074588205832807e-01 0.000000000000000000e+00 9.911429990821654096e-19 1.345981181360805522e+03
1.120000000000000000e+02 2.040000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 8.500000000000000888e-01 3.499698805660752224e-18 1.177124162554394843e+03
1.130000000000000000e+02 4.600000000000000200e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 5.000000000000000278e-02 6.954265815996712510e-19 6.762237271567064454e+02
1.140000000000000000e+02 2.260000000000000231e+00 8.064000000000000000e+08 1.000000000000000000e+07 8.010703869145960887e-01 1.175000000000000044e+00 5.495406488067481133e-18 1.536657314009197762e+03
1.150000000000000000e+02 4.299999999999999933e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 4.000000000000000222e-01 6.635125466517003520e-19 8.439169483577170467e+02
1.160000000000000000e+02 4.299999999999999933e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 4.750000000000000333e-01 2.472404590565829647e-18 1.509183153200625839e+03
1.170000000000000000e+02 1.360000000000000098e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.425000000000000044e+00 3.953621763292362559e-18 2.056027657621733397e+03
1.180000000000000000e+02 1.949999999999999956e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 1.074999999999999956e+00 5.113484474379862051e-18 1.397822286789415102e+03
1.190000000000000000e+02 5.799999999999999600e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 5.000000000000000278e-02 3.774465362608442975e-19 9.041010254857289965e+02
1.200000000000000000e+02 3.400000000000000244e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.250000000000000000e-01 5.234958194105183753e-19 1.073717345606825120e+03
1.210000000000000000e+02 3.800000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.345771296661833816e-01 0.000000000000000000e+00 3.536558361656112937e-18 2.692159011977910268e+03
1.220000000000000000e+02 6.500000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 9.750000000000000888e-01 2.007981025593890316e-18 7.398195333530674134e+02
1.230000000000000000e+02 3.320000000000000284e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 3.250000000000000111e-01 3.283392488468641980e-19 2.086705374961672078e+03
1.240000000000000000e+02 3.080000000000000071e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 8.750000000000000000e-01 1.632809523979264044e-18 2.672774141213965777e+03
1.250000000000000000e+02 7.600000000000000089e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 7.000000000000000666e-01 1.096065810649348994e-18 2.405167158103211477e+03
1.260000000000000000e+02 4.830000000000000071e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 5.250000000000000222e-01 2.510167161493093554e-19 9.588754234944734662e+02
1.270000000000000000e+02 1.939999999999999947e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 8.750000000000000000e-01 7.394951552507861560e-18 1.904649389561195903e+03
1.280000000000000000e+02 1.110000000000000098e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.052871451949100479e-01 1.500000000000000000e+00 1.300578667514805525e-17 2.202834436875985375e+03
1.290000000000000000e+02 8.599999999999999867e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 8.250000000000000666e-01 5.593013595551174629e-19 6.057034208327484066e+02
1.300000000000000000e+02 3.200000000000000178e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 7.000000000000000666e-01 1.357222917382529149e-18 1.260583806230680011e+03
1.310000000000000000e+02 1.520000000000000018e+00 8.064000000000000000e+08 5.000000000000000000e+07 8.586438751563791882e-01 1.500000000000000000e+00 2.304480038785404208e-17 1.550221778656841707e+03
1.320000000000000000e+02 6.800000000000000488e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 7.500000000000000000e-01 3.109342679125935605e-18 3.381205890885876670e+03
1.330000000000000000e+02 2.189999999999999947e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 1.000000000000000000e+00 1.185063984799918807e-14 1.375241629106757045e+07
1.340000000000000000e+02 2.999999999999999889e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 8.500000000000000888e-01 4.506956210116043870e-15 1.238573609749006294e+07
1.350000000000000000e+02 8.000000000000000444e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 0.000000000000000000e+00 2.022373535073808276e-19 9.783410661138908608e+02
1.360000000000000000e+02 2.589999999999999858e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 8.250000000000000666e-01 4.837348747218605628e-19 8.760131656625535470e+02
1.370000000000000000e+02 2.189999999999999947e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 8.500000000000000888e-01 4.381196845436030129e-18 4.898798622871303451e+03
1.380000000000000000e+02 4.850000000000000533e+00 8.064000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 8.750000000000000000e-01 1.694735323744542675e-18 6.950204265969371772e+04
1.390000000000000000e+02 2.629999999999999893e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 2.500000000000000000e-01 1.685075126223135385e-18 2.951908135936460894e+03
1.400000000000000000e+02 1.239999999999999991e+00 8.064000000000000000e+08 5.000000000000000000e+07 8.897735565382587364e-01 0.000000000000000000e+00 4.393229778894013177e-19 1.154131695991959532e+03
1.410000000000000000e+02 6.500000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 4.000000000000000222e-01 5.940280704381809974e-19 1.097968220855652362e+03
1.420000000000000000e+02 4.270000000000000462e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 1.025000000000000133e+00 4.248385273737184150e-19 2.458466936624761274e+03
1.430000000000000000e+02 1.280000000000000027e+00 8.064000000000000000e+08 1.000000000000000000e+07 7.469732008104619236e-01 4.250000000000000444e-01 8.809748848480552904e-19 7.182247489303989596e+02
1.440000000000000000e+02 5.799999999999999600e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.052871451949100479e-01 4.500000000000000111e-01 4.628907192568708779e-19 7.118639275188619422e+02
1.450000000000000000e+02 2.149999999999999911e+00 8.064000000000000000e+08 1.000000000000000000e+07 6.937722339831620122e-01 1.250000000000000000e+00 3.160158585087569791e-17 1.465060799529134783e+04
