# obj_no phot_z age_old age_new f_old_V  EBV norm chi
1.100000000000000000e+01 1.459999999999999964e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 3.750000000000000000e-01 1.740832572090712508e-17 1.874363828138118834e+03
1.200000000000000000e+01 3.510000000000000231e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.768868878517409371e-01 2.000000000000000111e-01 1.687918986799773283e-18 5.947799640759204749e+02
1.300000000000000000e+01 8.000000000000000167e-02 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.250000000000000000e-01 1.602941341792972247e-17 1.135312671788730540e+03
1.400000000000000000e+01 3.040000000000000036e+00 1.434000000000000000e+09 5.000000000000000000e+07 9.824577129666183239e-01 8.500000000000000888e-01 1.678889242816899714e-15 2.245161848204990292e+03
1.500000000000000000e+01 4.980000000000000426e+00 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 6.607716083587020085e-16 8.641538834722161937e+02
1.600000000000000000e+01 3.580000000000000071e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 3.750000000000000000e-01 1.480916016495754295e-17 1.414620657078188287e+03
1.700000000000000000e+01 1.040000000000000036e+00 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.750000000000000167e-01 3.517907586082575756e-16 4.152466894262688584e+03
1.800000000000000000e+01 3.200000000000000067e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 5.000000000000000278e-02 3.195057947152002289e-17 3.176062513602597846e+03
1.900000000000000000e+01 3.300000000000000155e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.500000000000000222e-01 1.994760531198282992e-17 2.063624005964312801e+03
2.000000000000000000e+01 2.580000000000000071e+00 2.500000000000000000e+09 5.000000000000000000e+07 9.909453928203675321e-01 0.000000000000000000e+00 1.092218544564426096e-19 5.223808376151955599e+02
2.100000000000000000e+01 3.890000000000000124e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.870913234723223129e-01 4.250000000000000444e-01 1.057536259162843064e-16 6.085803303671155845e+03
2.200000000000000000e+01 7.500000000000000000e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 3.000000000000000444e-01 2.166290445708919368e-17 1.156735774718404627e+03
2.300000000000000000e+01 5.000000000000000000e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.926219917125062020e-01 3.000000000000000444e-01 2.190550406445315211e-19 1.110211650828133543e+03
2.400000000000000000e+01 1.260000000000000009e+00 1.139100030000000000e+09 2.511900000000000000e+07 9.955456022925407433e-01 1.250000000000000000e-01 4.815247821432247244e-19 1.634309998764335887e+03
2.500000000000000000e+01 4.000000000000000222e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 6.427185933184263805e-20 8.853493481226568065e+02
2.600000000000000000e+01 3.479999999999999982e+00 1.139100030000000000e+09 5.000000000000000000e+07 9.798004827959798657e-01 1.000000000000000056e-01 5.038217129536962095e-19 7.398618110448628613e+02
2.700000000000000000e+01 4.360000000000000320e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 5.773849571871351915e-19 2.246127935775700735e+03
2.800000000000000000e+01 1.040000000000000036e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 1.250000000000000000e-01 6.292509655648154966e-19 1.354181356278714247e+03
2.900000000000000000e+01 4.540000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 7.500000000000000000e-01 4.352221207856734761e-16 4.777900102389556560e+04
3.000000000000000000e+01 3.609999999999999876e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 3.500000000000000333e-01 4.767191046401275410e-18 9.730628210037161807e+02
3.100000000000000000e+01 3.180000000000000160e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 1.126537840266711873e-19 1.246009959243092226e+03
3.200000000000000000e+01 2.919999999999999929e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.824577129666183239e-01 1.000000000000000000e+00 6.177269246207604475e-15 1.785016934964957727e+03
3.300000000000000000e+01 3.699999999999999956e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.750000000000000222e-01 1.470848977489027021e-17 1.110536955569108386e+03
3.400000000000000000e+01 6.140000000000000568e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 4.000000000000000222e-01 -2.183700517649511986e-18 5.922452405518990872e+02
3.500000000000000000e+01 1.060000000000000053e+00 2.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 2.000000000000000111e-01 3.871456321544670780e-16 3.901619865617628875e+03
3.600000000000000000e+01 4.280000000000000249e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798004827959798657e-01 0.000000000000000000e+00 1.007215171934350739e-19 8.008307109253465796e+02
3.700000000000000000e+01 5.899999999999999689e-01 1.139100030000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 4.500000000000000111e-01 5.505208135901828783e-18 3.514221162082350020e+03
3.800000000000000000e+01 5.000000000000000278e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 4.088259990758166721e-19 1.174391763983351893e+03
3.900000000000000000e+01 3.570000000000000284e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 2.750000000000000222e-01 4.378419876746221293e-18 1.529608940634976534e+03
4.000000000000000000e+01 2.000000000000000111e-01 1.700000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 2.211992838113490644e-19 1.503481037039437751e+03
4.100000000000000000e+01 3.099999999999999978e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.798004827959798657e-01 7.500000000000001110e-02 8.824247523630706598e-19 2.873242925746336368e+03
4.200000000000000000e+01 3.570000000000000284e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 5.000000000000000000e-01 2.151929701731845113e-17 1.147858150790603077e+03
4.300000000000000000e+01 3.580000000000000071e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 4.500000000000000111e-01 1.623778165495048468e-17 1.522413931378786856e+03
4.400000000000000000e+01 2.999999999999999889e-01 3.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.500000000000000222e-01 2.438306279066217757e-17 1.859927715660066497e+03
4.500000000000000000e+01 3.300000000000000155e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 8.838846109503078733e-20 9.600088274492770779e+02
4.600000000000000000e+01 3.149999999999999911e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 1.000000000000000056e-01 1.288674187677456450e-18 1.900426857669865967e+03
4.700000000000000000e+01 3.400000000000000244e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.250000000000000000e-01 1.608069102778951822e-17 1.137349881888846539e+03
4.800000000000000000e+01 2.580000000000000071e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.870913234723223129e-01 1.500000000000000222e-01 7.604890674262140648e-19 1.091110278337232330e+03
4.900000000000000000e+01 2.999999999999999889e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000056e-01 3.222037995353950284e-17 2.832227649366259357e+03
5.000000000000000000e+01 2.620000000000000107e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 4.221975166556686219e-19 2.037619478889138009e+03
5.100000000000000000e+01 1.620000000000000107e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.824577129666183239e-01 4.750000000000000333e-01 1.123884887661750119e-17 1.470382956682602526e+03
5.200000000000000000e+01 2.540000000000000036e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.955456022925407433e-01 1.250000000000000000e-01 8.968452521543728742e-20 8.878443437331983432e+02
5.300000000000000000e+01 3.300000000000000155e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.000000000000000111e-01 1.461467660774463739e-17 1.029494078066190013e+03
5.400000000000000000e+01 2.490000000000000213e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.891070386914596613e-01 0.000000000000000000e+00 4.323509950064919309e-20 8.595480082397893966e+02
5.500000000000000000e+01 2.540000000000000036e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 3.250000000000000111e-01 2.748168504505164631e-17 1.137839848927806815e+04
5.600000000000000000e+01 1.409999999999999920e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.798004827959798657e-01 6.250000000000000000e-01 1.256125894071718110e-17 8.884379661192093636e+02
5.700000000000000000e+01 1.400000000000000133e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 6.888174774655351345e-19 1.918655845460371438e+03
5.800000000000000000e+01 3.200000000000000067e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 4.838230906568307855e-18 2.587370826827368546e+03
5.900000000000000000e+01 2.530000000000000249e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798004827959798657e-01 0.000000000000000000e+00 3.347129018729122888e-19 2.361671757840432747e+03
6.000000000000000000e+01 2.359999999999999876e+00 3.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 7.500000000000000000e-01 1.378943209383348706e-15 7.032524063163966275e+03
6.100000000000000000e+01 1.890000000000000124e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 1.024277129953958262e-19 4.924236660402542043e+02
6.200000000000000000e+01 2.350000000000000089e+00 3.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 3.500000000000000333e-01 7.930544373338081927e-18 6.256236924989533463e+02
6.300000000000000000e+01 1.660000000000000142e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 4.000000000000000222e-01 8.272959104214827792e-18 1.162770858526396978e+03
6.400000000000000000e+01 2.379999999999999893e+00 3.000000000000000000e+09 1.000000000000000000e+07 9.909453928203675321e-01 9.750000000000000888e-01 9.143927839853420037e-16 1.956425759414935328e+03
6.500000000000000000e+01 3.459999999999999964e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 2.250000000000000056e-01 2.333732412748003829e-18 1.293576064540196057e+03
6.600000000000000000e+01 2.419999999999999929e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.768868878517409371e-01 1.000000000000000056e-01 1.371661452115960963e-18 1.994266723512090948e+03
6.700000000000000000e+01 3.310000000000000053e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.891070386914596613e-01 1.000000000000000056e-01 1.991208650721382801e-19 7.901827182372652487e+02
6.800000000000000000e+01 1.060000000000000053e+00 1.700000000000000000e+09 2.511900000000000000e+07 9.909453928203675321e-01 2.500000000000000000e-01 2.441740648633677493e-18 2.008311508701912544e+03
6.900000000000000000e+01 1.000000000000000021e-02 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 5.736062298641011281e-14 2.859911672939297929e+07
7.000000000000000000e+01 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.500000000000000139e-02 1.977077471126925094e-13 2.682393514259237424e+07
7.100000000000000000e+01 3.950000000000000178e+00 1.700000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 2.500000000000000000e-01 1.890443551664773201e-18 9.205037485559624884e+02
7.200000000000000000e+01 2.300000000000000100e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.798004827959798657e-01 0.000000000000000000e+00 7.311074990773046118e-20 1.105792650092673057e+03
7.300000000000000000e+01 2.760000000000000231e+00 2.500000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 8.683698326214080789e-20 3.965892078566339933e+03
7.400000000000000000e+01 3.839999999999999858e+00 1.434000000000000000e+09 1.000000000000000000e+07 9.941510680753888884e-01 4.000000000000000222e-01 2.116809430516766465e-18 4.751337843737720164e+02
7.500000000000000000e+01 3.500000000000000333e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000056e-01 5.959694220818628485e-18 1.520375862665092200e+03
7.600000000000000000e+01 6.400000000000000133e-01 5.088000000000000000e+08 2.511900000000000000e+07 9.768868878517409371e-01 7.500000000000001110e-02 1.914029948486095188e-19 1.117031652871161668e+03
7.700000000000000000e+01 2.459999999999999964e+00 2.500000000000000000e+09 1.000000000000000000e+07 9.955456022925407433e-01 3.250000000000000111e-01 8.980656194244937169e-18 1.154883728657430765e+04
7.800000000000000000e+01 3.350000000000000089e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 3.268535907673835026e-19 2.886213822799583795e+03
7.900000000000000000e+01 3.560000000000000053e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 2.000000000000000111e-01 1.023551742486683963e-18 9.288944071685453991e+02
8.000000000000000000e+01 2.999999999999999889e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.824577129666183239e-01 0.000000000000000000e+00 4.226125130715526785e-19 1.396667235668464855e+03
8.100000000000000000e+01 2.870000000000000107e+00 2.500000000000000000e+09 1.000000000000000000e+07 9.909453928203675321e-01 6.500000000000000222e-01 1.045441011143612171e-16 7.102856442489392066e+02
8.200000000000000000e+01 1.600000000000000033e-01 1.434000000000000000e+09 1.000000000000000000e+07 9.848811356849042076e-01 0.000000000000000000e+00 1.745084395504489114e-19 1.198079794997068120e+03
8.300000000000000000e+01 4.780000000000000249e+00 1.434000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.500000000000000222e-01 3.806170322037393447e-15 7.665297944990044243e+02
8.400000000000000000e+01 5.200000000000000178e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 2.024538294142279901e-19 1.097557460468039380e+03
8.500000000000000000e+01 2.169999999999999929e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.891070386914596613e-01 0.000000000000000000e+00 1.647195499309558513e-19 9.920594337193379033e+02
8.600000000000000000e+01 2.740000000000000213e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.926219917125062020e-01 3.000000000000000444e-01 2.572134913006674855e-18 1.235357015014085391e+03
8.700000000000000000e+01 2.999999999999999889e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 1.000000000000000056e-01 7.707522162425837498e-20 5.714277276109314698e+02
8.800000000000000000e+01 2.629999999999999893e+00 2.500000000000000000e+09 5.000000000000000000e+07 9.968174326144358943e-01 2.250000000000000056e-01 4.873894095764319410e-19 8.349552641867302327e+02
8.900000000000000000e+01 3.810000000000000053e+00 1.700000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 1.250000000000000000e-01 2.007616458241517592e-19 5.902487264362642918e+02
9.000000000000000000e+01 2.000000000000000042e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.500000000000000139e-02 5.311504673973176391e-17 5.091573997124136440e+03
9.100000000000000000e+01 2.510000000000000231e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 1.267998660041896247e-19 1.074498211346423432e+03
9.200000000000000000e+01 1.090000000000000080e+00 2.500000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 2.250000000000000056e-01 4.131842385905655577e-17 5.159708837341992876e+03
9.300000000000000000e+01 1.110000000000000098e+00 1.434000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 1.527842279481505858e-18 3.154191830015230153e+03
9.400000000000000000e+01 4.950000000000000178e+00 1.139100030000000000e+09 5.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 1.339745043675481880e-19 2.859667110335256893e+03
9.500000000000000000e+01 1.030000000000000027e+00 1.434000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 7.500000000000001110e-02 2.622518290782192939e-18 3.654773532490162779e+03
9.600000000000000000e+01 1.700000000000000122e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.000000000000000111e-01 2.602859779290249255e-17 1.413129303611853175e+03
9.700000000000000000e+01 4.100000000000000311e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.250000000000000000e-01 7.187086346218055095e-18 7.377772825803224350e+02
9.800000000000000000e+01 2.240000000000000213e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 1.500000000000000222e-01 6.217455213683840411e-19 8.081615868157541627e+02
9.900000000000000000e+01 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.500000000000000139e-02 3.977680236077359873e-17 4.195699620810576562e+03
1.000000000000000000e+02 4.120000000000000107e+00 1.700000000000000000e+09 5.000000000000000000e+07 9.768868878517409371e-01 2.000000000000000111e-01 1.974587694111921277e-18 9.180133070324695836e+02
1.010000000000000000e+02 3.400000000000000244e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 5.000000000000000278e-02 1.761639009158914540e-17 1.547721266988070056e+03
1.020000000000000000e+02 3.040000000000000036e+00 1.700000000000000000e+09 5.000000000000000000e+07 9.824577129666183239e-01 1.000000000000000000e+00 7.786045957016563863e-15 2.161865026340098211e+03
1.030000000000000000e+02 2.099999999999999922e-01 3.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 7.500000000000001110e-02 1.421011258361025073e-16 7.802680288565712544e+03
1.040000000000000000e+02 2.649999999999999911e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.909453928203675321e-01 5.000000000000000278e-02 8.023661847305006586e-20 7.142331207625513798e+02
1.050000000000000000e+02 2.500000000000000000e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.824577129666183239e-01 2.750000000000000222e-01 1.888696681822798975e-18 9.715105573314854155e+02
1.060000000000000000e+02 3.570000000000000284e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 4.000000000000000222e-01 1.790343472153982542e-17 1.431279170135817139e+03
1.070000000000000000e+02 2.510000000000000231e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.941510680753888884e-01 0.000000000000000000e+00 2.240131730803634065e-20 7.182156206445507678e+02
1.080000000000000000e+02 2.609999999999999876e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 7.299502302823368972e-20 5.810080265326342897e+02
1.090000000000000000e+02 2.220000000000000195e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 2.250000000000000056e-01 1.655564628816351142e-18 1.181838346188154219e+03
1.100000000000000000e+02 2.439999999999999947e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 3.023153251711865357e-19 1.261115750345487641e+03
1.110000000000000000e+02 3.580000000000000071e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.768868878517409371e-01 2.750000000000000222e-01 6.601909169855812696e-18 1.324000442047104343e+03
1.120000000000000000e+02 1.300000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 1.342002919609500448e-17 1.183268454268436926e+03
1.130000000000000000e+02 4.600000000000000200e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 7.500000000000001110e-02 9.485505791282963936e-18 6.690802761755951451e+02
1.140000000000000000e+02 1.600000000000000033e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.500000000000000222e-01 2.763345907036842974e-17 1.560872746452349247e+03
1.150000000000000000e+02 4.299999999999999933e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 7.500000000000001110e-02 5.926480033490819861e-18 8.416667205935162883e+02
1.160000000000000000e+02 4.299999999999999933e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.500000000000000000e-01 4.142400868854029911e-17 1.464209187499657901e+03
1.170000000000000000e+02 2.459999999999999964e+00 2.500000000000000000e+09 5.000000000000000000e+07 9.955456022925407433e-01 4.750000000000000333e-01 1.393547544454310295e-17 2.015888865047009631e+03
1.180000000000000000e+02 2.999999999999999889e-02 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 1.296387164337670835e-17 1.393797379453345684e+03
1.190000000000000000e+02 4.200000000000000178e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 1.341278150459420417e-19 8.972563130664691471e+02
1.200000000000000000e+02 3.400000000000000244e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 4.731896297733904167e-18 1.070346346437728698e+03
1.210000000000000000e+02 3.800000000000000044e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 3.157054217010520873e-19 2.693562560087294514e+03
1.220000000000000000e+02 2.530000000000000249e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798004827959798657e-01 5.000000000000000000e-01 4.900507835555857006e-18 7.391679379112256356e+02
1.230000000000000000e+02 3.320000000000000284e+00 1.434000000000000000e+09 2.511900000000000000e+07 9.870913234723223129e-01 5.000000000000000278e-02 2.915732795862257601e-19 2.078777051771568949e+03
1.240000000000000000e+02 2.280000000000000249e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 5.555127017677409651e-19 2.683545031212715458e+03
1.250000000000000000e+02 4.790000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.990352180385682068e-01 2.500000000000000139e-02 2.263467492181142843e-19 2.336947495242804507e+03
1.260000000000000000e+02 4.100000000000000311e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.941510680753888884e-01 0.000000000000000000e+00 3.212467387910722536e-20 9.537190367997089879e+02
1.270000000000000000e+02 1.000000000000000021e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.798004827959798657e-01 5.000000000000000278e-02 6.790684385251158029e-19 1.954549682154408174e+03
1.280000000000000000e+02 1.110000000000000098e+00 1.700000000000000000e+09 2.511900000000000000e+07 9.768868878517409371e-01 3.000000000000000444e-01 4.551341038365184525e-18 2.063037308555516574e+03
1.290000000000000000e+02 4.839999999999999858e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.941510680753888884e-01 0.000000000000000000e+00 6.493098084783207902e-20 6.020641832110044334e+02
1.300000000000000000e+02 3.200000000000000178e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.768868878517409371e-01 2.000000000000000111e-01 3.369048738555199082e-18 1.247232179642753863e+03
1.310000000000000000e+02 1.000000000000000021e-02 1.139100030000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 7.250000000000000888e-01 4.628196322057516831e-18 1.551902479216000756e+03
1.320000000000000000e+02 4.520000000000000462e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 2.500000000000000139e-02 5.425447122552187863e-19 2.900060896954933469e+03
1.330000000000000000e+02 1.000000000000000021e-02 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 4.067943796804234560e-14 1.696861892050588131e+07
1.340000000000000000e+02 2.099999999999999922e-01 3.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.250000000000000000e-01 2.334819432103433200e-14 1.073525064371265471e+07
1.350000000000000000e+02 2.459999999999999964e+00 1.700000000000000000e+09 1.000000000000000000e+07 9.979773556538258372e-01 0.000000000000000000e+00 5.436490508442201375e-20 9.546056062295057245e+02
1.360000000000000000e+02 2.470000000000000195e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 1.302262682400403153e-19 8.739598507202840665e+02
1.370000000000000000e+02 2.569999999999999840e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 5.386153129525191045e-19 4.801397953305072406e+03
1.380000000000000000e+02 2.520000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 7.500000000000001110e-02 8.035254641858641553e-17 6.983953988055634545e+04
1.390000000000000000e+02 8.000000000000000167e-02 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 5.913089878749095814e-19 3.045595113712944567e+03
1.400000000000000000e+02 1.300000000000000044e-01 3.000000000000000000e+09 2.511900000000000000e+07 9.768868878517409371e-01 1.000000000000000056e-01 9.123060793466354862e-20 1.159137435079494935e+03
1.410000000000000000e+02 2.669999999999999929e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.955456022925407433e-01 0.000000000000000000e+00 8.857005324150244319e-20 1.073767186681208159e+03
1.420000000000000000e+02 2.600000000000000089e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.250000000000000056e-01 7.592898212824907065e-18 2.461892229187742487e+03
1.430000000000000000e+02 2.310000000000000053e+00 3.000000000000000000e+09 2.511900000000000000e+07 9.768868878517409371e-01 1.250000000000000000e-01 6.454552575236392995e-19 7.233028843579982095e+02
1.440000000000000000e+02 5.799999999999999600e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 5.000000000000000278e-02 3.715702071634873360e-18 7.093330787749223418e+02
1.450000000000000000e+02 1.700000000000000122e-01 1.434000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 6.965109865313443295e-17 1.498250790752335706e+04
