# obj_no spec_z phot_z age_old age_new f_old_V old_modifier EBV norm chi
5.300000000000000000e+01 6.600000000000000311e-01 5.700000000000000622e-01 5.088000000000000000e+08 1.000000000000000000e+07 3.800000000000000044e-01 1.958866516506712735e+08 1.500000000000000000e+00 1.475466808606522306e+02 1.147884913818032437e+01
5.400000000000000000e+01 2.765000000000000235e-01 1.900000000000000022e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.399999999999999911e-01 6.223198216788804531e+08 0.000000000000000000e+00 2.872833868107623270e-02 5.710901695588644245e+00
5.500000000000000000e+01 1.461000000000000076e+00 1.350000000000000089e+00 8.064000000000000000e+08 1.000000000000000000e+07 2.800000000000000266e-01 1.300168071433600664e+09 7.250000000000000888e-01 1.298664720999069111e+01 1.236668315107996641e+01
5.600000000000000000e+01 7.324000000000000510e-01 6.700000000000000400e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.800000000000000266e-01 1.299500301781760693e+09 3.500000000000000333e-01 1.400016106114843728e+00 1.855978859840373252e+00
5.700000000000000000e+01 1.145999999999999908e+00 9.799999999999999822e-01 1.139100030000000000e+09 5.000000000000000000e+07 4.000000000000000222e-01 2.257158334815876484e+09 1.050000000000000044e+00 1.288161742899193385e+01 1.853574730517860303e+01
5.800000000000000000e+01 8.244000000000000217e-01 6.900000000000000577e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.600000000000000089e-01 1.195476010933608294e+09 0.000000000000000000e+00 9.544066094726429972e-01 1.822373448540727026e+01
5.900000000000000000e+01 1.036299999999999999e+00 9.799999999999999822e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.000000000000000000e-01 7.334910399879993200e+08 7.500000000000000000e-01 1.888908964351583109e+01 6.006132905905578134e+00
6.000000000000000000e+01 2.542600000000000193e+00 2.729999999999999982e+00 5.088000000000000000e+08 5.000000000000000000e+07 4.000000000000000083e-02 5.397392219946361780e+08 9.000000000000000222e-01 2.752058828739520990e+01 2.693121867029575967e+01
6.100000000000000000e+01 6.626999999999999558e-01 2.569999999999999840e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000222e-01 1.402795805285144581e+02 2.899291948004318797e+01
6.200000000000000000e+01 1.237000000000000044e-01 1.199999999999999956e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.800000000000000044e-01 1.522708722861867666e+09 2.500000000000000139e-02 8.303497000315497589e-02 1.231619556411378724e+01
6.300000000000000000e+01 1.016999999999999904e+00 9.500000000000000666e-01 8.064000000000000000e+08 2.511900000000000000e+07 4.799999999999999822e-01 1.553177610283300161e+09 1.500000000000000000e+00 1.522038232139409786e+01 2.659142881961255256e+00
6.400000000000000000e+01 6.720000000000000417e-01 5.799999999999999600e-01 8.064000000000000000e+08 2.511900000000000000e+07 9.799999999999999822e-01 3.665158056619120789e+10 8.500000000000000888e-01 7.465393069502798129e-01 3.368897842709165147e+00
6.500000000000000000e+01 1.274000000000000132e-01 1.499999999999999944e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.599999999999999867e-01 1.304278838547066927e+09 1.500000000000000222e-01 1.621519240854867872e-01 1.950511140502569418e+01
6.600000000000000000e+01 4.441999999999999837e-01 4.000000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.599999999999999867e-01 4.833144312474857330e+09 5.000000000000000278e-02 9.039019361226223459e-02 2.234125686065635996e+00
6.700000000000000000e+01 2.703399999999999803e+00 2.819999999999999840e+00 5.088000000000000000e+08 5.000000000000000000e+07 4.000000000000000083e-02 5.668349170210936069e+08 7.000000000000000666e-01 2.540607817893213394e+01 2.083681594520978919e+01
6.800000000000000000e+01 6.611000000000000210e-01 5.600000000000000533e-01 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 6.750000000000000444e-01 6.002906054947786713e+10 2.503560156832735917e+00
6.900000000000000000e+01 9.509999999999999565e-01 8.300000000000000711e-01 8.064000000000000000e+08 5.000000000000000000e+07 7.600000000000000089e-01 4.848991857523396492e+09 1.750000000000000167e-01 1.959461125373390677e+00 7.892076419996454817e+00
7.000000000000000000e+01 4.182000000000000162e-01 4.100000000000000311e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000444e-01 1.077433973559681892e+09 0.000000000000000000e+00 4.696933113639679691e-01 1.333757241717438013e+01
7.100000000000000000e+01 1.133999999999999897e+00 1.090000000000000080e+00 8.064000000000000000e+08 2.511900000000000000e+07 3.800000000000000044e-01 1.538903436064903736e+09 9.750000000000000888e-01 8.184350118938768404e+00 1.266198449797149550e+01
7.200000000000000000e+01 5.217000000000000526e-01 5.000000000000000000e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.399999999999999689e-01 3.068225684894784451e+09 3.250000000000000111e-01 3.934937934032926021e-01 3.292606020139891232e+00
7.300000000000000000e+01 1.352000000000000091e+00 1.260000000000000009e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.000000000000000111e-01 4.160745666987755895e+08 5.250000000000000222e-01 1.807938023152210150e+01 1.035081518834466330e+01
7.400000000000000000e+01 1.274000000000000132e-01 7.000000000000000666e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.400000000000000577e-01 4.089030048686879635e+09 0.000000000000000000e+00 8.714362278322883640e-03 9.176575792675873089e+00
7.500000000000000000e+01 8.429999999999999716e-01 9.300000000000000488e-01 5.088000000000000000e+08 5.000000000000000000e+07 3.800000000000000044e-01 6.894334713500320911e+08 1.200000000000000178e+00 3.301023845578469462e+01 9.349786366769766488e+00
7.600000000000000000e+01 1.279000000000000137e-01 1.199999999999999956e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.000000000000000222e-01 2.477730623274912357e+09 3.500000000000000333e-01 1.398691466414809570e+00 2.037399404724401730e+00
7.700000000000000000e+01 1.032000000000000028e+00 9.599999999999999645e-01 5.088000000000000000e+08 5.000000000000000000e+07 4.199999999999999845e-01 8.825890077377796173e+08 4.250000000000000444e-01 2.089703417660992102e+00 4.192515658534038181e+00
7.800000000000000000e+01 1.304999999999999938e+00 1.199999999999999956e+00 5.088000000000000000e+08 1.000000000000000000e+07 3.400000000000000244e-01 7.426184879243078232e+08 4.000000000000000222e-01 4.135213482015359432e+00 1.403622697944161324e+01
7.900000000000000000e+01 2.660000000000000142e+00 2.770000000000000018e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.000000000000000042e-02 2.700394117666095495e+08 4.000000000000000222e-01 6.802492661022139231e+00 2.072268453340273098e+01
8.000000000000000000e+01 1.346000000000000085e+00 1.340000000000000080e+00 1.139100030000000000e+09 5.000000000000000000e+07 8.800000000000000044e-01 5.741466068527561188e+10 8.250000000000000666e-01 1.293358006268809479e+00 5.553832425626367808e+00
8.100000000000000000e+01 1.034000000000000030e+00 9.300000000000000488e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.199999999999999845e-01 4.605430625912111998e+08 9.750000000000000888e-01 2.120630385457174683e+01 1.286775508714300820e+01
8.200000000000000000e+01 5.248000000000000442e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.599999999999999867e-01 3.647108493144510746e+09 0.000000000000000000e+00 1.901733557057503354e-01 8.624906780384295146e+00
8.300000000000000000e+01 9.669999999999999707e-01 8.699999999999999956e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.199999999999999734e-01 2.475268667469882011e+09 1.250000000000000000e-01 5.093911574236509310e-01 8.650627171737601984e+00
8.400000000000000000e+01 6.816999999999999726e-01 8.000000000000000167e-02 1.434000000000000000e+09 1.000000000000000000e+07 8.000000000000000444e-01 1.646828906271912575e+09 5.750000000000000666e-01 9.443982212089535588e-02 1.020847509185288615e+01
8.500000000000000000e+01 3.664000000000000035e-01 3.900000000000000133e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 1.903942530073137045e+09 2.000000000000000111e-01 2.120976716245603022e+00 5.898203819031143880e+00
8.600000000000000000e+01 3.725999999999999868e-01 3.900000000000000133e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.000000000000000444e-01 2.148037726236360073e+09 2.250000000000000056e-01 1.515294905829374539e+00 7.334003944933719765e+00
8.700000000000000000e+01 1.088999999999999968e+00 9.899999999999999911e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.799999999999999600e-01 3.204118652109114647e+09 5.750000000000000666e-01 1.764623530912720284e+00 1.292066917743065702e+01
8.800000000000000000e+01 2.125500000000000167e+00 2.120000000000000107e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000083e-02 2.849055493315272927e+08 2.000000000000000111e-01 2.972766990922997721e+01 2.234614729757191398e+01
8.900000000000000000e+01 9.779999999999999805e-01 8.200000000000000622e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.200000000000000178e-01 1.620822955316169500e+09 1.200000000000000178e+00 3.776156165456360014e+01 1.361682899631831667e+01
9.000000000000000000e+01 2.534199999999999786e+00 2.000000000000000000e+00 5.088000000000000000e+08 2.511900000000000000e+07 2.000000000000000042e-02 1.679823248001262248e+08 9.250000000000000444e-01 1.429936621336829639e+01 2.171885653702035412e+01
9.100000000000000000e+01 1.425000000000000044e+00 1.380000000000000115e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.600000000000000033e-01 3.859558996231839657e+08 4.250000000000000444e-01 7.220865453708140258e+00 2.823562453145460083e+01
9.200000000000000000e+01 1.262999999999999956e-01 1.300000000000000044e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.800000000000000044e-01 1.534235899841193676e+09 2.250000000000000056e-01 1.273441021513672222e+00 4.523139446774362860e+00
9.300000000000000000e+01 1.159699999999999953e+00 1.090000000000000080e+00 5.088000000000000000e+08 2.511900000000000000e+07 2.999999999999999889e-01 6.177737406365524530e+08 5.750000000000000666e-01 1.339443872558750392e+01 4.633009961431600487e+00
9.400000000000000000e+01 5.020000000000000018e-01 3.900000000000000133e-01 5.088000000000000000e+08 2.511900000000000000e+07 8.800000000000000044e-01 2.983826402527983665e+09 1.250000000000000000e-01 8.104737933857812937e-01 3.117035485896853420e+00
9.500000000000000000e+01 3.799999999999999906e-02 2.000000000000000042e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.000000000000000222e-01 2.236859422914217472e+09 9.750000000000000888e-01 1.482557632001504366e+00 2.724050004091395305e+00
9.600000000000000000e+01 5.227000000000000535e-01 4.299999999999999933e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 9.250000000000000444e-01 8.445924211474311829e+09 2.147628789866185439e+00
9.700000000000000000e+01 6.215000000000000524e-01 5.600000000000000533e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000444e-01 2.896103796022518921e+10 3.627435637076871444e+00
9.800000000000000000e+01 2.523400000000000087e+00 2.770000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000083e-02 3.692806681103547215e+08 5.250000000000000222e-01 1.879033228726179772e+01 1.407225065448736956e+01
9.900000000000000000e+01 9.080000000000000293e-01 8.100000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.000000000000000666e-01 1.979655994090423584e+09 2.750000000000000222e-01 5.337544948432905167e-01 1.247403729320700982e+01
1.000000000000000000e+02 2.539099999999999913e+00 2.700000000000000178e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.000000000000000042e-02 2.603795996622077227e+08 5.500000000000000444e-01 2.226077034819165235e+01 1.707624049270699018e+01
1.010000000000000000e+02 1.389000000000000012e+00 1.320000000000000062e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.200000000000000011e-01 5.198535397418760061e+08 3.250000000000000111e-01 8.756196184339232857e+00 1.916669581254957011e+00
1.020000000000000000e+02 1.135999999999999899e+00 1.080000000000000071e+00 5.088000000000000000e+08 2.511900000000000000e+07 3.800000000000000044e-01 8.610728996390324831e+08 6.000000000000000888e-01 4.136202832872368340e+00 1.088604976449500050e+01
1.030000000000000000e+02 9.389999999999999458e-01 1.000000000000000021e-02 4.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 8.316887860238703899e+06 5.837937697885509181e+01
1.040000000000000000e+02 5.312000000000000055e-01 4.799999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.000000000000000444e-01 2.302167079277338028e+09 6.000000000000000888e-01 4.479736023437951964e+00 1.556099254898434259e+00
1.050000000000000000e+02 1.243999999999999967e-01 1.199999999999999956e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.599999999999999645e-01 6.607281662066425323e+09 2.500000000000000139e-02 1.672896885430739250e-02 3.874915214508596772e+00
1.060000000000000000e+02 6.550000000000000266e-01 7.500000000000000000e-01 2.500000000000000000e+09 1.000000000000000000e+07 5.999999999999999778e-02 1.782598888089412451e+08 1.300000000000000044e+00 1.981754423322888670e+02 4.630015343330239119e+00
1.070000000000000000e+02 3.830000000000000071e-01 2.200000000000000011e-01 5.088000000000000000e+08 2.511900000000000000e+07 9.000000000000000222e-01 3.259780792230417728e+09 1.500000000000000000e+00 1.402328158541142900e+00 1.497248960645365301e+01
1.080000000000000000e+02 1.340999999999999970e+00 1.280000000000000027e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.799999999999999933e-01 3.793953700445744991e+08 5.000000000000000000e-01 1.228133479815012663e+01 1.034204879577395886e+01
1.090000000000000000e+02 7.321999999999999620e-01 5.899999999999999689e-01 5.088000000000000000e+08 2.511900000000000000e+07 9.200000000000000400e-01 5.587043882612423897e+09 7.250000000000000888e-01 5.230439271439140114e-01 3.238443427856818158e+00
1.100000000000000000e+02 6.874000000000000110e-01 5.600000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.000000000000000666e-01 1.431867810066646576e+09 8.000000000000000444e-01 6.367467490349310033e+00 4.321214227702711241e+00
1.110000000000000000e+02 6.611000000000000210e-01 5.799999999999999600e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.399999999999999911e-01 1.778669244201039314e+09 1.250000000000000000e-01 1.797027516635629985e+00 3.491886120298958396e+00
1.120000000000000000e+02 5.213999999999999746e-01 5.100000000000000089e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000444e-01 1.198979239839465618e+09 0.000000000000000000e+00 5.175487519146906301e-01 4.202744849224113288e+00
1.130000000000000000e+02 9.659999999999999698e-01 8.300000000000000711e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.400000000000000355e-01 1.797566775557872534e+09 6.500000000000000222e-01 8.144486437746429885e+00 7.392909789873936433e+00
1.140000000000000000e+02 6.187000000000000277e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.199999999999999734e-01 1.526696578525609016e+09 7.000000000000000666e-01 3.970083422815067653e+00 2.166749777761992402e+00
1.150000000000000000e+02 1.552000000000000046e+00 1.419999999999999929e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.600000000000000033e-01 4.112601461579807997e+08 5.250000000000000222e-01 2.590906582752550591e+01 2.308279713151001644e+01
